,date,open,close,high,low,volume,code
156,2016-08-22,26.293,25.039,26.293,24.88,90909.0,002786
157,2016-08-23,25.189,25.388,25.537,24.94,54359.0,002786
158,2016-08-24,25.278,24.93,25.388,24.87,57098.0,002786
159,2016-08-25,24.602,24.273,24.602,23.805,68698.0,002786
160,2016-08-26,24.393,24.154,24.522,24.134,42476.0,002786
161,2016-08-29,24.094,24.552,25.328,23.885,56514.0,002786
162,2016-08-30,24.552,25.666,26.542,24.383,141039.0,002786
163,2016-08-31,25.268,25.378,25.477,24.661,95185.0,002786
164,2016-09-01,25.129,25.079,26.204,25.0,72481.0,002786
165,2016-09-02,24.771,24.671,25.069,24.512,49662.0,002786
166,2016-09-05,24.671,24.562,25.069,24.373,34908.0,002786
167,2016-09-06,24.442,24.621,24.661,23.885,46647.0,002786
168,2016-09-07,24.621,24.263,24.721,24.184,41184.0,002786
169,2016-09-08,24.283,24.791,25.497,24.283,65348.0,002786
170,2016-09-09,24.502,24.293,24.512,24.283,41069.0,002786
171,2016-09-12,23.885,23.089,23.885,23.009,53701.0,002786
172,2016-09-13,23.367,23.178,23.467,23.009,24001.0,002786
173,2016-09-14,22.9,22.979,23.248,22.79,21428.0,002786
174,2016-09-19,22.989,23.198,23.348,22.989,20739.0,002786
175,2016-09-20,23.288,23.168,23.367,23.089,17270.0,002786
176,2016-09-21,23.248,23.109,23.288,23.009,18122.0,002786
177,2016-09-22,23.238,23.139,23.377,23.109,23737.0,002786
178,2016-09-23,23.119,22.989,23.288,22.949,20720.0,002786
179,2016-09-26,22.989,22.064,23.149,21.964,30116.0,002786
180,2016-09-27,22.064,22.273,22.332,21.895,26061.0,002786
181,2016-09-28,22.273,22.014,22.342,21.944,15956.0,002786
182,2016-09-29,21.994,21.895,22.133,21.895,18211.0,002786
183,2016-09-30,21.964,21.795,22.024,21.765,17204.0,002786
184,2016-10-10,21.815,22.571,22.83,21.815,34680.0,002786
185,2016-10-11,22.561,22.531,22.671,22.412,24374.0,002786
186,2016-10-12,22.531,22.631,22.691,22.342,29301.0,002786
187,2016-10-13,22.701,23.636,24.681,22.701,90481.0,002786
188,2016-10-14,23.407,23.676,23.865,23.089,67760.0,002786
189,2016-10-17,23.885,24.661,25.457,23.805,135898.0,002786
190,2016-10-18,23.984,24.791,24.86,23.756,109687.0,002786
191,2016-10-19,24.661,24.492,24.88,24.303,65904.0,002786
192,2016-10-20,24.482,25.945,26.363,24.393,224512.0,002786
