,date,open,close,high,low,volume,code
141,2016-11-16,33.0,32.03,33.0,31.42,80533.0,600671
142,2016-11-17,32.01,33.57,34.49,31.88,69394.0,600671
143,2016-11-18,32.84,33.57,34.35,32.31,52925.0,600671
144,2016-11-21,32.88,36.93,36.93,32.88,77410.0,600671
145,2016-11-22,36.8,36.81,38.7,36.41,76753.0,600671
146,2016-11-23,36.81,37.12,37.5,35.78,45842.0,600671
147,2016-11-24,37.0,36.56,37.0,35.2,39497.0,600671
148,2016-11-25,36.0,35.96,36.19,35.2,24123.0,600671
149,2016-11-28,35.62,35.76,35.85,34.73,31063.0,600671
150,2016-11-29,35.39,34.96,35.82,33.79,36356.0,600671
151,2016-11-30,34.48,35.0,35.15,33.55,28423.0,600671
152,2016-12-01,34.47,34.0,34.89,33.74,33498.0,600671
153,2016-12-02,33.78,32.06,33.78,31.9,37050.0,600671
154,2016-12-05,30.72,30.5,32.45,30.23,43151.0,600671
155,2016-12-06,30.48,31.6,32.1,30.47,41282.0,600671
156,2016-12-07,34.76,34.76,34.76,34.76,11240.0,600671
157,2016-12-08,36.01,36.71,37.37,35.96,124724.0,600671
158,2016-12-09,36.0,34.36,36.19,33.32,58239.0,600671
159,2016-12-12,33.0,31.19,34.12,30.92,55786.0,600671
160,2016-12-13,30.18,32.96,33.58,30.05,53632.0,600671
161,2016-12-14,32.16,32.87,33.62,31.3,46924.0,600671
162,2016-12-15,32.52,33.31,33.39,31.85,35641.0,600671
163,2016-12-16,33.1,32.78,33.65,32.52,54384.0,600671
164,2016-12-19,32.24,31.1,32.55,31.02,43743.0,600671
165,2016-12-20,30.7,30.95,31.39,30.61,25997.0,600671
166,2016-12-21,31.03,31.01,31.25,30.77,18909.0,600671
167,2016-12-22,31.01,31.36,31.94,30.9,17792.0,600671
168,2016-12-23,31.45,31.1,31.57,30.6,18137.0,600671
169,2016-12-26,30.9,31.47,31.66,29.33,14700.0,600671
170,2016-12-27,31.0,31.15,31.6,30.98,11683.0,600671
171,2016-12-28,31.03,30.55,31.34,30.19,13991.0,600671
172,2016-12-29,30.4,30.7,33.61,30.2,56427.0,600671
173,2016-12-30,30.86,30.81,30.86,30.34,19417.0,600671
174,2017-01-03,30.68,30.98,31.4,30.5,15300.0,600671
175,2017-01-04,30.82,31.18,31.37,30.82,29422.0,600671
176,2017-01-05,31.16,30.71,31.16,30.7,18368.0,600671
177,2017-01-06,30.73,30.52,30.79,30.22,18396.0,600671
178,2017-01-09,30.19,30.14,30.68,30.05,16701.0,600671
179,2017-01-10,30.31,30.42,30.59,29.91,22238.0,600671
180,2017-01-11,30.29,29.67,30.41,29.66,14618.0,600671
181,2017-01-12,29.22,28.15,29.39,27.66,25574.0,600671
182,2017-01-13,27.9,26.63,28.35,26.53,16621.0,600671
183,2017-01-16,26.78,26.73,27.19,24.06,26106.0,600671
184,2017-01-17,26.62,26.3,26.7,25.62,15717.0,600671
185,2017-01-18,25.94,25.71,26.14,25.52,27267.0,600671
186,2017-01-19,25.88,25.97,26.47,25.11,13963.0,600671
187,2017-01-20,26.01,27.0,27.6,25.8,17481.0,600671
188,2017-01-23,26.85,27.19,27.51,26.44,14101.0,600671
189,2017-01-24,27.17,27.37,27.98,27.04,9360.0,600671
190,2017-01-25,27.08,27.65,28.0,27.08,7121.0,600671
191,2017-01-26,27.68,27.95,28.12,27.68,7073.0,600671
192,2017-02-03,28.16,28.0,28.2,27.5,7779.0,600671
193,2017-02-06,27.7,27.82,28.09,27.5,8735.0,600671
194,2017-02-07,27.83,27.98,28.3,27.8,6459.0,600671
195,2017-02-08,30.0,30.78,30.78,29.38,85304.0,600671
196,2017-02-09,30.6,30.8,31.8,29.81,80610.0,600671
197,2017-02-10,30.11,29.51,30.45,29.47,49753.0,600671
198,2017-02-13,29.01,29.4,29.66,29.01,26695.0,600671
199,2017-02-14,29.15,29.46,29.55,29.1,21253.0,600671
200,2017-02-15,29.47,29.28,29.65,29.21,16821.0,600671
201,2017-02-16,29.39,29.37,29.44,29.01,14120.0,600671
202,2017-02-17,29.29,29.91,30.05,29.11,28709.0,600671
203,2017-02-20,29.98,29.65,30.18,29.45,16795.0,600671
204,2017-02-21,29.5,29.99,30.03,29.33,12774.0,600671
205,2017-02-22,29.92,29.93,30.12,29.61,13742.0,600671
206,2017-02-23,29.93,30.09,30.1,29.65,18693.0,600671
207,2017-02-24,30.15,30.63,31.37,30.1,23332.0,600671
208,2017-02-27,30.5,29.87,30.99,29.85,14191.0,600671
209,2017-02-28,29.6,29.93,30.17,29.6,7266.0,600671
210,2017-03-01,30.1,30.73,31.24,29.75,21759.0,600671
211,2017-03-02,30.9,30.58,30.9,30.34,19399.0,600671
212,2017-03-03,30.35,30.92,31.27,30.28,22435.0,600671
213,2017-03-06,30.86,31.4,31.46,30.86,16890.0,600671
214,2017-03-07,31.45,31.5,31.72,31.17,17535.0,600671
215,2017-03-08,32.5,32.43,34.59,31.99,55953.0,600671
216,2017-03-09,33.5,32.58,33.5,32.05,33898.0,600671
217,2017-03-10,31.5,31.62,32.5,31.0,28928.0,600671
218,2017-03-13,31.86,31.11,31.86,30.88,16401.0,600671
219,2017-03-14,32.0,32.12,32.49,31.3,39413.0,600671
220,2017-03-15,32.12,31.8,32.3,31.7,23706.0,600671
221,2017-03-16,32.08,31.51,32.08,31.35,21379.0,600671
222,2017-03-17,31.66,31.6,31.97,31.18,27179.0,600671
223,2017-03-20,31.4,31.34,31.66,31.14,13178.0,600671
224,2017-03-21,31.86,31.24,31.97,31.2,22164.0,600671
225,2017-03-22,31.2,31.36,31.43,30.68,22787.0,600671
226,2017-03-23,31.24,32.97,33.11,31.24,58966.0,600671
227,2017-03-24,33.02,32.89,33.37,32.52,37725.0,600671
228,2017-08-14,29.6,29.6,29.6,29.6,3197.0,600671
229,2017-08-15,28.2,27.89,28.88,27.18,41196.0,600671
230,2017-08-16,27.25,27.23,27.91,27.2,25331.0,600671
231,2017-08-17,26.5,27.18,27.49,26.5,23236.0,600671
232,2017-08-18,26.98,26.89,27.07,26.62,13624.0,600671
233,2017-08-21,26.89,27.02,27.08,26.8,12503.0,600671
234,2017-08-22,26.75,26.87,27.0,26.75,10885.0,600671
235,2017-08-23,26.99,26.45,26.99,26.41,11838.0,600671
236,2017-08-24,26.54,26.25,26.59,26.24,11558.0,600671
237,2017-08-25,26.18,26.29,26.5,26.07,10990.0,600671
238,2017-08-28,26.28,26.46,26.48,26.1,12187.0,600671
239,2017-08-29,26.26,27.24,27.4,26.2,25761.0,600671
240,2017-08-30,27.0,27.09,27.65,26.95,19396.0,600671
241,2017-08-31,27.1,26.54,27.11,26.3,12065.0,600671
242,2017-09-01,26.39,26.17,26.68,26.08,12746.0,600671
243,2017-09-04,26.03,26.17,26.24,26.02,9292.0,600671
244,2017-09-05,26.0,25.92,26.23,25.88,8643.0,600671
245,2017-09-06,25.9,25.5,25.94,25.35,12974.0,600671
