,date,open,close,high,low,volume,code
156,2016-08-22,8.138,7.988,8.228,7.888,99191.0,002259
157,2016-08-23,7.988,7.988,8.088,7.928,51700.0,002259
158,2016-08-24,8.008,8.228,8.258,7.968,118039.0,002259
159,2016-08-25,8.238,8.148,8.328,8.058,126728.0,002259
160,2016-08-26,8.148,8.228,8.387,8.108,109856.0,002259
161,2016-08-29,8.138,8.188,8.228,8.108,71462.0,002259
162,2016-08-30,8.208,8.178,8.248,8.138,44877.0,002259
163,2016-08-31,8.178,8.387,8.507,8.158,139186.0,002259
164,2016-09-01,8.427,8.377,8.527,8.357,119671.0,002259
165,2016-09-02,8.377,8.278,8.467,8.188,69862.0,002259
166,2016-09-05,8.278,8.118,8.477,8.118,84226.0,002259
167,2016-09-06,8.108,8.208,8.218,8.008,100332.0,002259
168,2016-09-07,8.178,8.058,8.238,7.998,162742.0,002259
169,2016-09-08,8.038,8.208,8.228,8.028,102743.0,002259
170,2016-09-09,8.148,8.238,8.437,8.148,159213.0,002259
171,2016-09-12,8.138,7.978,8.188,7.878,140241.0,002259
172,2016-09-13,7.998,8.008,8.098,7.968,101448.0,002259
173,2016-09-14,7.998,7.858,7.998,7.738,171338.0,002259
174,2016-09-19,7.878,7.978,8.048,7.878,69289.0,002259
175,2016-09-20,8.018,8.208,8.308,7.968,140998.0,002259
176,2016-09-21,8.168,8.248,8.328,8.138,82025.0,002259
177,2016-09-22,8.318,8.238,8.318,8.168,63583.0,002259
178,2016-09-23,8.238,8.278,8.357,8.198,56933.0,002259
179,2016-09-26,8.228,8.018,8.258,7.968,68587.0,002259
180,2016-09-27,7.928,8.038,8.098,7.898,59299.0,002259
181,2016-09-28,8.068,7.988,8.088,7.948,30989.0,002259
182,2016-09-29,7.978,8.028,8.058,7.978,43028.0,002259
183,2016-09-30,8.018,8.198,8.248,7.998,68119.0,002259
184,2016-10-10,8.258,8.308,8.348,8.198,97671.0,002259
185,2016-10-11,8.318,8.308,8.377,8.228,65157.0,002259
186,2016-10-12,8.278,8.308,8.357,8.258,66458.0,002259
187,2016-10-13,8.298,8.447,8.497,8.268,161726.0,002259
188,2016-10-14,8.457,8.787,8.957,8.397,248190.0,002259
189,2016-10-17,8.817,8.767,9.106,8.667,189944.0,002259
190,2016-10-18,8.837,8.827,8.877,8.687,94963.0,002259
191,2016-10-19,8.807,8.947,9.096,8.807,143288.0,002259
192,2016-10-20,8.957,8.887,9.066,8.817,85304.0,002259
193,2016-10-21,8.847,8.757,8.937,8.637,104659.0,002259
194,2016-10-24,8.747,9.296,9.336,8.727,263956.0,002259
195,2016-10-25,9.196,9.296,9.396,9.176,147607.0,002259
196,2016-10-26,9.256,9.436,9.556,9.256,136456.0,002259
197,2016-10-27,9.486,9.516,9.556,9.326,95145.0,002259
198,2016-10-28,9.446,9.396,9.626,9.396,74455.0,002259
199,2016-10-31,9.356,9.156,9.386,8.987,127279.0,002259
200,2016-11-01,9.186,9.346,9.346,9.136,90128.0,002259
201,2016-11-02,9.366,9.765,10.015,9.346,201088.0,002259
202,2016-11-03,9.685,9.775,9.865,9.656,99069.0,002259
203,2016-11-04,9.775,10.035,10.105,9.695,123650.0,002259
204,2016-12-29,9.995,9.096,10.035,9.036,397404.0,002259
205,2016-12-30,9.176,10.005,10.005,9.176,150488.0,002259
206,2017-01-03,10.364,10.584,11.004,10.195,598731.0,002259
207,2017-01-04,10.584,11.033,11.413,10.474,560810.0,002259
208,2017-01-05,10.784,10.554,10.834,10.364,326723.0,002259
209,2017-01-06,10.484,10.514,10.824,10.404,218192.0,002259
210,2017-01-09,10.394,10.464,10.484,10.115,179186.0,002259
211,2017-01-10,10.404,10.564,10.864,10.335,179629.0,002259
212,2017-01-11,10.534,10.804,10.924,10.424,187109.0,002259
213,2017-01-12,10.834,10.624,11.043,10.584,131931.0,002259
214,2017-01-13,10.544,10.394,10.754,10.345,103286.0,002259
215,2017-01-16,10.285,9.506,10.374,9.406,213519.0,002259
216,2017-01-17,9.506,9.725,9.845,9.306,95392.0,002259
217,2017-01-18,9.725,9.685,9.925,9.586,57092.0,002259
218,2017-01-19,9.685,9.715,9.865,9.586,38233.0,002259
219,2017-01-20,9.715,10.205,10.285,9.715,102923.0,002259
