,date,open,close,high,low,volume,code
91,2016-08-22,8.08,8.12,8.15,7.93,163107.0,002524
92,2016-08-23,8.12,8.1,8.24,8.03,144094.0,002524
93,2016-08-24,8.08,7.95,8.12,7.89,150232.0,002524
94,2016-08-25,7.93,7.83,7.93,7.75,102427.0,002524
95,2016-08-26,7.86,7.91,8.04,7.84,93588.0,002524
96,2016-08-29,7.93,8.7,8.7,7.88,477893.0,002524
97,2016-08-30,9.15,8.75,9.19,8.52,739881.0,002524
98,2016-08-31,8.61,8.96,9.09,8.45,635696.0,002524
99,2016-09-01,8.95,8.65,8.99,8.65,366216.0,002524
100,2016-09-02,8.66,8.46,8.66,8.35,261306.0,002524
101,2016-09-05,8.5,8.69,8.75,8.45,227482.0,002524
102,2016-09-06,8.6,8.83,8.88,8.45,292341.0,002524
103,2016-09-07,8.74,8.86,9.14,8.71,395216.0,002524
104,2016-09-08,8.82,8.98,9.03,8.71,289388.0,002524
105,2016-09-09,9.03,9.05,9.5,9.03,441674.0,002524
106,2016-09-12,8.88,8.5,8.93,8.5,236787.0,002524
107,2016-09-13,8.55,8.69,8.73,8.46,163569.0,002524
108,2016-09-14,8.55,8.85,8.95,8.54,201034.0,002524
109,2016-09-19,8.85,9.02,9.15,8.71,206915.0,002524
110,2016-09-20,8.98,9.06,9.13,8.85,200342.0,002524
111,2016-09-21,9.05,8.97,9.07,8.88,136661.0,002524
112,2016-09-22,9.03,9.25,9.27,8.95,232624.0,002524
113,2016-09-23,9.25,8.84,9.33,8.81,294108.0,002524
114,2016-09-26,8.81,8.58,8.93,8.58,164983.0,002524
115,2016-09-27,8.57,8.7,8.7,8.49,104469.0,002524
116,2016-09-28,8.76,8.65,8.76,8.61,73088.0,002524
117,2016-09-29,8.62,8.7,8.8,8.62,94218.0,002524
118,2016-09-30,8.72,8.64,8.74,8.62,64705.0,002524
119,2016-10-10,8.69,8.93,8.98,8.69,145031.0,002524
120,2016-10-11,8.89,9.03,9.13,8.86,144050.0,002524
121,2016-10-12,8.96,9.09,9.13,8.92,144960.0,002524
122,2016-10-13,9.11,9.06,9.23,8.96,160017.0,002524
123,2016-10-14,9.09,9.3,9.33,8.9,266063.0,002524
124,2016-10-17,9.29,9.0,9.44,8.88,205117.0,002524
125,2016-10-18,9.01,9.29,9.3,9.0,158872.0,002524
126,2016-10-19,9.3,9.29,9.35,9.15,152746.0,002524
127,2016-10-20,9.29,9.3,9.43,9.26,158311.0,002524
128,2016-10-21,9.3,9.09,9.3,8.98,142641.0,002524
129,2016-10-24,9.01,9.1,9.16,8.92,131135.0,002524
130,2016-10-25,9.09,9.57,9.75,9.09,373588.0,002524
131,2016-10-26,9.51,9.72,9.92,9.45,317995.0,002524
132,2016-10-27,9.69,9.7,9.8,9.6,160592.0,002524
133,2016-10-28,9.72,9.9,10.12,9.62,302620.0,002524
134,2016-10-31,9.8,9.99,10.38,9.75,291105.0,002524
135,2016-11-01,10.0,10.5,10.5,9.9,300373.0,002524
136,2016-11-02,10.43,10.24,10.55,10.2,268764.0,002524
137,2016-11-03,10.2,10.23,10.44,10.0,246539.0,002524
138,2016-11-04,10.23,10.36,10.54,10.09,182710.0,002524
139,2016-11-07,10.2,10.45,10.63,10.17,177747.0,002524
140,2016-11-08,10.46,10.35,10.56,10.3,109647.0,002524
141,2016-11-09,10.39,9.96,10.41,9.95,223026.0,002524
142,2016-11-10,10.06,10.12,10.28,10.0,159806.0,002524
143,2016-11-11,10.05,10.21,10.38,10.05,191868.0,002524
144,2016-11-14,10.28,10.77,10.78,10.05,328721.0,002524
145,2016-11-15,10.69,10.82,10.89,10.59,196519.0,002524
146,2016-11-16,10.78,11.29,11.79,10.48,320149.0,002524
147,2016-11-17,11.22,11.49,11.65,11.05,216168.0,002524
148,2016-11-18,11.7,11.35,11.7,11.27,157139.0,002524
149,2016-11-21,11.3,11.19,11.58,10.97,173755.0,002524
150,2016-11-22,11.32,11.36,11.36,11.0,119020.0,002524
151,2016-11-23,11.28,11.22,11.57,11.17,144128.0,002524
152,2016-11-24,11.15,10.85,11.24,10.78,169815.0,002524
153,2016-11-25,10.88,10.67,10.95,10.48,161268.0,002524
154,2016-11-28,10.69,10.68,10.85,10.52,132111.0,002524
155,2016-11-29,10.67,10.4,10.91,10.39,151198.0,002524
156,2016-11-30,10.42,10.15,10.5,10.0,130009.0,002524
157,2016-12-01,10.21,10.43,10.48,10.11,111406.0,002524
158,2016-12-02,10.49,10.08,10.49,10.0,125184.0,002524
159,2016-12-05,10.01,9.07,10.01,9.07,341239.0,002524
160,2016-12-06,9.01,9.28,9.43,9.0,141053.0,002524
161,2016-12-07,9.33,9.48,9.57,9.23,101200.0,002524
162,2016-12-08,9.57,9.37,9.65,9.35,84432.0,002524
163,2016-12-09,9.43,9.57,9.63,9.24,84940.0,002524
164,2016-12-12,9.48,8.87,9.64,8.65,136978.0,002524
165,2016-12-13,8.91,9.15,9.25,8.76,87940.0,002524
166,2016-12-14,9.12,9.33,9.49,9.07,91274.0,002524
167,2016-12-15,9.31,9.56,9.66,9.27,98688.0,002524
168,2016-12-16,9.64,9.58,9.64,9.4,61073.0,002524
169,2016-12-19,9.53,10.54,10.54,9.53,208992.0,002524
170,2016-12-20,10.52,10.42,10.81,10.3,213071.0,002524
171,2016-12-21,10.55,10.63,10.74,10.4,141466.0,002524
172,2016-12-22,10.62,10.55,10.75,10.45,84897.0,002524
173,2016-12-23,10.56,10.4,10.72,10.06,122132.0,002524
174,2016-12-26,10.36,10.39,10.46,10.1,81422.0,002524
175,2016-12-27,10.43,10.35,10.44,10.25,70399.0,002524
176,2016-12-28,10.37,10.58,10.67,10.29,110162.0,002524
177,2016-12-29,10.48,10.81,11.13,10.45,204882.0,002524
178,2016-12-30,10.8,10.64,10.88,10.55,121184.0,002524
179,2017-01-03,10.64,10.54,10.7,10.4,108535.0,002524
180,2017-01-04,10.54,11.22,11.4,10.4,301627.0,002524
181,2017-01-05,11.08,11.7,11.84,11.05,400866.0,002524
182,2017-01-06,11.64,11.49,11.75,11.36,257070.0,002524
183,2017-01-09,11.48,11.48,11.57,11.18,115695.0,002524
184,2017-01-10,11.47,11.3,11.55,11.26,114116.0,002524
185,2017-01-11,11.3,11.19,11.46,11.18,111811.0,002524
186,2017-01-12,11.18,11.5,11.69,11.18,380505.0,002524
187,2017-01-13,11.45,10.68,11.6,10.35,555683.0,002524
188,2017-01-16,10.5,9.9,10.55,9.62,233491.0,002524
189,2017-01-17,9.75,9.71,9.94,9.25,168184.0,002524
190,2017-01-18,9.65,9.82,10.05,9.58,87344.0,002524
191,2017-01-19,9.81,10.4,10.7,9.65,405744.0,002524
192,2017-01-20,10.4,10.42,10.54,10.32,102486.0,002524
193,2017-01-23,10.45,10.48,10.52,10.38,73718.0,002524
194,2017-01-24,10.55,10.53,10.68,10.45,98448.0,002524
195,2017-01-25,10.5,11.12,11.51,10.5,525269.0,002524
196,2017-01-26,11.06,10.88,11.15,10.83,248085.0,002524
197,2017-02-03,10.81,10.9,11.06,10.39,290728.0,002524
198,2017-02-06,10.8,10.98,11.01,10.73,95829.0,002524
199,2017-02-07,10.96,11.16,11.33,10.9,154813.0,002524
200,2017-02-08,11.1,11.04,11.23,11.03,110992.0,002524
201,2017-02-09,11.0,11.2,11.45,10.92,235346.0,002524
202,2017-02-10,11.19,11.3,11.7,11.11,402015.0,002524
203,2017-02-13,11.21,11.03,11.26,10.83,198007.0,002524
204,2017-02-14,11.02,11.6,11.85,10.95,1024545.0,002524
205,2017-02-15,11.47,11.3,11.53,11.12,543619.0,002524
206,2017-02-16,11.23,10.74,11.38,10.74,552791.0,002524
207,2017-02-17,10.5,10.13,10.6,9.89,382161.0,002524
208,2017-02-20,10.07,10.23,10.27,9.98,160451.0,002524
209,2017-02-21,10.26,10.45,10.7,10.24,218764.0,002524
210,2017-02-22,10.46,10.5,10.65,10.37,128085.0,002524
211,2017-02-23,10.5,10.37,10.57,10.2,135648.0,002524
212,2017-02-24,10.35,10.35,10.61,10.31,133681.0,002524
213,2017-02-27,10.28,10.08,10.45,10.0,109079.0,002524
214,2017-02-28,10.09,10.15,10.23,10.08,67855.0,002524
215,2017-03-01,10.15,10.72,10.95,10.11,351996.0,002524
216,2017-03-02,10.62,10.88,11.2,10.61,344673.0,002524
217,2017-03-03,10.79,10.88,11.02,10.72,143202.0,002524
218,2017-03-06,10.77,10.98,11.14,10.71,153430.0,002524
219,2017-03-07,10.98,10.91,11.1,10.84,150646.0,002524
220,2017-03-08,10.87,11.42,11.58,10.66,502696.0,002524
221,2017-03-09,11.29,11.4,11.53,10.92,540931.0,002524
222,2017-03-10,11.4,11.42,11.63,11.22,485558.0,002524
223,2017-03-13,11.37,11.43,11.57,11.16,278909.0,002524
224,2017-03-14,11.37,11.43,11.64,11.27,361819.0,002524
225,2017-03-15,11.35,11.47,11.57,11.21,478850.0,002524
226,2017-03-16,11.4,12.0,12.58,11.38,801752.0,002524
227,2017-03-17,12.0,12.28,12.8,11.91,659453.0,002524
228,2017-03-20,12.21,12.0,12.62,11.95,539098.0,002524
229,2017-03-21,11.98,12.4,12.53,11.76,461648.0,002524
230,2017-03-22,12.29,12.41,12.58,12.15,316860.0,002524
231,2017-03-23,12.34,12.2,12.35,11.94,271586.0,002524
232,2017-03-24,12.19,12.35,12.56,12.08,317852.0,002524
233,2017-03-27,12.29,12.53,12.77,12.24,354558.0,002524
234,2017-03-28,12.41,12.07,12.48,12.05,269014.0,002524
235,2017-03-29,12.07,11.8,12.19,11.8,302295.0,002524
236,2017-03-30,11.8,10.8,11.9,10.78,400844.0,002524
237,2017-03-31,10.64,10.68,10.95,10.43,256814.0,002524
238,2017-04-05,10.61,11.09,11.11,10.6,166036.0,002524
239,2017-04-06,11.09,11.2,11.3,11.0,129227.0,002524
240,2017-04-07,11.14,11.02,11.2,10.93,126296.0,002524
241,2017-04-10,11.07,11.1,11.25,10.84,170530.0,002524
242,2017-04-11,11.15,11.14,11.2,10.86,144549.0,002524
243,2017-04-12,11.16,10.83,11.19,10.8,120497.0,002524
244,2017-04-13,10.83,10.84,10.98,10.77,88569.0,002524
245,2017-04-14,10.84,10.44,10.87,10.42,138220.0,002524
246,2017-04-17,10.43,10.97,11.07,9.44,375129.0,002524
247,2017-04-18,10.86,10.92,11.4,10.6,346750.0,002524
248,2017-04-19,10.93,10.87,11.03,10.5,162611.0,002524
249,2017-04-20,10.87,10.16,10.87,10.14,124725.0,002524
250,2017-04-21,10.1,10.14,10.3,9.94,94748.0,002524
251,2017-04-24,10.14,10.0,10.15,9.6,101827.0,002524
252,2017-04-25,9.94,10.07,10.2,9.55,123077.0,002524
253,2017-04-26,10.29,10.06,10.29,9.8,85846.0,002524
254,2017-04-27,10.07,10.23,10.27,9.83,103917.0,002524
255,2017-04-28,10.2,10.15,10.3,10.08,72490.0,002524
256,2017-05-02,10.22,10.15,10.49,10.06,166324.0,002524
257,2017-05-03,10.15,9.94,10.17,9.8,129190.0,002524
258,2017-05-04,9.82,9.87,10.0,9.7,89564.0,002524
259,2017-05-05,9.94,10.86,10.86,9.88,716496.0,002524
260,2017-05-08,10.6,11.0,11.1,10.57,765411.0,002524
261,2017-05-09,10.86,10.9,11.1,10.5,476587.0,002524
262,2017-05-10,10.8,10.98,11.28,10.74,592028.0,002524
263,2017-05-11,10.93,11.3,11.6,10.53,682828.0,002524
264,2017-05-12,11.1,11.1,11.6,10.88,759468.0,002524
265,2017-05-15,11.0,10.5,11.23,10.4,642406.0,002524
266,2017-05-16,10.46,10.81,10.92,9.75,617593.0,002524
267,2017-05-17,10.65,10.12,10.7,10.01,541802.0,002524
268,2017-05-18,9.9,9.9,10.04,9.8,217458.0,002524
269,2017-05-19,9.89,9.82,10.11,9.72,170100.0,002524
270,2017-05-22,9.88,8.84,9.89,8.84,285893.0,002524
271,2017-05-23,8.56,7.96,8.56,7.96,239594.0,002524
272,2017-05-24,7.45,7.38,7.58,7.16,290671.0,002524
273,2017-05-25,7.38,7.46,7.55,7.21,139999.0,002524
274,2017-05-26,7.47,7.25,7.5,7.25,140430.0,002524
275,2017-05-31,7.32,7.07,7.38,7.01,117098.0,002524
276,2017-06-01,7.12,6.36,7.22,6.36,320342.0,002524
277,2017-06-02,6.3,6.37,6.4,6.02,224719.0,002524
278,2017-06-05,6.35,6.48,6.56,6.33,149929.0,002524
279,2017-06-06,6.47,6.49,6.52,6.37,93338.0,002524
280,2017-06-07,6.48,6.75,6.79,6.46,191940.0,002524
281,2017-06-08,6.76,6.85,6.94,6.7,184742.0,002524
282,2017-06-09,6.87,6.8,6.88,6.68,115886.0,002524
283,2017-06-12,6.72,6.4,6.75,6.38,163707.0,002524
284,2017-06-13,6.38,6.58,6.63,6.32,108147.0,002524
285,2017-06-14,6.61,6.63,6.75,6.58,117329.0,002524
286,2017-06-15,6.63,7.06,7.17,6.58,246006.0,002524
287,2017-06-16,7.06,6.9,7.08,6.88,143907.0,002524
288,2017-06-19,6.93,7.03,7.1,6.9,117452.0,002524
289,2017-06-20,7.07,7.73,7.73,7.06,499391.0,002524
290,2017-06-21,7.73,7.5,8.05,7.49,422870.0,002524
291,2017-06-22,7.5,7.84,8.05,7.5,546157.0,002524
292,2017-06-23,7.82,8.44,8.58,7.63,648673.0,002524
293,2017-06-26,8.39,8.65,8.9,8.18,695357.0,002524
294,2017-06-27,8.47,8.43,8.58,8.32,237709.0,002524
295,2017-06-28,8.45,8.48,8.63,8.36,200718.0,002524
296,2017-06-29,8.5,8.43,8.61,8.32,166777.0,002524
297,2017-06-30,8.49,9.26,9.27,8.48,937686.0,002524
298,2017-07-03,8.99,9.3,9.46,8.83,860043.0,002524
299,2017-07-04,9.17,9.06,9.35,8.96,451335.0,002524
300,2017-07-05,9.06,9.04,9.58,8.81,855035.0,002524
301,2017-07-06,8.92,9.49,9.49,8.87,681228.0,002524
302,2017-07-07,9.45,9.35,9.67,9.25,788352.0,002524
303,2017-07-10,9.3,9.15,9.46,8.87,692173.0,002524
304,2017-07-11,9.1,9.01,9.22,8.9,353469.0,002524
305,2017-07-12,9.0,8.56,9.1,8.22,468673.0,002524
306,2017-07-13,8.55,8.04,8.55,7.89,379677.0,002524
307,2017-07-14,8.05,7.7,8.08,7.64,183769.0,002524
308,2017-07-17,7.6,7.01,7.66,6.93,240949.0,002524
309,2017-07-18,7.03,7.56,7.69,7.03,236905.0,002524
310,2017-07-19,7.58,7.79,7.83,7.48,260572.0,002524
311,2017-07-20,7.89,7.78,8.02,7.67,205578.0,002524
312,2017-07-21,7.85,7.95,8.12,7.79,319196.0,002524
313,2017-07-24,7.87,7.8,8.1,7.64,259715.0,002524
314,2017-07-25,7.79,7.61,7.8,7.6,95952.0,002524
315,2017-07-26,7.59,8.02,8.14,7.57,583501.0,002524
316,2017-07-27,7.92,8.24,8.45,7.85,674468.0,002524
317,2017-07-28,8.19,8.06,8.36,7.98,556839.0,002524
318,2017-07-31,8.06,7.8,8.08,7.7,412783.0,002524
319,2017-08-01,7.72,7.53,7.76,7.44,227417.0,002524
320,2017-08-02,7.56,7.51,7.74,7.42,143809.0,002524
321,2017-08-03,7.51,7.39,7.54,7.24,128708.0,002524
322,2017-08-04,7.4,7.46,7.51,7.33,124165.0,002524
323,2017-08-07,7.42,7.42,7.46,7.33,73700.0,002524
324,2017-08-08,7.42,7.28,7.44,7.2,103409.0,002524
325,2017-08-09,7.3,7.31,7.33,7.21,73559.0,002524
326,2017-08-10,7.26,7.39,7.39,7.22,100360.0,002524
327,2017-08-11,7.29,7.45,7.55,7.27,120026.0,002524
328,2017-08-14,7.52,7.57,7.6,7.44,93143.0,002524
329,2017-08-15,7.51,7.38,7.51,7.32,122782.0,002524
330,2017-08-16,7.37,7.25,7.37,7.2,107409.0,002524
331,2017-08-17,7.25,7.28,7.35,7.12,123799.0,002524
332,2017-08-18,7.23,7.2,7.31,7.17,72473.0,002524
333,2017-08-21,7.19,7.35,7.44,7.16,109350.0,002524
334,2017-08-22,7.29,7.22,7.35,7.2,76122.0,002524
335,2017-08-23,7.22,7.29,7.35,7.18,83814.0,002524
