,date,open,close,high,low,volume,code
156,2016-08-22,21.702,21.185,21.841,21.155,16223.0,603598
157,2016-08-23,21.026,21.434,21.612,21.026,10744.0,603598
158,2016-08-24,21.503,21.592,21.732,21.404,19283.0,603598
159,2016-08-25,21.563,21.165,21.563,20.857,18883.0,603598
160,2016-08-26,21.195,21.493,21.791,21.155,21973.0,603598
161,2016-08-29,21.324,21.493,21.622,21.285,15059.0,603598
162,2016-08-30,21.503,21.493,21.811,21.404,18607.0,603598
163,2016-08-31,21.493,21.344,21.682,21.255,13015.0,603598
164,2016-09-01,21.344,21.304,21.583,21.265,21962.0,603598
165,2016-09-02,21.414,21.096,21.543,20.907,19946.0,603598
166,2016-09-05,21.106,21.116,21.344,20.957,12489.0,603598
167,2016-09-06,21.136,21.334,21.354,20.659,17768.0,603598
168,2016-09-07,21.304,21.285,21.622,21.235,26385.0,603598
169,2016-09-08,21.304,21.384,21.424,21.205,14856.0,603598
170,2016-09-09,21.384,21.136,21.424,21.076,13469.0,603598
171,2016-09-12,20.748,20.281,20.748,20.172,26283.0,603598
172,2016-09-13,20.311,20.222,20.46,20.113,14343.0,603598
173,2016-09-14,20.202,19.745,20.202,19.586,22673.0,603598
174,2016-09-19,19.745,19.974,20.162,19.745,16094.0,603598
175,2016-09-20,19.884,19.983,20.291,19.874,13407.0,603598
176,2016-09-21,19.983,19.964,20.152,19.914,10497.0,603598
177,2016-09-22,20.083,20.033,20.252,19.944,13245.0,603598
178,2016-09-23,20.033,20.083,20.122,19.974,12027.0,603598
179,2016-09-26,20.222,20.768,21.652,20.182,72818.0,603598
180,2016-09-27,20.371,20.857,20.907,20.142,35348.0,603598
181,2016-09-28,20.619,20.679,21.066,20.51,22473.0,603598
182,2016-09-29,20.679,20.977,21.404,20.5,27676.0,603598
183,2016-09-30,20.867,20.927,21.146,20.788,14233.0,603598
184,2016-10-10,20.927,21.165,21.205,20.728,32242.0,603598
185,2016-10-11,21.175,21.275,21.285,20.977,31264.0,603598
186,2016-10-12,21.126,22.059,22.139,21.126,79091.0,603598
187,2016-10-13,22.129,21.761,22.129,21.632,48185.0,603598
188,2016-10-14,21.592,21.523,21.771,21.155,31257.0,603598
189,2016-10-17,21.453,20.907,21.513,20.778,32604.0,603598
190,2016-10-18,20.917,21.225,21.285,20.738,25226.0,603598
191,2016-10-19,21.255,21.006,21.255,20.927,19373.0,603598
192,2016-10-20,21.006,21.195,21.235,20.907,21881.0,603598
193,2016-10-21,21.155,20.828,21.185,20.48,24051.0,603598
194,2016-10-24,20.857,21.066,21.175,20.639,25075.0,603598
195,2016-10-25,21.056,21.334,21.622,20.947,33178.0,603598
196,2016-10-26,21.195,21.066,21.384,20.967,25673.0,603598
197,2016-10-27,21.175,21.036,21.255,20.838,22567.0,603598
198,2016-10-28,21.046,20.987,21.215,20.857,24448.0,603598
199,2016-10-31,20.907,20.619,20.907,20.48,22434.0,603598
200,2016-11-01,20.748,20.857,20.907,20.56,19355.0,603598
201,2016-11-02,20.857,20.589,20.857,20.53,21755.0,603598
202,2016-11-03,20.52,20.977,21.006,20.52,28831.0,603598
203,2016-11-04,21.016,21.225,21.334,20.967,35723.0,603598
204,2016-11-07,21.225,21.622,21.791,20.977,45112.0,603598
205,2016-11-08,22.695,21.791,22.735,21.374,56309.0,603598
206,2016-11-09,21.622,21.592,21.702,20.857,46722.0,603598
207,2016-11-10,21.642,21.97,22.228,21.453,92437.0,603598
