,date,open,close,high,low,volume,code
76,2016-08-01,9.5,9.45,9.659,9.41,98931.0,000980
77,2016-08-02,9.41,9.39,9.49,9.31,89044.0,000980
78,2016-08-03,9.41,9.589,9.689,9.35,124788.0,000980
79,2016-08-04,9.589,9.679,9.729,9.52,120858.0,000980
80,2016-08-05,9.709,9.929,10.029,9.58,264317.0,000980
81,2016-08-08,10.009,9.969,10.069,9.899,209518.0,000980
82,2016-08-09,9.909,9.949,9.989,9.799,157122.0,000980
83,2016-08-10,9.949,10.389,10.489,9.939,470303.0,000980
84,2016-08-11,10.309,10.099,10.538,10.089,272723.0,000980
85,2016-08-12,10.029,10.119,10.199,9.939,188139.0,000980
86,2016-08-15,10.119,10.219,10.289,10.019,211399.0,000980
87,2016-08-16,10.229,10.319,10.439,10.109,237662.0,000980
88,2016-08-17,10.279,10.199,10.319,10.149,151227.0,000980
89,2016-08-18,10.169,10.099,10.259,10.079,144895.0,000980
90,2016-08-19,10.069,9.999,10.129,9.939,147294.0,000980
91,2016-08-22,9.989,10.049,10.179,9.949,122170.0,000980
92,2016-08-23,9.999,9.809,10.079,9.799,159306.0,000980
93,2016-08-24,9.819,9.829,9.929,9.799,91096.0,000980
94,2016-08-25,9.829,9.639,9.829,9.609,113228.0,000980
95,2016-08-26,9.659,9.789,9.849,9.659,90427.0,000980
96,2016-08-29,9.769,9.849,9.939,9.739,98053.0,000980
97,2016-08-30,9.919,9.799,9.919,9.789,61033.0,000980
98,2016-08-31,9.799,9.769,9.849,9.729,66222.0,000980
99,2016-09-01,9.799,10.009,10.209,9.689,198642.0,000980
100,2016-09-02,9.979,10.239,10.239,9.959,273162.0,000980
101,2016-09-05,10.219,10.089,10.239,9.989,213523.0,000980
102,2016-09-06,10.089,10.369,10.409,9.929,292707.0,000980
103,2016-09-07,10.349,10.209,10.538,10.199,244202.0,000980
104,2016-09-08,10.259,10.289,10.489,10.149,164976.0,000980
105,2016-09-09,10.329,10.528,10.788,10.269,364723.0,000980
106,2016-10-25,11.577,11.577,11.577,11.577,10842.0,000980
107,2016-10-26,12.736,12.736,12.736,12.157,586367.0,000980
108,2016-10-27,12.786,12.596,13.855,12.556,1254408.0,000980
109,2016-10-28,12.966,12.996,13.485,12.786,1079640.0,000980
110,2016-10-31,12.586,12.336,12.586,11.797,689033.0,000980
111,2016-11-01,12.137,13.575,13.575,11.987,1019017.0,000980
112,2016-11-02,13.375,13.345,13.935,13.086,985433.0,000980
113,2016-11-03,13.096,13.585,14.234,12.896,902361.0,000980
114,2016-11-04,13.385,13.675,13.845,13.166,572722.0,000980
115,2016-11-07,13.585,13.176,13.815,13.106,420546.0,000980
116,2016-11-08,13.186,12.886,13.375,12.796,409687.0,000980
117,2016-11-09,12.876,13.815,14.174,12.696,1057779.0,000980
118,2016-11-10,13.615,14.025,14.144,13.455,887302.0,000980
119,2016-11-11,13.845,13.385,13.965,13.305,568334.0,000980
120,2016-11-14,13.505,13.795,14.134,13.255,538446.0,000980
121,2016-11-15,13.785,13.575,14.025,13.385,352829.0,000980
122,2016-11-16,13.645,13.136,13.645,13.096,317146.0,000980
123,2016-11-17,13.136,13.335,13.485,13.036,211448.0,000980
124,2016-11-18,13.245,13.235,13.515,13.096,167209.0,000980
125,2016-11-21,13.385,13.385,13.595,13.255,188091.0,000980
126,2016-11-22,13.385,14.724,14.724,13.285,1119153.0,000980
127,2016-11-23,14.724,14.664,15.423,14.594,1042297.0,000980
128,2016-11-24,14.604,14.654,15.263,14.314,532467.0,000980
129,2016-11-25,14.514,14.154,14.734,13.905,402164.0,000980
130,2016-11-28,14.234,14.654,14.904,14.005,395781.0,000980
131,2016-11-29,14.514,14.894,15.483,14.514,611297.0,000980
132,2016-11-30,14.694,14.724,15.363,14.644,340697.0,000980
133,2016-12-01,14.594,16.192,16.192,14.594,656424.0,000980
134,2016-12-02,16.582,15.903,17.151,15.693,771787.0,000980
135,2016-12-05,15.713,16.592,17.031,15.353,673455.0,000980
136,2016-12-06,16.542,17.641,18.17,16.432,643384.0,000980
137,2016-12-07,17.431,17.481,17.78,16.832,435130.0,000980
138,2016-12-08,17.491,16.682,18.09,16.672,518720.0,000980
139,2016-12-09,16.482,17.77,17.97,16.192,515003.0,000980
140,2016-12-12,17.561,16.931,18.13,16.782,577104.0,000980
141,2016-12-13,16.981,17.421,17.76,16.432,359711.0,000980
142,2016-12-14,17.271,16.432,17.471,16.382,332306.0,000980
143,2016-12-15,16.382,16.222,16.622,15.803,338952.0,000980
144,2016-12-16,16.222,16.672,16.971,16.002,273017.0,000980
145,2016-12-19,16.672,16.612,16.851,16.372,172459.0,000980
146,2016-12-20,16.802,17.331,17.751,16.632,361527.0,000980
147,2016-12-21,17.221,17.521,17.93,17.111,286104.0,000980
148,2016-12-22,17.281,16.981,17.551,16.981,200544.0,000980
149,2016-12-23,17.031,17.081,17.331,16.562,212403.0,000980
150,2016-12-26,16.861,17.351,17.481,16.682,192236.0,000980
151,2016-12-27,17.381,16.991,17.441,16.881,155951.0,000980
152,2016-12-28,17.091,15.293,17.091,15.293,543490.0,000980
153,2016-12-29,14.984,14.914,15.533,14.694,283800.0,000980
154,2016-12-30,14.984,14.414,14.984,14.085,318530.0,000980
155,2017-01-03,14.434,14.774,15.073,14.214,197163.0,000980
156,2017-01-04,15.014,15.443,15.933,14.994,322940.0,000980
157,2017-01-05,15.233,15.083,15.533,14.914,174808.0,000980
158,2017-01-06,15.113,15.243,15.453,15.014,131689.0,000980
159,2017-01-09,15.283,14.334,15.333,13.995,263475.0,000980
160,2017-01-10,14.344,14.075,14.344,13.196,418236.0,000980
161,2017-01-11,13.865,13.735,14.234,13.695,163728.0,000980
162,2017-01-12,13.685,13.485,13.965,13.435,137516.0,000980
163,2017-01-13,13.565,13.036,13.635,13.016,154165.0,000980
164,2017-01-16,13.086,12.227,13.176,11.797,262632.0,000980
165,2017-01-17,12.237,13.445,13.445,12.097,279069.0,000980
166,2017-01-18,13.585,13.585,14.334,13.495,339100.0,000980
167,2017-01-19,13.725,13.445,13.875,13.235,159351.0,000980
168,2017-01-20,13.285,13.885,14.234,13.245,237076.0,000980
169,2017-01-23,13.915,14.124,14.544,13.915,222100.0,000980
170,2017-01-24,14.005,13.895,14.154,13.865,89312.0,000980
171,2017-01-25,13.795,13.785,14.075,13.695,91380.0,000980
172,2017-01-26,13.835,14.344,14.454,13.835,133857.0,000980
173,2017-02-03,14.234,14.045,14.374,13.785,112175.0,000980
174,2017-02-06,14.115,14.264,14.434,13.915,126474.0,000980
175,2017-02-07,14.274,14.804,15.643,14.164,298121.0,000980
176,2017-02-08,14.784,14.934,15.173,14.494,167271.0,000980
177,2017-02-09,14.924,15.353,15.463,14.784,202638.0,000980
178,2017-02-10,15.263,15.014,15.263,14.884,177133.0,000980
179,2017-02-13,14.964,15.004,15.353,14.794,128950.0,000980
180,2017-02-14,15.014,14.844,15.173,14.734,120276.0,000980
181,2017-02-15,14.944,14.234,14.944,14.164,213032.0,000980
182,2017-02-16,14.264,14.384,14.754,14.204,151425.0,000980
183,2017-02-17,14.264,14.574,14.654,14.264,133050.0,000980
184,2017-02-20,14.584,14.774,14.974,14.364,141576.0,000980
185,2017-02-21,15.083,14.834,15.083,14.604,152275.0,000980
186,2017-02-22,14.784,14.934,15.033,14.544,143002.0,000980
187,2017-03-02,16.432,16.432,16.432,15.683,399570.0,000980
188,2017-03-03,16.961,16.622,17.341,16.402,707159.0,000980
189,2017-03-06,16.702,16.202,16.712,16.012,336923.0,000980
190,2017-03-07,16.102,16.162,16.512,16.092,233632.0,000980
191,2017-03-08,16.182,15.683,16.282,15.613,289008.0,000980
192,2017-03-09,15.763,15.853,16.022,15.133,320897.0,000980
193,2017-03-10,15.733,16.822,17.371,15.703,587155.0,000980
194,2017-03-13,16.822,16.931,17.551,16.522,486205.0,000980
195,2017-03-14,16.832,16.512,17.181,16.452,265913.0,000980
196,2017-03-15,16.552,16.332,16.702,16.282,173098.0,000980
197,2017-03-16,16.232,16.232,16.632,16.092,197233.0,000980
198,2017-03-17,16.302,16.082,16.692,16.072,263616.0,000980
199,2017-03-20,16.082,15.653,16.152,15.533,259655.0,000980
200,2017-03-21,15.653,15.753,15.962,15.423,172728.0,000980
201,2017-03-22,15.773,15.443,15.833,15.373,146009.0,000980
202,2017-03-23,15.433,16.292,16.462,15.433,378421.0,000980
203,2017-03-24,16.032,16.272,16.732,16.032,310112.0,000980
