,date,open,close,high,low,volume,code
68,2016-08-22,37.058,35.502,37.058,35.294,38683.0,603779
69,2016-08-23,35.581,35.908,36.067,35.462,23305.0,603779
70,2016-08-24,35.958,35.67,36.037,35.532,22238.0,603779
71,2016-08-25,35.383,35.195,35.442,34.184,31198.0,603779
72,2016-08-26,35.343,35.036,35.859,34.897,20434.0,603779
73,2016-08-29,34.878,35.224,35.472,34.798,17744.0,603779
74,2016-08-30,35.462,35.205,35.581,35.066,14141.0,603779
75,2016-08-31,35.383,35.333,35.472,34.868,18553.0,603779
76,2016-09-01,35.185,34.987,35.571,34.977,17968.0,603779
77,2016-09-02,34.689,34.332,35.185,34.273,19833.0,603779
78,2016-09-13,35.482,36.057,37.752,34.798,76846.0,603779
79,2016-09-14,35.343,34.144,35.581,33.698,39759.0,603779
80,2016-09-19,33.787,33.857,34.243,33.5,25064.0,603779
81,2016-09-20,33.827,33.034,33.936,32.915,27016.0,603779
82,2016-09-21,33.203,32.846,33.371,32.717,19351.0,603779
83,2016-09-22,33.034,32.598,33.123,32.41,30287.0,603779
84,2016-09-23,32.687,31.419,32.687,31.319,37317.0,603779
85,2016-09-26,30.973,29.654,31.191,29.545,38545.0,603779
86,2016-09-27,29.635,29.991,30.031,29.337,18186.0,603779
87,2016-09-28,29.991,29.585,30.16,29.525,16662.0,603779
88,2016-09-29,29.635,29.625,29.981,29.585,14585.0,603779
89,2016-09-30,29.625,29.654,29.793,29.535,13865.0,603779
90,2016-10-10,29.734,30.556,30.606,29.734,22408.0,603779
91,2016-10-11,30.527,30.467,30.546,30.239,16624.0,603779
92,2016-10-12,30.378,31.706,32.271,30.378,54620.0,603779
93,2016-10-13,31.419,31.646,32.023,31.419,25274.0,603779
94,2016-10-14,31.547,32.271,32.529,31.329,30510.0,603779
95,2016-10-17,32.271,31.518,32.489,31.458,27257.0,603779
96,2016-10-18,31.478,32.469,33.728,31.3,37463.0,603779
97,2016-10-19,32.311,32.102,32.608,32.023,20561.0,603779
98,2016-10-20,32.053,31.914,32.291,31.815,14203.0,603779
99,2016-10-21,32.003,31.924,32.003,31.498,16909.0,603779
100,2016-10-24,31.993,32.003,33.302,31.815,30616.0,603779
101,2016-10-25,31.765,34.124,34.868,31.765,100101.0,603779
102,2016-10-26,33.698,33.183,34.233,32.955,63401.0,603779
103,2016-10-27,33.064,33.331,33.351,32.311,35440.0,603779
104,2016-10-28,33.203,32.548,33.351,32.509,29267.0,603779
105,2016-10-31,32.509,31.706,32.509,31.547,23067.0,603779
106,2016-11-01,31.716,32.261,32.36,31.706,22106.0,603779
107,2016-11-02,32.271,32.519,32.965,31.993,30930.0,603779
108,2016-11-03,32.608,33.163,33.599,32.35,51510.0,603779
109,2016-11-04,32.915,34.372,35.433,32.915,79823.0,603779
110,2016-11-07,34.878,33.966,35.165,33.797,50374.0,603779
111,2016-11-08,34.352,34.917,35.175,33.976,54545.0,603779
112,2016-11-09,34.887,34.422,34.937,33.302,58141.0,603779
113,2016-11-10,34.57,35.888,36.553,34.511,89551.0,603779
114,2016-11-11,35.809,35.532,36.572,35.343,65012.0,603779
115,2016-11-14,35.036,37.266,37.286,35.036,99521.0,603779
116,2016-11-15,37.157,36.543,37.445,36.176,61909.0,603779
117,2016-11-16,36.473,35.611,36.543,35.522,36358.0,603779
118,2016-11-17,35.383,35.601,36.037,35.294,24943.0,603779
119,2016-11-18,35.542,36.017,36.513,35.482,37776.0,603779
120,2016-11-21,35.898,37.365,37.841,35.68,68496.0,603779
121,2016-11-22,37.563,36.999,37.891,36.761,47329.0,603779
122,2016-11-23,36.8,35.948,37.415,35.77,34427.0,603779
123,2016-11-24,36.186,35.314,36.186,34.987,33790.0,603779
124,2016-11-25,35.185,34.729,35.482,33.629,34360.0,603779
125,2016-11-28,34.878,34.303,35.155,34.204,21227.0,603779
126,2016-11-29,34.243,34.293,34.838,34.243,18464.0,603779
127,2016-11-30,34.204,32.985,34.204,32.707,24910.0,603779
128,2016-12-01,33.302,33.431,33.619,33.004,14279.0,603779
129,2016-12-02,33.47,31.696,33.569,31.567,25286.0,603779
130,2016-12-05,31.934,32.479,32.766,31.934,19768.0,603779
131,2016-12-06,32.291,32.687,32.955,32.291,12651.0,603779
132,2016-12-07,33.064,32.707,33.103,32.519,13019.0,603779
133,2016-12-08,32.707,32.618,33.292,32.568,16254.0,603779
134,2016-12-09,32.439,31.855,32.598,31.557,17975.0,603779
135,2016-12-12,31.775,29.724,31.993,29.635,20473.0,603779
136,2016-12-13,29.724,29.902,30.328,29.307,15115.0,603779
137,2016-12-14,30.11,29.525,30.13,28.743,19791.0,603779
138,2016-12-15,29.387,32.479,32.479,29.387,65465.0,603779
139,2016-12-16,32.479,34.273,34.362,32.182,131080.0,603779
140,2016-12-19,33.698,37.702,37.702,32.36,214950.0,603779
141,2016-12-20,38.386,37.801,39.744,36.87,221336.0,603779
142,2016-12-21,37.306,41.538,41.578,37.167,216613.0,603779
143,2016-12-22,40.14,41.607,41.647,40.041,123019.0,603779
144,2016-12-23,40.19,45.175,45.473,40.19,221985.0,603779
145,2016-12-26,40.973,41.399,44.303,40.656,134182.0,603779
146,2016-12-27,41.33,40.904,42.182,39.843,157707.0,603779
147,2016-12-28,40.041,40.775,41.28,39.209,130535.0,603779
148,2016-12-29,40.19,42.004,43.213,40.19,136969.0,603779
149,2016-12-30,41.607,42.816,44.045,41.132,104254.0,603779
150,2017-01-03,42.816,47.098,47.098,41.657,124697.0,603779
151,2017-01-04,47.257,51.806,51.806,46.464,161113.0,603779
152,2017-01-05,48.069,46.622,50.815,46.622,297593.0,603779
153,2017-01-06,43.134,41.964,43.659,41.964,124578.0,603779
154,2017-01-09,40.14,37.891,40.14,37.772,242009.0,603779
155,2017-01-10,37.266,37.197,38.287,36.83,115349.0,603779
156,2017-01-11,36.919,38.128,38.406,36.037,165798.0,603779
157,2017-01-12,37.544,35.145,37.782,35.046,112832.0,603779
158,2017-01-13,34.729,33.589,35.502,33.282,88121.0,603779
159,2017-01-16,33.688,32.558,34.194,31.072,76208.0,603779
160,2017-01-17,32.707,33.797,34.194,31.607,69929.0,603779
161,2017-01-18,33.837,33.817,34.788,33.034,68174.0,603779
162,2017-01-19,33.678,33.47,34.432,32.955,59304.0,603779
163,2017-01-20,33.401,33.867,34.174,33.004,49635.0,603779
164,2017-01-23,33.797,34.174,34.451,33.549,48932.0,603779
165,2017-01-24,33.896,32.677,34.065,32.588,59718.0,603779
166,2017-01-25,32.539,32.786,33.183,32.211,36721.0,603779
167,2017-01-26,32.727,32.4,33.084,31.934,34839.0,603779
168,2017-02-03,32.39,32.112,32.657,32.013,22392.0,603779
169,2017-02-06,31.716,33.143,33.391,31.716,54156.0,603779
170,2017-02-07,32.965,33.094,33.381,32.648,48102.0,603779
171,2017-02-08,33.193,34.273,34.858,33.193,101518.0,603779
172,2017-02-09,34.194,35.72,35.879,33.748,123208.0,603779
173,2017-02-10,35.205,34.521,35.512,34.422,81928.0,603779
174,2017-02-13,34.204,34.531,35.185,33.797,57882.0,603779
175,2017-02-14,34.541,33.995,34.541,33.767,40486.0,603779
176,2017-02-15,34.045,33.431,34.342,33.401,49216.0,603779
177,2017-02-16,33.084,32.846,33.193,32.558,46941.0,603779
178,2017-02-17,32.519,32.38,33.153,32.211,34515.0,603779
179,2017-02-20,32.211,32.816,32.994,32.162,34782.0,603779
180,2017-02-21,32.806,33.113,33.619,32.667,40173.0,603779
181,2017-02-22,33.004,32.667,33.282,32.42,36998.0,603779
182,2017-02-23,32.489,32.776,32.975,32.311,32039.0,603779
183,2017-02-24,32.786,34.204,34.372,32.707,80909.0,603779
184,2017-02-27,34.283,33.321,34.293,33.252,45584.0,603779
185,2017-02-28,33.123,33.212,33.54,32.905,32747.0,603779
186,2017-03-01,32.885,33.351,33.668,32.885,35986.0,603779
187,2017-03-02,33.321,32.578,33.381,32.509,37471.0,603779
188,2017-03-03,32.4,32.717,32.935,32.311,25019.0,603779
189,2017-03-06,32.955,33.411,33.569,32.588,45354.0,603779
190,2017-03-07,33.5,34.223,34.659,33.312,85346.0,603779
191,2017-03-08,33.827,33.579,34.194,33.44,50284.0,603779
192,2017-03-09,33.698,34.56,35.165,33.371,92727.0,603779
193,2017-03-10,34.243,34.332,34.917,33.966,58744.0,603779
194,2017-03-13,34.095,34.233,34.342,33.599,38402.0,603779
195,2017-03-14,34.114,34.858,35.482,33.995,90667.0,603779
196,2017-03-15,34.689,34.194,34.828,33.976,50130.0,603779
197,2017-03-16,34.372,34.6,34.887,34.134,57027.0,603779
198,2017-03-17,34.689,33.758,34.689,33.718,53964.0,603779
199,2017-03-20,32.707,33.44,33.549,32.707,35771.0,603779
200,2017-03-21,33.649,34.075,34.194,33.45,45203.0,603779
201,2017-03-22,33.698,33.341,33.777,32.806,46438.0,603779
202,2017-03-23,33.203,33.044,33.52,32.568,39213.0,603779
203,2017-03-24,33.103,33.163,33.421,32.786,28533.0,603779
204,2017-03-27,33.292,34.432,34.59,32.965,78442.0,603779
205,2017-03-28,34.273,33.906,34.679,33.649,47540.0,603779
206,2017-03-29,33.758,32.875,34.263,32.796,46176.0,603779
207,2017-03-30,32.558,30.725,32.558,30.675,61251.0,603779
208,2017-03-31,30.804,30.824,31.319,30.745,22177.0,603779
209,2017-04-05,30.725,31.3,31.696,29.862,20344.0,603779
210,2017-04-06,31.815,31.349,31.825,31.171,16277.0,603779
211,2017-04-07,31.399,30.754,31.448,30.626,25848.0,603779
212,2017-04-10,31.062,29.962,31.072,29.862,26661.0,603779
213,2017-04-11,29.962,29.962,30.328,29.04,29537.0,603779
214,2017-04-12,30.229,29.466,30.229,29.387,14897.0,603779
215,2017-04-13,29.278,29.416,29.724,29.278,11945.0,603779
216,2017-04-14,29.407,28.415,29.595,28.346,20077.0,603779
217,2017-04-17,27.058,25.878,28.247,25.571,34298.0,603779
218,2017-04-18,25.957,26.116,26.483,25.878,20382.0,603779
219,2017-04-19,26.027,27.276,27.712,25.68,32898.0,603779
220,2017-04-20,27.058,26.612,27.533,26.364,16937.0,603779
221,2017-04-21,26.661,26.195,26.959,26.126,12151.0,603779
222,2017-04-24,26.195,25.353,26.552,24.877,16263.0,603779
223,2017-04-25,25.274,25.393,25.878,25.075,11684.0,603779
224,2017-04-26,25.571,25.373,25.571,25.085,8818.0,603779
225,2017-04-27,25.224,25.204,25.452,24.084,21928.0,603779
226,2017-04-28,24.828,25.7,25.759,24.828,15738.0,603779
227,2017-05-02,25.422,25.422,25.789,25.284,11282.0,603779
228,2017-05-03,25.174,25.284,25.521,25.056,11944.0,603779
229,2017-05-04,25.373,24.927,25.462,24.58,11370.0,603779
230,2017-05-05,25.432,25.69,26.245,25.006,30544.0,603779
231,2017-05-08,25.452,24.193,25.64,24.094,17949.0,603779
232,2017-05-09,23.936,24.243,24.54,23.906,12282.0,603779
233,2017-05-10,24.332,24.233,25.472,24.183,17309.0,603779
234,2017-05-11,23.936,22.845,23.936,21.934,25282.0,603779
235,2017-05-12,22.657,22.201,22.845,22.013,24160.0,603779
236,2017-05-15,21.993,21.309,22.3,21.042,31190.0,603779
237,2017-05-16,19.783,21.557,21.805,19.783,37991.0,603779
238,2017-05-17,21.408,21.557,21.795,21.22,28804.0,603779
239,2017-05-18,21.359,21.745,22.251,21.359,24597.0,603779
240,2017-05-19,21.458,21.666,21.904,21.458,12601.0,603779
241,2017-05-22,21.795,21.19,21.795,20.853,16269.0,603779
242,2017-05-23,21.309,20.05,21.369,19.941,15477.0,603779
243,2017-05-24,19.793,20.942,21.012,19.594,21394.0,603779
244,2017-05-25,20.833,20.972,21.21,20.506,11587.0,603779
245,2017-05-26,21.16,21.398,21.755,20.942,12754.0,603779
246,2017-05-31,21.706,21.012,22.072,20.843,18943.0,603779
247,2017-06-01,21.012,19.862,21.19,19.822,14473.0,603779
248,2017-06-02,19.951,20.486,20.615,19.704,13057.0,603779
249,2017-06-05,20.516,20.566,20.764,20.417,8447.0,603779
250,2017-06-06,20.714,20.486,20.814,20.229,7172.0,603779
251,2017-06-07,20.486,21.141,21.279,20.387,18122.0,603779
252,2017-06-08,21.111,21.577,21.646,21.012,25430.0,603779
253,2017-06-09,21.597,21.269,21.597,21.042,16673.0,603779
254,2017-06-12,21.2,20.605,21.299,20.467,15544.0,603779
255,2017-06-13,20.328,20.942,21.042,20.328,11884.0,603779
256,2017-06-14,20.873,21.914,22.003,20.873,52171.0,603779
257,2017-06-15,22.102,22.905,22.954,21.785,72462.0,603779
258,2017-06-16,22.636,22.328,22.636,22.169,32058.0,603779
259,2017-06-19,22.059,22.487,22.577,21.82,24826.0,603779
260,2017-06-20,22.487,22.079,22.567,22.039,22072.0,603779
261,2017-06-21,22.139,21.93,22.268,21.791,16281.0,603779
262,2017-06-22,21.93,21.213,22.189,21.194,19046.0,603779
263,2017-06-23,21.104,21.094,21.343,20.706,16659.0,603779
264,2017-06-26,21.094,21.442,21.452,21.014,12164.0,603779
265,2017-06-27,21.393,21.353,21.641,21.253,10873.0,603779
266,2017-06-28,21.204,20.855,21.243,20.746,14879.0,603779
267,2017-06-29,20.885,20.865,20.995,20.746,7988.0,603779
268,2017-06-30,20.825,21.771,22.069,20.338,25612.0,603779
269,2017-07-03,21.482,21.552,21.721,21.403,18165.0,603779
270,2017-07-04,22.089,21.512,22.089,21.422,14733.0,603779
271,2017-07-05,21.731,21.651,21.731,21.452,12334.0,603779
272,2017-07-06,21.721,21.81,21.99,21.592,16422.0,603779
273,2017-07-07,21.791,21.92,21.99,21.592,18500.0,603779
274,2017-07-10,21.781,21.582,21.89,21.502,12672.0,603779
275,2017-07-11,21.572,20.776,21.582,20.756,16733.0,603779
276,2017-07-12,20.756,20.736,20.985,20.199,13296.0,603779
277,2017-07-13,20.835,20.706,20.835,20.507,8703.0,603779
278,2017-07-14,20.616,20.577,20.845,20.398,8414.0,603779
279,2017-07-17,20.597,19.313,20.746,19.293,21540.0,603779
280,2017-07-18,19.313,19.283,19.403,18.716,15118.0,603779
281,2017-07-19,19.283,19.592,19.741,19.074,13822.0,603779
282,2017-07-20,19.592,19.542,19.88,19.422,8198.0,603779
283,2017-07-21,19.502,19.542,19.671,19.403,5243.0,603779
284,2017-07-24,19.263,20.208,20.288,19.263,15302.0,603779
285,2017-07-25,20.218,20.408,20.776,20.099,14776.0,603779
286,2017-07-26,20.497,19.95,20.736,19.91,10830.0,603779
287,2017-07-27,19.97,20.189,20.487,19.701,13309.0,603779
288,2017-07-28,20.298,20.179,20.547,20.089,11688.0,603779
289,2017-07-31,20.179,20.716,20.895,20.0,20797.0,603779
290,2017-08-01,20.855,20.308,20.855,20.169,14575.0,603779
291,2017-08-02,20.318,19.88,20.437,19.86,12265.0,603779
292,2017-08-03,19.88,20.039,20.248,19.88,8267.0,603779
293,2017-08-04,20.01,19.721,20.149,19.701,9934.0,603779
294,2017-08-07,19.721,19.94,20.049,19.721,5288.0,603779
295,2017-08-08,19.95,20.029,20.189,19.88,7417.0,603779
296,2017-08-09,20.119,19.86,20.248,19.791,14799.0,603779
297,2017-08-10,19.85,19.9,20.577,19.801,37455.0,603779
298,2017-08-11,19.701,19.572,19.701,19.253,22979.0,603779
299,2017-08-14,19.353,19.771,19.92,19.353,10206.0,603779
300,2017-08-15,19.771,20.0,20.258,19.661,16635.0,603779
301,2017-08-16,20.01,20.547,20.666,19.701,39118.0,603779
302,2017-08-17,20.666,20.935,20.995,20.358,28024.0,603779
303,2017-08-18,20.786,20.487,20.786,20.437,12360.0,603779
304,2017-08-21,20.507,20.517,20.786,20.378,9919.0,603779
305,2017-08-22,20.567,20.358,20.656,20.298,10358.0,603779
306,2017-08-23,20.497,20.636,20.656,20.248,13619.0,603779
307,2017-08-24,20.587,20.965,21.194,20.368,49010.0,603779
308,2017-08-25,20.875,21.283,23.064,20.696,72062.0,603779
309,2017-08-28,21.283,21.393,21.522,20.905,46521.0,603779
310,2017-08-29,21.253,21.144,21.542,21.044,35937.0,603779
311,2017-08-30,21.054,20.825,21.164,20.756,24351.0,603779
312,2017-08-31,20.806,20.865,20.985,20.716,16716.0,603779
313,2017-09-01,20.885,20.806,20.965,20.696,14870.0,603779
314,2017-09-04,20.706,20.895,20.935,20.636,16777.0,603779
315,2017-09-05,20.865,20.766,20.885,20.736,11231.0,603779
316,2017-09-06,20.756,20.616,20.766,20.567,13865.0,603779
317,2017-09-07,20.746,20.855,21.194,20.676,31135.0,603779
318,2017-09-08,20.666,20.626,20.885,20.507,17301.0,603779
319,2017-09-11,20.626,21.194,21.213,20.388,35185.0,603779
320,2017-09-12,21.204,21.174,21.273,20.995,25562.0,603779
321,2017-09-13,21.114,21.681,21.87,21.024,43437.0,603779
322,2017-09-14,21.661,21.363,21.661,21.213,29193.0,603779
323,2017-09-15,21.293,21.104,21.363,20.845,17214.0,603779
324,2017-09-18,20.995,21.164,21.263,20.945,12187.0,603779
325,2017-09-19,21.184,20.855,21.363,20.835,18281.0,603779
326,2017-09-20,20.786,21.213,21.472,20.786,22161.0,603779
327,2017-09-21,21.194,20.855,21.383,20.845,19254.0,603779
328,2017-09-22,20.716,20.726,20.925,20.597,10664.0,603779
329,2017-09-25,20.706,20.666,21.134,20.616,11519.0,603779
330,2017-09-26,20.557,20.089,20.786,19.89,23666.0,603779
331,2017-09-27,20.089,20.189,20.278,19.92,12271.0,603779
332,2017-09-28,20.189,20.079,20.298,20.059,8068.0,603779
333,2017-09-29,20.079,20.477,20.587,20.01,17179.0,603779
334,2017-10-09,20.706,20.557,20.776,20.348,16664.0,603779
335,2017-10-10,20.547,20.686,20.726,20.398,12554.0,603779
336,2017-10-11,20.626,21.323,22.547,20.597,60782.0,603779
337,2017-10-12,21.074,20.815,21.233,20.457,29538.0,603779
338,2017-10-13,20.746,20.955,20.995,20.656,18147.0,603779
339,2017-10-16,20.985,20.597,21.174,20.497,23555.0,603779
340,2017-10-17,20.597,20.477,20.696,20.398,11698.0,603779
341,2017-10-18,20.477,20.218,20.577,20.179,12271.0,603779
342,2017-10-19,20.159,20.796,21.492,20.159,42180.0,603779
343,2017-10-20,20.537,20.507,20.676,20.348,22394.0,603779
344,2017-10-23,20.398,20.607,20.815,20.398,17923.0,603779
345,2017-10-24,20.607,21.084,21.194,20.487,35803.0,603779
346,2017-10-25,21.134,21.184,21.393,20.855,31925.0,603779
347,2017-10-26,21.293,21.432,22.089,21.094,52542.0,603779
348,2017-10-27,21.253,21.761,21.89,20.895,56664.0,603779
349,2017-10-30,21.721,21.373,21.85,21.064,41810.0,603779
350,2017-10-31,21.273,22.139,22.189,21.074,45473.0,603779
351,2017-11-01,22.079,21.701,22.378,21.691,50028.0,603779
352,2017-11-02,21.601,21.114,21.741,21.094,28695.0,603779
353,2017-11-03,20.965,21.144,21.432,20.845,20534.0,603779
354,2017-11-06,21.343,21.204,21.343,20.895,17432.0,603779
355,2017-11-07,21.194,20.517,21.223,20.477,34037.0,603779
356,2017-11-08,20.567,20.567,20.626,20.079,22003.0,603779
357,2017-11-09,20.567,20.626,20.696,20.388,14981.0,603779
358,2017-11-10,20.636,20.885,21.124,20.517,23268.0,603779
359,2017-11-13,20.835,20.497,20.875,20.388,16378.0,603779
360,2017-11-14,20.577,20.298,20.696,20.199,11693.0,603779
361,2017-11-15,20.278,20.348,20.467,20.099,9222.0,603779
362,2017-11-16,20.348,20.507,20.577,20.129,11340.0,603779
363,2017-11-17,20.537,18.835,20.537,18.786,35870.0,603779
364,2017-11-20,18.806,18.557,18.806,17.413,17240.0,603779
365,2017-11-21,18.607,18.189,18.756,17.99,13048.0,603779
366,2017-11-22,18.338,17.791,18.338,17.771,15108.0,603779
367,2017-11-23,17.791,17.701,18.089,17.522,14483.0,603779
368,2017-11-24,17.661,17.711,17.95,17.621,6989.0,603779
369,2017-11-27,17.661,17.681,17.9,17.413,8039.0,603779
370,2017-11-28,17.691,17.88,17.96,17.691,6340.0,603779
371,2017-11-29,18.029,17.761,18.029,17.472,8490.0,603779
372,2017-11-30,17.621,17.741,17.87,17.612,5538.0,603779
373,2017-12-01,17.741,17.771,17.88,17.592,8059.0,603779
374,2017-12-04,17.751,17.592,17.781,17.562,6727.0,603779
375,2017-12-05,17.592,17.104,17.592,16.408,19325.0,603779
376,2017-12-06,17.015,16.845,17.134,16.418,12404.0,603779
377,2017-12-07,16.766,16.786,16.995,16.617,5401.0,603779
378,2017-12-08,16.716,16.985,17.293,16.656,8345.0,603779
379,2017-12-11,17.124,16.975,17.124,16.875,7158.0,603779
380,2017-12-12,16.975,16.796,17.054,16.766,6230.0,603779
381,2017-12-13,16.816,17.064,17.104,16.816,7857.0,603779
382,2017-12-14,17.114,16.895,17.114,16.816,6433.0,603779
383,2017-12-15,16.915,16.905,16.995,16.826,5042.0,603779
384,2017-12-18,16.865,16.716,17.104,16.646,6127.0,603779
385,2017-12-19,16.746,16.915,16.955,16.746,5792.0,603779
386,2017-12-20,17.015,16.716,17.015,16.537,10630.0,603779
387,2017-12-21,16.756,16.497,16.776,16.447,9390.0,603779
388,2017-12-22,16.457,16.278,16.617,16.119,11631.0,603779
389,2017-12-25,16.219,16.189,16.447,16.03,10848.0,603779
390,2017-12-26,16.537,17.592,17.811,16.527,41738.0,603779
391,2017-12-27,17.114,17.074,17.592,16.716,34781.0,603779
392,2017-12-28,16.905,16.915,17.015,16.736,15086.0,603779
393,2017-12-29,16.796,16.736,17.243,16.686,11156.0,603779
394,2018-01-02,16.885,16.786,16.905,16.617,10335.0,603779
395,2018-01-03,16.746,16.875,16.885,16.547,13388.0,603779
396,2018-01-04,16.885,16.975,17.034,16.816,14848.0,603779
397,2018-01-05,16.965,17.92,18.318,16.895,43678.0,603779
398,2018-01-08,17.691,18.129,18.388,17.432,48124.0,603779
399,2018-01-09,17.661,18.746,19.005,17.532,57721.0,603779
400,2018-01-10,18.537,19.194,19.442,18.248,67252.0,603779
401,2018-01-11,19.154,19.074,19.253,18.736,36691.0,603779
402,2018-01-12,19.084,19.054,19.184,18.806,29430.0,603779
403,2018-01-15,18.945,18.676,19.154,18.666,30446.0,603779
404,2018-01-16,18.597,18.019,18.925,17.95,42514.0,603779
405,2018-01-17,17.9,17.333,17.9,17.114,34341.0,603779
406,2018-01-18,17.273,17.303,17.552,17.214,17242.0,603779
407,2018-01-19,17.303,17.064,17.452,17.024,16455.0,603779
408,2018-01-22,17.064,17.124,17.223,16.885,12942.0,603779
409,2018-01-23,17.124,17.164,17.293,16.985,11499.0,603779
410,2018-01-24,17.084,17.114,17.174,16.985,14782.0,603779
411,2018-01-25,17.064,16.945,17.134,16.915,12752.0,603779
412,2018-01-26,16.915,16.696,17.044,16.686,10599.0,603779
413,2018-01-29,16.696,16.716,16.915,16.418,10492.0,603779
414,2018-01-30,16.706,16.766,16.855,16.617,7181.0,603779
415,2018-01-31,16.885,17.343,17.373,16.696,28844.0,603779
416,2018-02-01,17.273,16.089,17.273,15.721,25454.0,603779
417,2018-02-02,15.88,15.9,16.069,15.333,12597.0,603779
418,2018-02-05,15.741,15.522,15.811,15.492,9866.0,603779
419,2018-02-06,14.925,15.413,16.368,14.438,27668.0,603779
420,2018-02-07,15.552,15.602,15.85,15.054,14307.0,603779
421,2018-02-08,15.532,15.602,15.791,15.432,7612.0,603779
422,2018-02-09,15.064,15.641,15.671,15.054,14193.0,603779
423,2018-02-12,15.612,15.701,15.86,15.383,15051.0,603779
424,2018-02-13,15.741,15.303,15.87,15.174,13155.0,603779
425,2018-02-14,15.134,15.343,15.572,14.826,14600.0,603779
426,2018-02-22,15.373,15.442,15.661,15.333,7759.0,603779
427,2018-02-23,15.074,15.293,15.502,15.074,5499.0,603779
428,2018-02-26,15.413,15.661,15.701,15.303,11638.0,603779
429,2018-02-27,15.691,15.532,15.791,15.522,9292.0,603779
430,2018-02-28,15.532,15.651,15.661,15.423,7407.0,603779
431,2018-03-01,15.542,15.781,16.0,15.542,10440.0,603779
432,2018-03-02,15.632,15.413,15.751,15.383,12373.0,603779
433,2018-03-05,15.164,15.502,15.542,15.164,6868.0,603779
434,2018-03-06,15.472,15.602,15.602,15.373,12304.0,603779
435,2018-03-07,15.661,15.462,15.661,15.383,8495.0,603779
436,2018-03-08,15.403,15.562,15.582,15.313,10486.0,603779
437,2018-03-09,15.681,15.821,15.91,15.681,17589.0,603779
438,2018-03-12,15.771,16.179,16.368,15.731,24741.0,603779
439,2018-03-13,16.119,15.95,16.149,15.681,12568.0,603779
440,2018-03-14,16.02,16.388,16.607,15.98,35762.0,603779
441,2018-03-15,16.388,16.258,16.497,16.03,16978.0,603779
442,2018-03-16,16.318,15.94,16.388,15.93,9959.0,603779
443,2018-03-19,15.9,16.059,16.278,15.721,8855.0,603779
444,2018-03-20,15.89,16.338,16.358,15.721,13248.0,603779
445,2018-03-21,16.228,15.93,16.497,15.87,14369.0,603779
446,2018-03-22,15.97,15.87,16.069,15.84,9232.0,603779
447,2018-03-23,16.716,16.089,17.413,16.059,48028.0,603779
448,2018-03-26,16.816,17.015,17.084,16.238,62107.0,603779
449,2018-03-27,16.517,16.905,16.975,16.497,46402.0,603779
450,2018-03-28,16.666,16.428,16.736,16.328,23984.0,603779
451,2018-03-29,16.418,16.288,16.617,16.059,18487.0,603779
452,2018-03-30,16.228,16.318,16.418,16.149,14863.0,603779
453,2018-04-02,16.507,16.01,16.517,15.98,18864.0,603779
454,2018-04-03,15.86,15.651,15.86,15.423,20616.0,603779
455,2018-04-04,15.622,15.87,16.109,15.522,19510.0,603779
456,2018-04-09,15.94,15.84,16.01,15.721,10668.0,603779
457,2018-04-10,15.92,15.612,15.92,15.562,11710.0,603779
458,2018-04-11,15.622,15.661,15.761,15.582,8418.0,603779
459,2018-04-12,15.641,15.432,15.641,15.423,9507.0,603779
460,2018-04-13,15.423,15.87,16.079,15.363,20130.0,603779
461,2018-04-16,15.811,15.612,15.811,15.452,7483.0,603779
462,2018-04-17,15.622,15.383,15.791,15.343,7014.0,603779
463,2018-04-18,15.492,15.482,15.651,14.945,7861.0,603779
464,2018-04-19,15.423,15.413,15.592,15.403,5929.0,603779
465,2018-04-20,15.472,15.432,15.502,14.995,9526.0,603779
466,2018-04-23,15.323,15.492,15.522,15.144,6965.0,603779
467,2018-04-24,15.432,15.632,15.771,15.403,6524.0,603779
468,2018-04-25,15.622,15.522,15.622,15.432,3715.0,603779
469,2018-04-26,15.721,15.442,15.91,15.423,9643.0,603779
