,date,open,close,high,low,volume,code
156,2016-08-22,11.06,10.663,11.08,10.663,91894.0,002560
157,2016-08-23,10.663,10.871,10.891,10.653,75039.0,002560
158,2016-08-24,11.02,11.03,11.119,10.832,89868.0,002560
159,2016-08-25,10.931,11.229,11.308,10.752,149384.0,002560
160,2016-08-26,11.189,11.119,11.278,11.1,103483.0,002560
161,2016-08-29,11.169,11.0,11.179,10.891,69844.0,002560
162,2016-08-30,10.99,11.149,11.298,10.971,92356.0,002560
163,2016-08-31,11.169,11.1,11.209,10.941,54784.0,002560
164,2016-09-01,11.05,11.129,11.179,11.05,61477.0,002560
165,2016-09-02,11.09,11.357,11.754,11.0,199158.0,002560
166,2016-09-05,11.357,11.238,11.556,11.159,120545.0,002560
167,2016-09-06,11.189,11.715,11.764,10.911,271933.0,002560
168,2016-09-07,11.635,11.516,11.883,11.496,219886.0,002560
169,2016-09-08,11.496,11.596,11.705,11.457,106006.0,002560
170,2016-09-09,11.655,11.357,11.685,11.328,100968.0,002560
171,2016-09-12,11.09,11.209,11.328,11.02,100634.0,002560
172,2016-09-13,11.298,11.724,11.873,11.159,159907.0,002560
173,2016-09-14,11.675,11.794,12.042,11.566,263362.0,002560
174,2016-09-19,11.794,11.784,11.863,11.655,110569.0,002560
175,2016-09-20,11.784,11.804,12.052,11.605,176430.0,002560
176,2016-09-21,11.863,12.22,12.379,11.774,321378.0,002560
177,2016-09-22,12.201,12.072,12.29,12.002,190079.0,002560
178,2016-09-23,12.032,11.893,12.121,11.794,144330.0,002560
179,2016-09-26,11.744,11.219,11.863,11.209,152150.0,002560
180,2016-09-27,11.129,11.229,11.278,10.99,113993.0,002560
181,2016-09-28,11.189,11.318,11.457,11.159,103572.0,002560
182,2016-09-29,11.407,11.149,11.407,11.109,72886.0,002560
183,2016-09-30,11.169,11.427,11.556,11.109,94807.0,002560
184,2016-10-10,11.486,12.568,12.568,11.486,347469.0,002560
185,2016-10-25,12.697,12.736,13.748,12.568,537497.0,002560
186,2016-10-26,12.845,12.915,13.064,12.419,383490.0,002560
187,2016-10-27,12.796,12.498,12.816,12.409,191820.0,002560
188,2016-10-28,12.528,12.062,12.587,12.012,193553.0,002560
189,2016-10-31,12.082,12.25,12.28,11.992,118702.0,002560
190,2016-11-01,12.101,12.25,12.339,12.002,179427.0,002560
191,2016-11-02,12.181,11.844,12.181,11.814,162694.0,002560
192,2016-11-03,11.834,11.893,12.082,11.764,119438.0,002560
193,2016-11-04,11.844,11.963,12.052,11.824,94415.0,002560
194,2016-11-07,11.972,11.883,11.982,11.784,71938.0,002560
195,2016-11-08,11.923,12.141,12.141,11.923,122295.0,002560
196,2016-11-09,12.101,11.863,12.131,11.655,115562.0,002560
197,2016-11-10,11.982,12.3,12.399,11.943,204672.0,002560
198,2016-11-11,12.191,12.151,12.28,12.042,137685.0,002560
199,2016-11-14,12.082,12.915,13.292,12.032,440175.0,002560
200,2016-11-15,12.776,12.776,12.915,12.488,259085.0,002560
