,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
797,300319,麦捷科技,0.06,-70.0,,1.94,,4324.97,-1.2,,08-29
798,600337,美克家居,0.1,-50.98,,4.72,,15171.17,15.22,,08-29
799,300335,迪森股份,0.24,103.76,,7.96,,8788.38,102.71,,08-29
800,600743,华远地产,0.13,-4.48,,4.39,,30140.31,23.41,,08-29
801,600395,盘江股份,0.28,,,7.23,,46091.58,576765.83,,08-29
802,603708,家家悦,0.31,-34.04,,6.08,,14280.92,13.3,,08-29
803,300078,思创医惠,0.09,-40.0,,3.51,,7259.73,14.4,,08-29
804,002044,美年健康,0.01,-200.0,,0.86,,2852.09,-227.03,,08-29
805,300094,国联水产,0.09,350.0,,3.83,,7085.66,705.54,,08-29
806,300417,南华仪器,0.22,11.34,,4.6,,1818.12,11.34,,08-29
807,002076,雪莱特,0.02,-60.0,,1.47,,1498.8,-19.93,,08-29
808,603825,华扬联众,0.23,2200.0,,4.2,,2741.59,2857.41,,08-29
809,300465,高伟达,0.01,-75.0,,0.43,,446.3,-5.58,,08-29
810,300158,振东制药,0.31,161.55,,3.03,,16122.5,367.25,,08-29
811,300174,元力股份,0.12,-19.34,,5.4,,3032.59,45.21,,08-29
812,002789,建艺集团,0.54,0.0,,3.99,,4408.52,11.35,,08-29
813,600965,福成股份,0.08,-20.0,,3.69,,6552.55,-22.86,,08-29
814,002807,江阴银行,0.2,-14.13,,4.04,,35243.7,-2.57,,08-29
815,601003,柳钢股份,0.15,401.3,,8.19,,39561.0,400.81,,08-29
816,002509,天广中茂,0.1,0.0,,5.24,,24108.59,54.25,,08-29
817,000851,高鸿股份,0.07,43.54,,1.33,,4147.99,53.43,,08-29
818,002531,天顺风能,0.14,0.0,,5.11,,24085.42,13.0,,08-29
819,300260,新莱应材,0.06,67.3,,2.0,,1249.36,416.04,,08-29
820,002563,森马服饰,0.2,5.26,,5.2,,53390.92,4.16,,08-29
821,000408,藏格控股,0.15,-46.7,,5.15,,31461.76,337.84,10派3,08-29
822,300292,吴通控股,0.07,-82.93,,3.39,,8808.06,-32.45,,08-29
823,601500,通用股份,0.09,-40.0,,2.52,,6438.34,-22.79,,08-29
824,300308,中际旭创,0.02,0.0,,0.71,,396.88,-25.42,,08-29
825,300002,神州泰岳,0.01,-93.67,,0.3,,1531.82,-93.74,,08-29
826,300324,旋极信息,0.14,18.46,,3.19,,15620.38,56.22,,08-29
827,002306,*ST云网,-0.01,-45.0,,,,-848.33,-41.21,,08-29
828,300670,大烨智能,0.26,15.36,,8.02,,2068.58,15.35,,08-29
829,600748,上实发展,0.12,-20.0,,2.47,,22761.35,10.37,,08-29
830,300687,赛意信息,0.63,28.96,,11.9,,3758.89,28.95,,08-29
831,000597,东北制药,0.08,700.0,,1.68,,3969.47,1162.03,,08-29
832,300083,劲胜智能,0.21,425.0,,5.74,,30271.53,500.64,,08-29
833,300406,九强生物,0.22,-9.98,,7.92,,10872.24,-10.25,,08-29
834,300422,博世科,0.15,-6.0,,5.17,,5297.64,156.05,,08-29
835,600480,凌云股份,0.52,57.58,,6.6,,23463.01,56.23,,08-29
836,300438,鹏辉能源,0.36,111.76,,6.72,,9621.17,120.29,,08-29
837,300131,英唐智控,0.07,-24.34,,4.03,,7616.0,-24.36,,08-29
838,300163,先锋新材,0.01,-92.12,,0.35,,255.14,-92.14,,08-29
839,300486,东杰智能,0.19,-190.48,,4.26,,2704.64,-193.69,,08-29
840,300671,富满电子,0.29,61.11,,7.83,,2191.34,59.79,,08-29
841,601908,京运通,0.09,-25.0,,2.87,,18203.85,-21.97,,08-29
842,603689,皖天然气,0.2,5.26,,3.84,,6452.56,31.98,,08-29
843,000598,兴蓉环境,0.15,-6.25,,5.0,,45360.91,-3.54,,08-29
844,300391,康跃科技,0.19,1262.5,,5.98,,3282.49,1343.9,,08-29
845,000637,茂化实华,0.1,1022.22,,5.95,,5242.35,973.53,,08-29
846,300423,鲁亿通,0.09,12.5,,2.15,,993.21,10.86,,08-29
847,603808,歌力思,0.49,68.97,,6.68,,12206.64,151.44,,08-29
848,300439,美康生物,0.28,12.0,,6.37,,9457.0,10.6,,08-29
849,002727,一心堂,0.42,10.08,,8.41,,21614.78,10.09,,08-29
850,000687,华讯方舟,0.08,-45.18,,4.66,,6414.66,-45.17,,08-29
851,600518,康美药业,0.44,8.98,,7.9,,215154.49,21.83,,08-29
852,002743,富煌钢构,0.09,-59.09,,1.54,,3022.67,-1.57,,08-29
853,000727,华东科技,-0.05,720.0,,-2.09,,-22289.45,724.38,,08-29
854,600161,天坛生物,1.41,642.11,,33.89,,94521.27,875.16,,08-29
855,300180,华峰超纤,0.18,80.0,,3.22,,8627.41,96.19,,08-29
856,300503,昊志机电,0.14,-56.25,,4.98,,3845.74,36.03,,08-29
857,603978,深圳新星,0.83,-23.85,,7.21,,4959.48,-24.2,,08-29
858,600575,皖江物流,0.05,-16.67,,2.32,,19113.06,-13.48,,08-29
859,002178,延华智能,-0.01,-120.0,,-0.53,,-616.47,-115.97,,08-29
860,600216,浙江医药,0.09,-55.24,,1.28,,9016.3,-53.07,,08-29
861,300537,广信材料,0.15,-46.54,,4.81,,2388.16,13.47,,08-29
862,000039,中集集团,0.26,-276.87,10.01,2.76,-0.22,79689.8,-310.8,,08-29
863,300571,平治信息,1.26,51.81,,18.38,,5032.46,101.61,,08-29
864,000922,*ST佳电,0.01,-102.33,,0.38,,550.79,-102.38,,08-29
865,300293,蓝英装备,0.04,154.09,,1.65,,1090.01,153.12,,08-29
866,300622,博士眼镜,0.29,9.69,,6.25,,2141.32,27.65,,08-29
867,000429,粤高速A,0.43,48.28,,10.55,,89284.8,76.49,,08-29
868,601515,东风股份,0.32,14.29,,9.72,,35569.67,13.51,10派2.5,08-29
869,300003,乐普医疗,0.28,27.31,,8.66,,49533.29,31.23,,08-29
870,300325,德威新材,0.01,-87.5,,0.69,,983.66,-67.02,,08-29
871,002617,露笑科技,0.22,301.47,,6.85,,16007.57,318.63,,08-29
872,002312,三泰控股,-0.14,7.69,,-6.59,,-19694.02,64.59,,08-29
873,600371,万向德农,0.12,-11.54,,5.84,,2589.48,-9.07,,08-29
874,000605,渤海股份,0.12,71.43,,1.64,,2935.73,127.57,,08-29
875,300073,当升科技,0.4,98.35,,10.31,,14492.31,296.77,,08-29
876,603726,朗迪集团,0.67,59.52,,8.15,,6319.36,91.12,,08-29
877,300089,文化长城,0.04,41.92,,1.02,,1795.28,64.5,,08-29
878,603016,新宏泰,0.2,-33.33,,3.62,,2912.19,-13.39,,08-29
879,603779,威龙股份,0.13,0.0,,3.3,,2626.95,23.9,,08-29
880,300444,双杰电气,0.06,-14.29,,1.94,,1727.72,-19.81,,08-29
881,603090,宏盛股份,0.16,-36.76,,3.53,,1582.82,-16.51,,08-29
882,300460,惠伦晶体,0.04,-42.86,,0.94,,630.16,-49.7,,08-29
883,300153,科泰电源,0.05,25.0,,1.66,,1614.96,12.97,,08-29
884,300476,胜宏科技,0.31,24.0,,7.62,,11474.03,20.53,10派3,08-29
885,600959,江苏有线,0.1,-28.57,,2.93,,38016.94,-9.38,,08-29
886,300185,通裕重工,0.03,-66.67,,1.97,,9900.02,19.16,,08-29
887,300509,新美星,0.27,-34.15,,3.71,,2186.9,-19.34,,08-29
888,600202,*ST哈空,-0.09,-26.2,,-5.04,,-3358.84,-26.19,,08-29
889,300526,中潜股份,0.13,-53.57,,4.45,,2247.43,26.74,,08-29
890,600597,光明乳业,0.3,52.19,,7.11,,36630.69,52.17,,08-29
891,300542,新晨科技,0.08,-16.83,,1.34,,756.77,11.06,,08-29
892,600258,首旅酒店,0.33,450.58,,3.52,,24071.66,1626.29,,08-29
893,002231,奥维通信,-0.04,-20.18,,-2.32,,-1552.76,-20.11,,08-29
894,600671,天目药业,-0.06,-12.39,,-13.06,,-722.84,-12.41,,08-29
895,002569,步森股份,-0.2,25.0,,-5.47,,-2797.66,21.19,,08-29
896,300298,三诺生物,0.27,53.29,,7.2,,9357.21,78.7,,08-29
897,002264,新华都,0.06,-17.1,,2.43,,4182.59,-14.15,,08-29
898,002585,双星新材,0.09,-20.55,,1.43,,9128.77,13.08,,08-29
899,002601,龙蟒佰利,0.65,550.0,,10.22,,130993.25,1742.13,10派5,08-29
900,300330,华虹计通,-0.05,0.65,,-2.07,,-783.57,-0.0,,08-29
901,300335,迪森股份,0.24,103.76,,7.96,,8788.38,102.71,,08-29
902,600743,华远地产,0.13,-4.48,,4.39,,30140.31,23.41,,08-29
903,600395,盘江股份,0.28,,,7.23,,46091.58,576765.83,,08-29
904,603708,家家悦,0.31,-34.04,,6.08,,14280.92,13.3,,08-29
905,300078,思创医惠,0.09,-40.0,,3.51,,7259.73,14.4,,08-29
906,002044,美年健康,0.01,-200.0,,0.86,,2852.09,-227.03,,08-29
907,300094,国联水产,0.09,350.0,,3.83,,7085.66,705.54,,08-29
908,300417,南华仪器,0.22,11.34,,4.6,,1818.12,11.34,,08-29
909,002076,雪莱特,0.02,-60.0,,1.47,,1498.8,-19.93,,08-29
910,603825,华扬联众,0.23,2200.0,,4.2,,2741.59,2857.41,,08-29
911,300465,高伟达,0.01,-75.0,,0.43,,446.3,-5.58,,08-29
912,300158,振东制药,0.31,161.55,,3.03,,16122.5,367.25,,08-29
913,300174,元力股份,0.12,-19.34,,5.4,,3032.59,45.21,,08-29
914,002789,建艺集团,0.54,0.0,,3.99,,4408.52,11.35,,08-29
915,600965,福成股份,0.08,-20.0,,3.69,,6552.55,-22.86,,08-29
916,002807,江阴银行,0.2,-14.13,,4.04,,35243.7,-2.57,,08-29
917,601003,柳钢股份,0.15,401.3,,8.19,,39561.0,400.81,,08-29
918,002509,天广中茂,0.1,0.0,,5.24,,24108.59,54.25,,08-29
919,300565,科信技术,0.17,-39.29,,3.73,,2731.33,-19.81,,08-29
920,000056,皇庭国际,0.09,0.0,,1.87,,9782.26,92.7,,08-29
921,601117,中国化学,0.17,0.0,,3.04,,84761.29,0.49,,08-29
922,002542,中化岩土,0.05,0.0,,2.65,,8738.68,10.88,,08-29
923,601233,桐昆股份,0.5,42.86,,5.5,,62046.62,77.49,,08-29
924,300616,尚品宅配,0.7,94.44,,4.23,,6587.01,127.14,,08-29
925,300632,光莆股份,0.27,50.0,,7.03,,2721.78,75.09,,08-29
926,000507,珠海港,0.13,35.61,,3.72,,9890.27,35.62,,08-29
927,300319,麦捷科技,0.06,-70.0,,1.94,,4324.97,-1.2,,08-29
928,600337,美克家居,0.1,-50.98,,4.72,,15171.17,15.22,,08-29
929,002306,*ST云网,-0.01,-45.0,,,,-848.33,-41.21,,08-29
930,300670,大烨智能,0.26,15.36,,8.02,,2068.58,15.35,,08-29
931,600748,上实发展,0.12,-20.0,,2.47,,22761.35,10.37,,08-29
932,300687,赛意信息,0.63,28.96,,11.9,,3758.89,28.95,,08-29
933,000597,东北制药,0.08,700.0,,1.68,,3969.47,1162.03,,08-29
934,300083,劲胜智能,0.21,425.0,,5.74,,30271.53,500.64,,08-29
935,300406,九强生物,0.22,-9.98,,7.92,,10872.24,-10.25,,08-29
936,300422,博世科,0.15,-6.0,,5.17,,5297.64,156.05,,08-29
937,600480,凌云股份,0.52,57.58,,6.6,,23463.01,56.23,,08-29
938,300438,鹏辉能源,0.36,111.76,,6.72,,9621.17,120.29,,08-29
939,300131,英唐智控,0.07,-24.34,,4.03,,7616.0,-24.36,,08-29
940,300163,先锋新材,0.01,-92.12,,0.35,,255.14,-92.14,,08-29
941,300486,东杰智能,0.19,-190.48,,4.26,,2704.64,-193.69,,08-29
942,000782,美达股份,0.02,-150.0,,0.86,,1011.7,-146.25,,08-29
943,002161,远望谷,-0.03,414.04,,-1.35,,-2164.04,414.81,,08-29
944,600215,长春经开,0.03,-45.74,,0.6,,1451.12,-45.76,,08-29
945,000020,深华发A,0.01,-70.43,,0.67,,214.65,-70.49,,08-29
946,300228,富瑞特装,0.09,-160.0,,2.43,,4380.78,-161.26,,08-29
947,603316,诚邦股份,0.22,29.41,,7.59,,3353.17,26.82,,08-29
948,600232,金鹰股份,0.03,31.82,,0.91,,1070.97,34.77,,08-29
949,000851,高鸿股份,0.07,43.54,,1.33,,4147.99,53.43,,08-29
950,002531,天顺风能,0.14,0.0,,5.11,,24085.42,13.0,,08-29
951,300260,新莱应材,0.06,67.3,,2.0,,1249.36,416.04,,08-29
952,002563,森马服饰,0.2,5.26,,5.2,,53390.92,4.16,,08-29
953,000408,藏格控股,0.15,-46.7,,5.15,,31461.76,337.84,10派3,08-29
954,300292,吴通控股,0.07,-82.93,,3.39,,8808.06,-32.45,,08-29
955,601500,通用股份,0.09,-40.0,,2.52,,6438.34,-22.79,,08-29
956,300308,中际旭创,0.02,0.0,,0.71,,396.88,-25.42,,08-29
957,300002,神州泰岳,0.01,-93.67,,0.3,,1531.82,-93.74,,08-29
958,300324,旋极信息,0.14,18.46,,3.19,,15620.38,56.22,,08-29
959,000540,中天金融,0.3,-16.07,,9.24,,142325.49,-15.4,,08-29
960,300518,盛讯达,0.48,-32.69,,4.17,,4460.91,-9.63,,08-29
961,300535,达威股份,0.44,-20.0,,4.09,,2600.39,5.33,,08-29
962,600606,绿地控股,0.38,0.0,,7.95,,465766.44,1.28,,08-29
963,002192,融捷股份,0.0,-40.0,,0.09,,62.73,-44.03,,08-29
964,603315,福鞍股份,0.05,-63.46,,1.53,,1003.88,-63.47,,08-29
965,600623,华谊集团,0.15,51.8,,1.96,,32139.8,56.09,,08-29
966,000850,华茂股份,0.01,-82.93,,0.28,,1329.55,-82.75,,08-29
967,300243,瑞丰高材,0.07,-12.5,,3.04,,1481.66,-4.66,,08-29
968,300275,梅安森,0.15,-178.95,,4.82,,2527.4,-181.71,,08-29
969,600287,江苏舜天,0.09,25.84,,1.97,,3935.01,25.74,,08-29
970,300625,三雄极光,0.36,16.84,,6.28,,8874.19,34.76,,08-29
971,300312,邦讯技术,-0.04,-51.04,,-1.75,,-1406.51,-46.22,,08-29
972,300022,吉峰农机,-0.04,-171.5,,-7.01,,-1706.03,-171.46,,08-29
973,300344,太空智造,-0.04,-75.75,,-1.85,,-1200.35,-66.03,,08-29
974,300675,建科院,0.03,-231.58,,1.15,,329.66,-231.4,,08-29
975,002631,德尔未来,0.16,14.29,,6.89,,10432.88,11.49,,08-29
976,300360,炬华科技,0.22,-37.14,,6.0,,8015.11,-37.03,,08-29
977,002021,中捷资源,-0.06,-14.29,,-4.35,,-4379.23,-9.32,,08-29
978,002358,森源电气,0.21,23.53,,4.31,,19868.12,50.93,,08-29
979,600433,冠豪高新,0.03,-10.67,,1.35,,3402.83,-17.75,,08-29
980,002679,福建金森,-0.18,12.5,,-3.0,,-2467.12,13.64,,08-29
981,600462,九有股份,0.0,540.0,,0.58,,168.68,602.1,,08-29
982,600824,益民集团,0.1,6.74,,4.76,,9975.34,6.08,,08-29
983,300103,达刚路机,0.1,43.87,,2.45,,2110.35,43.84,,08-29
984,603031,安德利,0.23,-36.11,,3.17,,1875.35,-13.88,,08-29
985,300426,唐德影视,0.15,-57.14,,5.66,,6007.51,6.01,,08-29
986,002390,信邦制药,0.09,12.5,,2.28,,14653.06,12.74,,08-29
987,300458,全志科技,0.01,-98.79,,0.08,,168.98,-97.44,,08-29
988,002747,埃斯顿,0.05,-44.44,,2.71,,4011.74,79.56,,08-29
989,300151,昌红科技,0.03,-25.0,,1.61,,1325.61,-33.36,,08-29
990,603117,万林股份,0.1,-16.67,,2.16,,4824.66,2.13,,08-29
991,600146,商赢环球,0.11,-293.22,,1.85,,5356.26,-557.32,,08-29
992,300474,景嘉微,0.21,-54.35,,6.21,,5570.52,3.96,,08-29
993,002765,蓝黛传动,0.15,-46.43,,5.84,,6414.7,8.56,,08-29
994,300490,华自科技,0.09,-8.9,,3.12,,1822.93,-10.14,,08-29
995,002781,奇信股份,0.31,14.81,,4.19,,6970.93,15.44,,08-29
996,002486,嘉麟杰,-0.03,-23.54,,-3.1,,-2838.27,-23.52,,08-29
997,300216,千山药机,0.07,133.33,,2.11,,2523.99,133.54,,08-29
998,300540,深冷股份,0.09,-80.85,,1.17,,742.64,-73.89,,08-29
999,300232,洲明科技,0.22,93.42,,8.1,,13633.49,108.05,,08-29
1000,002851,麦格米特,0.28,-12.07,,4.45,,4641.4,7.51,,08-29
1001,000068,华控赛格,-0.02,-32.05,,-2.59,,-1596.7,-32.27,,08-29
1002,600275,ST昌鱼,-0.03,3.73,,-11.51,,-1557.99,3.7,,08-29
1003,300591,万里马,0.04,,,4.58,,1316.91,5.06,,08-29
1004,300280,紫天科技,0.01,-77.13,,0.19,,120.93,-77.03,,08-29
1005,300301,长方集团,0.02,-70.73,,0.58,,1232.07,-67.2,,08-29
1006,300647,超频三,0.21,-16.0,,6.39,,2013.53,-10.96,,08-29
1007,300011,鼎汉技术,0.02,5.26,,0.39,,847.33,5.5,,08-29
1008,300663,科蓝软件,-0.31,-8.82,,-7.32,,-3062.28,-8.18,,08-29
1009,300027,华谊兄弟,0.15,36.36,,4.66,,43031.37,42.12,,08-29
1010,002026,山东威达,0.19,58.33,,3.41,,7777.3,75.74,,08-29
1011,002668,奥马电器,0.58,-43.69,,5.71,,18776.12,9.89,,08-29
1012,300076,GQY视讯,-0.04,,,-1.81,,-1868.23,-1899.87,,08-29
1013,002379,宏创控股,0.03,208.0,,2.33,,2849.4,292.56,,08-29
1014,300431,暴风集团,0.05,-28.57,,1.73,,1572.49,-16.64,,08-29
1015,603822,嘉澳环保,0.22,-19.8,,2.55,,1616.2,-3.73,,08-29
1016,600848,上海临港,0.17,139.86,,3.14,,19058.58,197.67,,08-29
1017,002090,金智科技,0.33,56.33,,6.41,,7745.82,60.26,,08-29
1018,002106,莱宝高科,0.09,-5.66,,1.72,,6355.33,-5.65,,08-29
1019,603888,新华网,0.21,-68.18,,4.41,,10705.66,4.76,,08-29
1020,601669,中国电建,0.26,3.34,,6.04,,370547.9,7.21,,08-29
1021,603618,杭电股份,0.07,-36.36,,2.25,,5042.79,-29.12,,08-29
1022,000552,靖远煤电,0.12,265.07,,4.31,,27945.5,266.73,,08-29
1023,300049,福瑞股份,0.16,-5.88,,2.68,,3962.11,-9.08,,08-29
1024,601900,南方传媒,0.27,8.0,,5.96,,21992.14,16.4,,08-29
1025,600025,华能水电,0.09,,,4.42,0.22,151830.6,541.5,,08-29
1026,300082,奥克股份,0.12,151.37,,2.99,,8045.38,151.54,,08-29
1027,300098,高新兴,0.18,44.65,,4.93,,19114.75,44.69,,08-29
1028,600085,同仁堂,0.44,6.33,,7.42,,59980.21,6.49,,08-29
1029,603833,欧派家居,1.05,26.51,,9.76,,41409.02,33.42,,08-29
1030,600856,中天能源,0.24,-39.79,,9.19,,27259.5,16.22,,08-29
1031,300130,新国都,0.13,-13.33,,2.09,,3110.87,-9.45,,08-29
1032,603877,太平鸟,0.2,-41.18,,3.23,,9400.86,-34.36,,08-29
1033,603108,润达医疗,0.17,0.0,,4.47,,9621.07,98.01,,08-29
1034,300469,信息发展,-0.15,-12.0,,-2.32,,-1054.11,-9.97,,08-29
1035,000725,京东方A,0.12,-920.0,,4.48,,430260.56,-933.08,,08-29
1036,300178,腾邦国际,0.29,107.14,,9.65,,16242.96,108.3,,08-29
1037,002144,宏达高科,0.29,-6.45,,3.02,,5079.79,-8.1,,08-29
1038,600177,雅戈尔,0.57,-56.49,,8.65,,204713.03,-33.33,,08-29
1039,300518,盛讯达,0.48,-32.69,,4.17,,4460.91,-9.63,,08-29
1040,300535,达威股份,0.44,-20.0,,4.09,,2600.39,5.33,,08-29
1041,600606,绿地控股,0.38,0.0,,7.95,,465766.44,1.28,,08-29
1042,002192,融捷股份,0.0,-40.0,,0.09,,62.73,-44.03,,08-29
1043,603315,福鞍股份,0.05,-63.46,,1.53,,1003.88,-63.47,,08-29
1044,600623,华谊集团,0.15,51.8,,1.96,,32139.8,56.09,,08-29
1045,000850,华茂股份,0.01,-82.93,,0.28,,1329.55,-82.75,,08-29
1046,300243,瑞丰高材,0.07,-12.5,,3.04,,1481.66,-4.66,,08-29
1047,300275,梅安森,0.15,-178.95,,4.82,,2527.4,-181.71,,08-29
1048,600287,江苏舜天,0.09,25.84,,1.97,,3935.01,25.74,,08-29
1049,300291,华录百纳,0.08,-38.76,,1.01,,6451.27,-29.43,,08-29
1050,300307,慈星股份,0.22,57.14,,4.35,,17303.42,54.31,,08-29
1051,002273,水晶光电,0.23,43.75,,5.19,,15396.61,49.14,,08-29
1052,002594,比亚迪,0.59,-32.18,,3.33,,172291.4,-23.75,,08-29
1053,600715,文投控股,0.21,40.0,,7.45,,35035.92,45.14,,08-29
1054,000965,天保基建,0.17,54.55,,3.63,,17371.16,55.69,,08-29
1055,601607,上海医药,0.72,11.11,,5.91,,192512.24,11.12,,08-29
1056,600731,湖南海利,0.05,28.8,,2.01,,1552.78,29.03,,08-29
1057,300022,吉峰农机,-0.04,-171.5,,-7.01,,-1706.03,-171.46,,08-29
1058,300344,太空智造,-0.04,-75.75,,-1.85,,-1200.35,-66.03,,08-29
1059,300675,建科院,0.03,-231.58,,1.15,,329.66,-231.4,,08-29
1060,002631,德尔未来,0.16,14.29,,6.89,,10432.88,11.49,,08-29
1061,300360,炬华科技,0.22,-37.14,,6.0,,8015.11,-37.03,,08-29
1062,002021,中捷资源,-0.06,-14.29,,-4.35,,-4379.23,-9.32,,08-29
1063,002358,森源电气,0.21,23.53,,4.31,,19868.12,50.93,,08-29
1064,600433,冠豪高新,0.03,-10.67,,1.35,,3402.83,-17.75,,08-29
1065,002679,福建金森,-0.18,12.5,,-3.0,,-2467.12,13.64,,08-29
1066,600462,九有股份,0.0,540.0,,0.58,,168.68,602.1,,08-29
1067,600824,益民集团,0.1,6.74,,4.76,,9975.34,6.08,,08-29
1068,300103,达刚路机,0.1,43.87,,2.45,,2110.35,43.84,,08-29
1069,603031,安德利,0.23,-36.11,,3.17,,1875.35,-13.88,,08-29
1070,300426,唐德影视,0.15,-57.14,,5.66,,6007.51,6.01,,08-29
1071,002390,信邦制药,0.09,12.5,,2.28,,14653.06,12.74,,08-29
1072,300458,全志科技,0.01,-98.79,,0.08,,168.98,-97.44,,08-29
1073,002747,埃斯顿,0.05,-44.44,,2.71,,4011.74,79.56,,08-29
1074,300151,昌红科技,0.03,-25.0,,1.61,,1325.61,-33.36,,08-29
1075,603117,万林股份,0.1,-16.67,,2.16,,4824.66,2.13,,08-29
1076,600146,商赢环球,0.11,-293.22,,1.85,,5356.26,-557.32,,08-29
1077,300474,景嘉微,0.21,-54.35,,6.21,,5570.52,3.96,,08-29
1078,002765,蓝黛传动,0.15,-46.43,,5.84,,6414.7,8.56,,08-29
1079,300490,华自科技,0.09,-8.9,,3.12,,1822.93,-10.14,,08-29
1080,600546,山煤国际,0.05,-122.73,,2.46,,10009.52,-122.63,,08-29
1081,603167,渤海轮渡,0.49,32.43,,7.7,,23825.32,34.47,,08-29
1082,300494,盛天网络,0.18,8.02,,4.62,,4204.82,8.48,,08-29
1083,603959,百利科技,0.09,-18.18,,2.38,,2076.37,6.4,,08-29
1084,600187,国中水务,0.0,-71.94,,0.2,,615.51,-69.62,,08-29
1085,000010,美丽生态,-0.06,-273.21,,-2.08,,-4556.03,-273.09,,08-29
1086,300220,金运激光,0.05,17.67,,2.3,,662.34,17.57,,08-29
1087,603303,得邦照明,0.62,2.21,,10.02,,12920.6,19.24,10派3.6转7,08-29
1088,000839,中信国安,0.06,-44.13,,3.6,,24084.31,39.77,,08-29
1089,300567,精测电子,0.66,34.69,,7.14,,5245.03,77.56,,08-29
1090,000898,鞍钢股份,0.25,514.63,,3.98,,182300.0,507.67,,08-29
1091,600284,浦东建设,0.21,2.68,,2.79,,14852.76,2.7,,08-29
1092,300618,寒锐钴业,1.29,545.0,,22.44,,13594.4,660.81,,08-29
1093,600695,绿庭投资,0.02,-200.0,,1.76,,1284.14,-193.88,,08-29
1094,300031,宝通科技,0.27,18.49,,4.88,,10677.77,38.88,,08-29
1095,000568,泸州老窖,1.05,31.85,,12.49,,146704.35,31.88,,08-29
1096,601968,宝钢包装,-0.03,200.0,,-1.18,,-2350.26,145.22,,08-29
1097,600798,宁波海运,0.06,803.23,,2.11,,5770.75,805.2,,08-29
1098,002705,新宝股份,0.25,-0.89,,6.05,,19343.74,35.91,,08-29
1099,300112,万讯自控,0.04,0.0,,1.5,,1092.37,14.27,,08-29
1100,603828,柯利达,0.11,-47.62,,2.02,,2100.2,-17.27,,08-29
1101,600496,精工钢构,0.04,-41.31,,1.47,,5552.87,-41.35,,08-29
1102,002739,万达电影,0.76,10.26,,8.15,,88726.93,10.26,,08-29
1103,000703,恒逸石化,0.53,96.3,,7.51,,85204.85,142.06,,08-29
1104,600909,华安证券,0.11,22.22,,3.38,,40647.13,52.71,,08-29
1105,300176,鸿特科技,0.43,79.06,,6.95,,4594.28,79.04,,08-29
1106,000778,新兴铸管,0.13,149.61,,2.7,,50104.87,165.64,,08-29
1107,600967,内蒙一机,0.12,-346.81,,2.67,,19616.48,-610.94,,08-29
1108,300209,天泽信息,0.07,-30.0,,0.96,,1938.59,-16.96,,08-29
1109,300225,金力泰,0.06,-33.53,,2.96,,2602.06,-33.49,,08-29
1110,600229,城市传媒,0.2,17.65,,6.34,,13854.08,17.69,,08-29
1111,300550,和仁科技,0.16,-46.67,,2.57,,1250.75,-29.92,,08-29
1112,300262,巴安水务,0.27,21.91,,5.77,,11986.57,46.52,,08-29
1113,601212,白银有色,0.02,0.0,,1.13,,13486.73,6.98,,08-29
1114,300278,华昌达,0.12,9.09,,4.09,,6531.75,4.68,,08-29
1115,603458,勘设股份,1.57,115.07,,16.63,,14613.73,115.92,,08-29
1116,600290,华仪电气,0.01,-80.12,,0.25,,1029.8,-80.19,,08-29
1117,300639,凯普生物,0.5,0.2,,5.95,,3757.7,12.3,,08-29
1118,300326,凯利泰,0.13,-27.85,,5.03,,9501.99,43.58,,08-29
1119,600348,阳泉煤业,0.35,775.0,,5.24,,85274.5,904.14,,08-29
1120,601718,际华集团,0.13,-7.14,,3.29,,51381.58,-5.04,,08-29
1121,603628,清源股份,0.09,80.0,,2.84,,2408.18,158.8,,08-29
1122,601858,中国科传,0.12,50.0,,3.19,,8931.95,64.97,,08-29
1123,300358,楚天科技,0.15,36.36,,3.66,,6229.78,24.99,,08-29
1124,002019,亿帆医药,0.44,33.33,,12.65,,48097.35,32.04,,08-29
1125,300069,金利华电,0.09,-47.06,,2.1,,1076.85,-45.39,,08-29
1126,300085,银之杰,0.01,-33.63,,1.04,,1009.87,-33.83,,08-29
1127,300408,三环集团,0.25,-13.79,,8.15,,42988.76,-14.63,,08-29
1128,600822,上海物贸,0.03,541.03,,2.31,,1237.47,541.21,,08-29
1129,600089,特变电工,0.42,12.58,,5.71,,136236.41,12.3,,08-29
1130,002083,孚日股份,0.27,41.26,,7.57,,24373.83,39.07,10派1,08-29
1131,002404,嘉欣丝绸,0.12,50.0,,4.68,,6080.07,50.11,,08-29
1132,002099,海翔药业,0.15,-28.57,,4.97,,24346.06,-19.9,,08-29
1133,300456,耐威科技,0.13,57.32,,1.74,,2409.01,73.39,,08-29
1134,002420,毅昌股份,-0.13,-30.49,,-3.2,,-5237.51,-30.48,,08-29
1135,600143,金发科技,0.09,-50.0,,2.45,,23947.28,-46.9,,08-29
1136,002762,金发拉比,0.15,-37.5,,3.42,,3056.09,5.37,,08-29
1137,300488,恒锋工具,0.44,-22.81,,5.88,,4541.71,28.02,,08-29
1138,002779,中坚科技,0.13,-45.83,,2.82,,1755.88,-18.49,,08-29
1139,300521,爱司凯,0.24,-7.69,,4.03,,1913.6,20.71,,08-29
1140,601718,际华集团,0.13,-7.14,,3.29,,51381.58,-5.04,,08-29
