,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
50,600546,山煤国际,0.02,100.0,,0.66,,3271.32,41.39,,04-28
51,000750,国海证券,0.03,-40.0,,1.01,,13996.85,-36.24,,04-28
52,600900,长江电力,0.13,4.55,,2.08,,283219.75,4.59,,04-28
53,002790,瑞尔特,0.12,-44.71,,1.28,,1872.44,-44.69,,04-28
54,603203,快克股份,0.24,-17.24,,3.93,,2893.26,8.9,,04-28
55,603993,洛阳钼业,0.07,75.0,,4.02,,155000.23,159.54,,04-28
56,600582,天地科技,0.01,300.0,,0.33,,4933.27,326.93,,04-28
57,002808,苏州恒久,0.02,-67.9,,0.61,,331.49,-48.72,,04-28
58,600617,国新能源,0.03,-66.11,,0.82,,3066.03,-66.14,,04-28
59,000838,财信发展,0.01,113.79,,0.8,,1363.75,112.21,,04-28
60,000036,华联控股,0.09,-86.11,,2.36,,10532.36,-86.11,,04-28
61,000850,华茂股份,0.1,742.24,,2.11,,9221.89,743.71,,04-28
62,601058,赛轮金宇,0.04,-300.0,,2.0,,12035.43,-337.3,,04-28
63,603333,明星电缆,-0.01,-300.0,,-0.53,,-744.95,-291.34,,04-28
64,600243,青海华鼎,-0.07,-158.33,,-1.72,,-2985.25,-155.97,,04-28
65,600640,号百控股,0.06,-1.03,,1.06,,4590.07,-1.06,,04-28
66,000880,潍柴重机,0.06,341.18,,1.31,,1749.87,365.0,,04-28
67,601118,海南橡胶,-0.06,-1836.11,,-3.06,,-25289.29,-1897.59,,04-28
68,603399,吉翔股份,0.08,2500.0,,1.98,,4204.21,2814.43,,04-28
69,002562,兄弟科技,0.13,8.33,,3.35,,7240.37,10.48,,04-28
70,600678,四川金顶,0.02,-167.08,,15.21,,569.75,-167.22,,04-28
71,002256,兆新股份,0.02,100.0,,1.36,,3126.5,28.13,,04-28
72,000426,兴业矿业,0.06,28.02,,2.18,,11872.81,28.12,,04-28
73,600694,大商股份,1.2,7.14,,4.67,,35193.3,6.88,,04-28
74,601377,兴业证券,0.05,-45.4,,1.09,,36590.49,-46.35,,04-28
75,600319,亚星化学,0.04,,,29.6,,1133.22,5366.2,,04-28
76,002594,比亚迪,0.02,-90.0,,0.08,,10242.5,-83.09,,04-28
77,002610,爱康科技,0.0,50.0,,0.25,,1443.09,50.14,,04-28
78,000982,*ST中绒,-0.09,11.39,,-9.09,,-16588.77,11.39,,04-28
79,603616,韩建河山,0.01,161.29,,0.15,,238.46,158.75,,04-28
80,600359,新农开发,-0.02,-300.0,,1.2,,-829.29,-344.37,,04-28
81,600744,华银电力,0.02,-120.0,,1.02,,3061.77,-116.85,,04-28
82,601811,新华文轩,0.14,-6.67,,2.14,,17840.51,-4.41,,04-28
83,600377,宁沪高速,0.2,15.77,,4.16,,101713.35,15.76,,04-28
84,002016,世荣兆业,0.5,4076.67,,15.14,,40555.74,4073.76,,04-28
85,000596,古井贡酒,1.15,41.98,,8.61,,58107.92,42.5,,04-28
86,600779,水井坊,0.32,68.03,,9.34,,15483.06,68.01,,04-28
87,600784,鲁银投资,0.14,6900.0,,5.31,,7800.26,5777.63,,04-28
88,600425,青松建化,-0.06,-47.32,,-2.01,,-8066.77,-47.56,,04-28
89,603010,万盛股份,0.02,-86.67,,0.47,,513.63,-86.18,,04-28
90,600070,浙江富润,0.04,-61.54,,0.8,,1885.68,-65.19,,04-28
91,603776,永安行,0.28,-24.32,,1.64,,2707.28,0.87,,04-28
92,002695,煌上煌,0.1,44.29,,2.88,,5040.6,42.91,,04-28
93,600821,津劝业,-0.09,28.57,,-7.18,,-3560.13,16.08,,04-28
94,002069,獐子岛,-0.01,-292.31,,-2.61,,-899.85,-344.18,,04-28
95,603811,诚意药业,0.21,-4.55,,2.93,,1782.66,25.76,,04-28
96,000671,阳光城,0.06,10.8,,1.17,,22446.4,6.19,,04-28
97,600838,上海九百,0.05,-1.09,,1.73,,2185.65,-1.11,,04-28
98,600105,永鼎股份,0.04,-25.93,,1.58,,4217.3,-23.85,,04-28
99,002406,远东传动,0.08,33.33,,1.91,,4531.41,34.63,,04-28
100,603848,好太太,0.12,33.33,,4.29,,4766.48,53.78,,04-28
101,600499,科达洁能,0.11,-9.6,,3.23,,17839.14,1.21,,04-28
102,600121,郑州煤电,0.04,-81.79,,1.23,,4146.95,-81.77,,04-28
103,603881,数据港,0.16,33.33,,3.69,,3367.38,40.32,,04-28
104,600139,西部资源,-0.04,-14.37,0.58,-7.19,-0.01,-2877.97,-14.33,,04-28
105,600891,秋林集团,0.05,-44.44,,1.06,,3228.02,-41.51,,04-28
106,002133,广宇集团,0.27,800.0,,6.83,,20836.0,945.85,,04-28
107,600556,ST慧球,-0.01,60.42,,-3.99,,-302.12,58.27,,04-28
108,000759,中百集团,0.03,-81.25,,0.6,,1813.55,-83.12,,04-28
109,603980,吉华集团,0.24,-4.0,,3.01,,12142.83,21.38,,04-28
110,600973,宝胜股份,0.03,-18.18,,0.9,,3289.34,8.79,,04-28
111,600196,复星医药,0.28,-12.5,,2.9,,70578.37,-4.33,,04-28
112,002486,嘉麟杰,-0.02,-27.33,,-1.98,,-1877.34,-27.45,,04-28
113,600992,贵绳股份,0.02,3.38,,0.38,,523.63,3.18,,04-28
114,002181,粤传媒,-0.0,-87.26,,-0.1,,-386.6,-87.15,,04-28
115,000023,深天地A,-0.04,-146.25,,-1.19,,-486.36,-146.18,,04-28
116,600608,ST沪科,-0.0,-85.0,,-1.88,,-109.8,-82.15,,04-28
117,601010,文峰股份,0.05,0.0,,1.92,,8463.7,-6.49,,04-28
118,603318,派思股份,0.02,100.0,,0.89,,915.65,277.86,,04-28
119,600626,申达股份,0.05,-1.48,,1.51,,3778.51,-1.51,,04-28
120,002851,麦格米特,0.13,31.54,,1.84,,2433.93,60.58,,04-28
121,601098,中南传媒,0.15,-25.0,,1.96,,26320.35,-25.32,,04-28
122,603339,四方科技,0.14,-26.32,,1.88,,2828.28,-29.66,,04-28
123,600250,南纺股份,-0.17,-5.56,,-9.97,,-4467.5,-3.86,,04-28
124,002229,鸿博股份,-0.02,-46.15,,-0.58,,-951.43,-18.8,,04-28
125,603378,亚士创能,-0.09,-325.0,,-1.34,,-1718.73,-433.78,,04-28
126,002551,尚荣医疗,0.08,-33.33,,2.4,,5470.84,2.98,,04-28
127,601211,国泰君安,0.26,-18.75,,1.98,,225949.87,-11.85,,04-28
128,600699,均胜电子,0.03,-86.36,,0.25,,3110.28,-85.04,,04-28
129,000951,中国重汽,0.29,16.0,,3.38,,19359.68,15.37,,04-28
130,603568,伟明环保,0.26,44.44,,7.42,,17775.5,47.37,,04-28
131,600325,华发股份,0.28,-22.22,,4.77,,58265.92,38.5,,04-28
132,002599,盛通股份,0.03,50.0,,0.67,,1016.25,289.64,,04-28
133,601616,广电电气,0.0,50.0,,0.09,,224.16,52.91,,04-28
134,600345,长江通信,0.32,-3.03,,3.98,,6322.3,-2.54,,04-28
135,000539,粤电力A,0.0,-104.55,,0.02,,574.59,-104.98,,04-28
136,002631,德尔未来,0.05,-28.57,,1.95,,3038.41,-33.16,,04-28
137,000558,莱茵体育,0.01,-22.64,,0.79,,1050.8,15.17,,04-28
138,600007,中国国贸,0.2,25.0,,3.07,,20166.62,27.11,,04-28
139,603665,康隆达,0.17,-22.73,,1.8,,1634.9,1.07,,04-28
140,600382,广东明珠,0.18,30.03,,1.64,-0.2,8450.07,30.05,,04-28
141,002647,仁东控股,0.01,-123.57,,0.59,,462.31,-140.04,,04-28
142,600767,ST运盛,-0.02,-36.67,,-2.51,,-660.48,-35.05,,04-28
143,002021,中捷资源,-0.02,-33.33,,-1.26,,-1142.54,-37.06,,04-28
144,600026,中远海能,-0.02,-115.1,,-0.31,,-8488.41,-115.07,,04-28
145,002663,普邦股份,0.01,50.0,,0.2,,1002.59,37.9,,04-28
146,000608,阳光股份,-0.04,-0.0,,-0.98,,-2919.0,-13.3,,04-28
147,600791,京能置业,0.01,-51.8,,0.19,,301.37,-52.1,,04-28
148,603729,龙韵股份,0.15,-1600.0,12.97,1.18,1.28,1011.46,-2254.65,,04-28
149,002684,猛狮科技,0.04,277.36,,0.78,,2113.16,504.76,,04-28
150,000628,高新发展,-0.01,-200.0,,-0.33,,-245.54,-204.46,,04-28
151,600075,新疆天业,0.16,-30.43,,3.57,,15764.68,0.35,,04-28
152,600826,兰生股份,0.06,0.0,,0.76,,2539.23,8.01,,04-28
153,603819,神力股份,0.04,-55.56,,0.64,,478.24,-56.1,,04-28
154,000678,襄阳轴承,0.0,-85.71,,0.04,,43.25,-85.82,,04-28
155,603860,中公高科,0.03,-25.0,,0.38,,213.08,21.02,,04-28
156,002106,莱宝高科,-0.03,-160.16,,-0.57,,-2133.79,-160.23,,04-28
157,600127,金健米业,0.01,16.92,,0.64,,487.71,16.26,,04-28
158,002427,*ST尤夫,0.04,-60.29,,0.91,,1643.48,-60.3,,04-28
159,600880,博瑞传播,0.01,-176.34,,0.29,,1046.53,-173.15,,04-28
160,002122,*ST天马,-0.02,-235.71,,-0.47,,-2357.96,-242.04,,04-28
161,603123,翠微股份,0.09,20.83,,1.51,,4577.28,20.74,,04-28
162,600896,*ST海投,-0.01,-95.24,,-0.43,,-722.88,-96.12,,04-28
163,600166,福田汽车,-0.09,-800.0,,-3.24,,-60371.06,-792.75,,04-28
164,600561,江西长运,0.02,-180.0,,0.27,,382.47,-163.28,,04-28
165,600959,江苏有线,0.03,-40.0,,1.01,,13568.27,-33.98,,04-28
166,002154,报喜鸟,0.03,200.0,,1.42,,3518.62,150.21,,04-28
167,603989,艾华集团,0.17,-32.55,,2.75,,5116.34,-33.02,,04-28
168,000793,华闻传媒,0.01,-15.2,,0.21,,2116.26,-15.82,,04-28
169,002170,芭田股份,-0.03,-595.16,,-1.43,,-2732.5,-597.07,,04-28
170,600201,生物股份,0.35,-18.6,,6.38,,29631.32,11.4,,04-28
171,000835,长城动漫,-0.05,-180.8,,-3.74,,-1773.48,-180.71,,04-28
172,601018,宁波港,0.06,20.0,2.82,2.04,0.11,74880.5,9.82,,04-28
173,600237,铜峰电子,0.01,-37.74,,0.23,,289.65,-37.68,,04-28
174,600634,*ST富控,0.05,0.0,,1.46,,2933.08,2.14,,04-28
175,601107,四川成渝,0.13,42.75,,2.82,,39719.32,42.66,,04-28
176,603357,设计总院,0.35,25.0,,6.11,,11364.14,64.73,,04-28
177,600257,大湖股份,0.02,14.39,,0.56,,726.23,14.66,,04-28
178,000089,深圳机场,0.08,9.54,,1.4,,15762.93,9.43,,04-28
179,600651,飞乐音响,-0.2,240.68,,-6.0,,-19777.43,240.32,,04-28
180,300135,宝利国际,0.0,-75.0,,0.19,,223.48,-68.09,,04-28
181,600122,宏图高科,0.08,-8.81,,1.1,,9342.84,-8.53,,04-28
182,600518,康美药业,0.29,32.72,,4.78,,142308.53,33.28,,04-28
183,600875,东方电气,0.09,28.57,,0.97,,21361.84,39.65,,04-28
184,002439,启明星辰,0.02,-325.0,,0.53,,1632.54,-343.29,,04-28
185,002134,天津普林,-0.02,-0.0,,-1.13,,-492.23,-14.06,,04-28
186,600161,天坛生物,0.16,-15.79,,3.55,,11013.69,10.6,,04-28
187,603938,三孚股份,0.29,-9.38,,4.33,,4330.94,21.29,,04-28
188,600933,爱柯迪,0.14,-6.67,,3.27,,11721.94,10.96,,04-28
189,600975,新五丰,-0.01,-120.0,,-0.39,,-474.0,-114.2,,04-28
190,603228,景旺电子,0.38,2.7,,4.66,,15625.7,3.38,,04-28
191,600197,伊力特,0.27,8.4,,5.42,,12062.31,8.42,,04-28
192,600609,金杯汽车,0.02,-138.78,0.27,7.12,-0.02,2025.0,-137.91,,04-28
193,000043,中航善达,0.1,-188.32,,1.6,,6757.98,-188.31,,04-28
194,600628,新世界,0.2,-52.38,,2.87,,12656.92,-53.15,,04-28
195,000860,顺鑫农业,0.64,94.63,,5.03,,36578.8,94.61,,04-28
196,601099,太平洋,0.0,-107.14,,0.04,,525.25,-105.55,,04-28
197,600647,同达创业,0.03,-66.48,,1.24,,415.55,-66.52,,04-28
198,000887,中鼎股份,0.31,19.23,,4.85,,37671.49,20.24,,04-28
199,601139,深圳燃气,0.11,10.0,3.91,2.76,0.12,24663.29,11.04,,04-28
200,600271,航天信息,0.05,-76.19,,0.98,,10121.0,-74.42,,04-28
201,002552,*ST宝鼎,0.02,-166.67,,0.85,,505.18,-151.23,,04-28
202,002573,清新环境,0.11,18.33,,2.72,,11634.4,22.3,,04-28
203,600689,上海三毛,0.01,-94.09,2.3,0.53,,245.62,-93.98,,04-28
204,000932,华菱钢铁,0.51,398.73,,13.81,,153394.46,398.74,,04-28
205,002284,亚太股份,0.03,-47.46,,0.79,,2256.09,-48.17,,04-28
206,000528,柳工,0.26,167.01,,2.98,,28959.73,167.03,,04-28
207,000977,浪潮信息,0.04,-40.08,,0.75,,5497.62,-22.65,,04-28
208,601666,平煤股份,0.03,-79.67,,0.54,,6436.87,-79.7,,04-28
209,600353,旭光股份,0.02,-15.35,,0.97,,1047.65,-15.53,,04-28
210,600739,辽宁成大,0.1,-78.95,,0.73,,14638.39,-78.95,,04-28
211,000998,隆平高科,0.18,-2.82,,3.72,,22480.54,-2.84,,04-28
212,600756,浪潮软件,0.06,-14.29,,0.93,,2008.12,-10.39,,04-28
213,300043,星辉娱乐,0.02,-77.78,,1.13,,2894.08,-75.4,,04-28
214,600015,华夏银行,0.29,-14.71,11.87,2.47,-4.79,454900.0,1.11,,04-28
215,600389,江山股份,0.29,117.21,,5.27,,8470.34,117.24,,04-28
216,600033,福建高速,0.07,-14.56,,2.09,,18372.2,-14.56,,04-28
217,002669,康达新材,0.04,-58.25,,0.6,,992.1,-58.07,,04-28
218,600059,古越龙山,0.1,25.0,,2.0,,8019.0,26.7,,04-28
219,600076,康欣新材,0.13,18.18,,4.0,,13854.41,24.69,,04-28
220,603789,星光农机,-0.07,-198.89,,-1.32,,-1420.8,-198.19,,04-28
221,600466,蓝光发展,0.1,76.69,,2.1,,30150.12,152.79,,04-28
222,000659,珠海中富,-0.01,-0.0,,-1.74,,-1134.75,4.36,,04-28
223,600827,百联股份,0.17,-15.0,,1.86,,30888.72,-14.32,,04-28
224,600487,亨通光电,0.35,58.38,,4.61,,48174.2,73.48,,04-28
225,000679,大连友谊,0.02,-42.45,,0.44,,651.73,-42.54,,04-28
226,600846,同济科技,0.12,140.0,,3.66,,7708.19,153.49,,04-28
227,600111,北方稀土,0.03,50.0,,1.23,,10901.69,46.41,,04-28
228,603861,白云电器,0.06,2.97,,0.85,,2698.84,8.67,,04-28
229,600506,香梨股份,-0.01,-800.0,,-0.39,,-107.04,-1169.35,,04-28
230,000700,模塑科技,0.01,-83.93,,0.4,,1073.44,-81.5,,04-28
231,603096,新经典,0.41,-10.87,,3.53,,5491.6,20.03,,04-28
232,600128,弘业股份,-0.08,530.58,,-1.38,,-1883.74,532.82,,04-28
233,603888,新华网,0.05,-54.3,,0.87,,2372.57,13.29,,04-28
234,000719,中原传媒,0.08,-11.11,,1.07,,7746.72,-14.56,,04-28
235,300156,神雾环保,-0.06,-160.0,,-2.15,,-5906.75,-158.15,,04-28
236,603126,中材节能,0.01,-47.48,,0.53,,838.52,-47.46,,04-28
237,600149,ST坊展,-0.01,24.59,,-1.42,,-287.67,23.96,,04-28
238,002444,巨星科技,0.11,10.0,,1.94,,11651.12,10.04,,04-28
239,603917,合力科技,0.11,6.51,,1.51,,1264.06,41.94,,04-28
240,000816,*ST慧业,-0.04,-1139.47,,-1.83,,-5605.8,-1149.78,,04-28
241,002188,*ST巴士,-0.28,1300.0,,,,-8289.95,1130.98,,04-28
242,600222,太龙药业,0.0,28.57,,0.14,,207.91,29.87,,04-28
243,000837,秦川机床,0.01,-12.86,,0.15,,421.88,-12.83,,04-28
244,002204,大连重工,-0.04,-1870.0,,-1.04,,-6829.56,-1869.75,,04-28
245,002220,天宝食品,0.01,-75.0,,0.28,,768.35,-66.33,,04-28
246,600259,广晟有色,0.01,16.0,,0.18,,351.12,104.26,,04-28
247,600653,申华控股,-0.07,54.95,,-7.32,,-12784.13,55.04,,04-28
248,600278,东方创业,0.1,11.11,,1.24,,5056.22,16.99,,04-28
249,002558,巨人网络,0.17,-15.0,,3.91,,34236.21,1.0,,04-28
250,600674,川投能源,0.19,3.6,,3.63,,83064.99,2.9,,04-28
251,000915,山大华特,0.32,-33.33,,4.79,,7393.19,-14.56,,04-28
252,601228,广州港,0.04,50.0,,2.13,,25977.35,59.43,,04-28
253,002252,上海莱士,-0.14,-408.89,,-5.68,,-68932.0,-410.19,,04-28
254,600297,广汇汽车,0.14,-20.68,,3.11,,111682.29,15.06,,04-28
255,000933,神火股份,0.04,-76.47,,0.87,,6877.79,-76.41,,04-28
256,000507,珠海港,0.03,36.79,,0.76,,2081.72,36.39,,04-28
257,600707,彩虹股份,-0.01,-87.5,,-0.13,,-2725.7,-42.14,,04-28
258,002928,华夏航空,0.22,2.46,,5.68,,8230.57,6.31,,04-28
259,603586,金麒麟,0.01,-96.55,,0.14,,298.38,-93.51,,04-28
260,000529,广弘控股,0.04,0.0,,1.83,,2563.36,10.9,,04-28
261,600724,宁波富达,0.04,211.02,,3.27,,5702.96,211.49,,04-28
262,000978,桂林旅游,-0.01,50.0,,-0.15,,-221.85,44.07,,04-28
263,601668,中国建筑,0.27,12.5,,3.7,,814459.9,14.98,,04-28
264,600360,华微电子,0.03,50.0,,1.02,,2170.16,72.07,,04-28
265,002001,新和成,1.18,461.9,,10.16,,149371.43,544.56,,04-28
266,601818,光大银行,0.17,-5.56,5.26,3.34,,905100.0,5.5,,04-28
267,002322,理工环科,0.03,-72.73,,0.44,,1381.86,-69.63,,04-28
268,300049,福瑞股份,0.04,26.67,,0.67,,1011.64,19.24,,04-28
269,601898,中煤能源,0.11,25.0,,1.57,,141082.8,20.48,,04-28
270,600021,上海电力,0.04,5.56,,0.68,,8709.98,18.94,,04-28
271,000597,东北制药,0.11,450.0,,2.12,,5222.48,380.21,,04-28
272,002354,天神娱乐,0.19,-76.54,,1.85,,17786.49,-24.64,,04-28
273,603716,塞力斯,0.26,-10.34,,1.98,,1864.67,27.45,,04-28
274,000616,海航投资,-0.04,-233.33,,-1.34,,-5293.58,-211.83,,04-28
275,600449,宁夏建材,-0.18,50.0,,-1.93,,-8683.71,49.06,,04-28
276,000636,风华高科,0.13,333.33,,2.56,,11628.57,327.69,,04-28
277,600476,湘邮科技,-0.04,-1075.0,,-3.22,,-634.82,-1069.85,,04-28
278,600834,申通地铁,0.04,-13.62,,1.44,,2128.48,-13.63,,04-28
279,600495,晋西车轴,-0.01,11.11,,-0.38,,-1197.27,9.65,,04-28
280,002726,龙大肉食,0.1,-41.18,,4.0,,7878.1,1.89,,04-28
281,600854,春兰股份,0.05,-443.54,,1.33,,2621.88,-442.32,,04-28
282,603078,江化微,0.14,-44.62,,1.14,,860.77,-26.18,,04-28
283,600117,西宁特钢,0.01,0.0,,0.36,,1124.84,3.88,,04-28
284,600512,腾达建设,-0.09,-550.0,,-2.94,,-13720.82,-487.05,,04-28
285,600135,乐凯胶片,0.05,-33.57,,1.04,,1770.52,-33.63,,04-28
286,603898,好莱客,0.11,22.22,,1.71,,3552.51,38.41,,04-28
287,600530,交大昂立,0.04,-6.98,,1.91,,3096.73,-8.07,,04-28
288,000755,*ST三维,-0.06,-80.0,,-4.37,,-2895.38,-79.22,,04-28
289,600967,内蒙一机,0.04,-12.2,,0.77,,6036.55,-13.22,,04-28
290,600191,华资实业,-0.04,-333.33,,-0.92,,-2034.53,-333.36,,04-28
291,603999,读者传媒,0.01,-86.0,,0.25,,413.73,-71.01,,04-28
292,600586,金晶科技,0.04,27.86,,1.42,,6017.35,27.5,,04-28
293,600210,紫江企业,0.04,-85.91,,1.48,,6339.84,-85.98,,04-28
294,601006,大秦铁路,0.28,33.33,,4.04,,409659.55,29.59,,04-28
295,600228,ST昌九,0.0,-105.36,,0.69,,36.61,-105.43,,04-28
296,002209,达意隆,0.01,-40.85,,0.26,,164.35,-40.77,,04-28
297,603335,迪生力,0.01,-87.5,,0.57,,316.49,-78.6,,04-28
298,600246,万通地产,0.0,-89.13,,0.12,,819.96,-89.15,,04-28
299,002531,天顺风能,0.05,-8.0,,1.74,,8192.7,2.29,,04-28
300,600133,东湖高新,0.04,-96.19,,0.8,,2994.6,-95.64,,04-28
301,002433,太安堂,0.07,0.0,,1.13,,5567.02,10.54,,04-28
302,600886,国投电力,0.14,5.18,,3.19,,98923.78,6.37,,04-28
303,603926,铁流股份,0.19,-36.67,,1.92,,2260.81,-17.56,,04-28
304,600908,无锡银行,0.14,7.69,,2.72,,26663.9,12.01,,04-28
305,603178,圣龙股份,0.1,-41.18,,2.51,,2080.04,-17.15,,04-28
306,600172,黄河旋风,0.05,-65.13,,1.37,,7149.69,-34.97,,04-28
307,600568,中珠医疗,0.03,-64.14,,1.05,,6311.31,0.29,,04-28
308,000780,平庄能源,-0.0,-81.82,,-0.09,,-404.09,-82.07,,04-28
309,600190,锦州港,0.02,6.48,,0.73,,4408.25,6.47,,04-28
310,603998,方盛制药,0.05,25.0,,2.35,,2336.66,31.13,,04-28
311,000800,一汽轿车,0.03,-67.71,,0.65,,5222.2,-67.71,,04-28
312,600209,*ST罗顿,-0.02,13.33,1.39,-1.18,-0.03,-728.09,9.38,,04-28
313,000018,神州长城,0.13,120.75,,9.69,,21852.36,120.66,,04-28
314,000821,京山轻机,0.08,207.69,,2.19,,4166.34,235.42,,04-28
315,603309,维力医疗,0.03,-57.14,,0.69,,616.11,-58.52,,04-28
316,002513,蓝丰生化,0.08,33.33,,1.06,,2690.38,30.67,,04-28
317,000036,华联控股,0.09,-86.11,,2.36,,10532.36,-86.11,,04-28
318,000850,华茂股份,0.1,742.24,,2.11,,9221.89,743.71,,04-28
319,601058,赛轮金宇,0.04,-300.0,,2.0,,12035.43,-337.3,,04-28
320,603333,明星电缆,-0.01,-300.0,,-0.53,,-744.95,-291.34,,04-28
321,600243,青海华鼎,-0.07,-158.33,,-1.72,,-2985.25,-155.97,,04-28
322,600640,号百控股,0.06,-1.03,,1.06,,4590.07,-1.06,,04-28
323,000880,潍柴重机,0.06,341.18,,1.31,,1749.87,365.0,,04-28
324,601118,海南橡胶,-0.06,-1836.11,,-3.06,,-25289.29,-1897.59,,04-28
325,603399,吉翔股份,0.08,2500.0,,1.98,,4204.21,2814.43,,04-28
326,002562,兄弟科技,0.13,8.33,,3.35,,7240.37,10.48,,04-28
327,600678,四川金顶,0.02,-167.08,,15.21,,569.75,-167.22,,04-28
328,600699,均胜电子,0.03,-86.36,,0.25,,3110.28,-85.04,,04-28
329,000951,中国重汽,0.29,16.0,,3.38,,19359.68,15.37,,04-28
330,603568,伟明环保,0.26,44.44,,7.42,,17775.5,47.37,,04-28
331,600325,华发股份,0.28,-22.22,,4.77,,58265.92,38.5,,04-28
332,002599,盛通股份,0.03,50.0,,0.67,,1016.25,289.64,,04-28
333,601616,广电电气,0.0,50.0,,0.09,,224.16,52.91,,04-28
334,600345,长江通信,0.32,-3.03,,3.98,,6322.3,-2.54,,04-28
335,000539,粤电力A,0.0,-104.55,,0.02,,574.59,-104.98,,04-28
336,002631,德尔未来,0.05,-28.57,,1.95,,3038.41,-33.16,,04-28
337,000558,莱茵体育,0.01,-22.64,,0.79,,1050.8,15.17,,04-28
338,600007,中国国贸,0.2,25.0,,3.07,,20166.62,27.11,,04-28
339,603665,康隆达,0.17,-22.73,,1.8,,1634.9,1.07,,04-28
340,600382,广东明珠,0.18,30.03,,1.64,-0.2,8450.07,30.05,,04-28
341,002647,仁东控股,0.01,-123.57,,0.59,,462.31,-140.04,,04-28
