,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
393,300517,海波重科,0.1404,0.0166,1.7659,0.0361,3.63
394,600273,嘉化能源,0.1403,0.0461,0.6791,0.2126,28.107
395,300400,劲拓股份,0.1402,0.0513,0.8784,0.1371,14.4623
396,300145,中金环境,0.1401,0.0297,0.8854,0.0603,7.7833
397,600529,山东药玻,0.14,0.0418,1.0861,0.1783,18.4187
398,600097,开创国际,0.14,0.0702,6.0179,0.3791,41.4488
399,600702,舍得酒业,0.1392,0.031,0.7873,0.0814,8.3659
400,603466,风语筑,0.1384,0.0403,0.9292,0.0725,7.2493
401,600315,上海家化,0.1377,0.049,1.5928,0.1077,16.2705
402,600845,宝信软件,0.1374,0.036,1.0512,0.1095,12.1495
403,000584,哈工智能,0.1369,0.0402,2.5866,0.0703,9.0851
404,300643,万通智控,0.1366,0.04,1.654,0.2743,28.418
405,300718,长盛轴承,0.1364,0.0402,0.6655,0.481,49.3516
406,002713,东易日盛,0.1361,0.0763,5.5316,0.1141,11.9483
407,000531,穗恒运A,0.1358,0.0209,4.6914,0.0357,4.7027
408,603488,展鹏科技,0.1352,0.0209,0.667,0.2062,20.6212
409,002062,宏润建设,0.1352,0.0414,3.5964,0.0537,6.3941
410,300508,维宏股份,0.1345,0.03,,0.3598,45.5097
411,603997,继峰股份,0.1338,0.0619,0.9213,0.2592,26.2149
412,300332,天壕环境,0.1337,0.0137,6.5221,0.0251,3.5768
413,000928,中钢国际,0.1332,0.0289,1.5606,0.0452,4.5699
414,603300,华铁科技,0.133,0.0082,0.482,0.0234,2.7098
415,600479,千金药业,0.1328,0.0611,2.4663,0.1919,21.3349
416,002847,盐津铺子,0.1325,0.0642,1.6396,0.1633,17.0936
417,000026,飞亚达A,0.1325,0.0619,1.9994,0.2139,22.8716
418,002064,华峰氨纶,0.1321,0.0533,1.174,0.1603,22.9099
419,603868,飞科电器,0.1319,0.0821,0.602,0.3158,33.4276
420,002149,西部材料,0.131,0.0245,3.0163,0.0486,7.0766
421,002206,海利得,0.1305,0.0492,1.2287,0.1434,14.8151
422,002570,*ST因美,0.13,0.0341,16.1799,0.0573,7.2918
423,603880,南卫股份,0.1299,0.0356,0.7843,0.1063,11.0117
424,002381,双箭股份,0.1298,0.0396,1.1865,0.2062,20.6459
425,600615,丰华股份,0.1298,0.0088,1.5284,0.1039,14.715
426,600449,宁夏建材,0.1297,0.0298,1.3651,0.0883,11.7158
427,002087,新野纺织,0.1289,0.0468,2.3038,0.0758,11.7187
428,300224,正海磁材,0.1289,0.0263,3.2882,0.0963,10.2955
429,002521,齐峰新材,0.1285,0.0563,5.6989,0.283,28.9824
430,300211,亿通科技,0.1279,0.0166,4.4261,0.1654,17.4609
431,300138,晨光生物,0.1278,0.0555,1.7748,0.128,13.3178
432,300630,普利制药,0.1274,0.0342,0.4544,0.1968,28.3487
433,002636,金安国纪,0.1273,0.0559,1.345,0.1284,13.2312
434,002661,克明面业,0.1269,0.0506,1.4303,0.1593,16.4899
435,600684,珠江实业,0.1265,0.0212,1.285,0.0278,9.3677
436,000603,盛达矿业,0.1265,0.0189,0.4505,0.0999,10.1959
437,300455,康拓红外,0.1262,0.0157,0.5545,0.1318,18.7122
438,300395,菲利华,0.1262,0.0339,0.524,0.1501,16.2278
439,002440,闰土股份,0.126,0.0457,0.6162,0.2385,24.1346
440,600812,华北制药,0.1259,0.0345,10.2796,0.0499,6.0921
441,603929,亚翔集成,0.1252,0.0904,1.7262,0.1977,19.7704
442,603712,七一二,0.1251,0.0202,1.4428,0.0447,4.803
443,603980,吉华集团,0.1249,0.034,0.4628,0.3117,33.0114
444,600903,贵州燃气,0.1248,0.0252,1.9071,0.0385,5.3746
445,300699,光威复材,0.1241,0.025,0.3768,0.1513,31.5853
446,603320,迪贝电气,0.124,0.0569,1.7177,0.3798,39.4921
447,002566,益盛药业,0.123,0.0249,1.2434,0.0992,10.493
448,002568,百润股份,0.1226,0.0304,0.8655,0.1847,21.5895
449,002913,奥士康,0.1223,0.0418,1.2034,0.1304,13.4431
450,300707,威唐工业,0.1223,0.0452,0.5803,0.1799,19.243
451,002272,川润股份,0.1222,0.0185,,0.0625,6.9088
452,603200,上海洗霸,0.1217,0.0269,0.4899,0.1753,17.5287
453,002434,万里扬,0.1215,0.0274,0.9405,0.0778,10.237
454,600023,浙能电力,0.1213,0.0303,1.3146,0.077,17.8866
455,603222,济民制药,0.121,0.0214,1.2194,0.0453,7.6251
456,603069,海汽集团,0.1209,0.0369,1.9618,0.0897,10.3507
457,300620,光库科技,0.12,0.0275,0.3603,0.1791,31.5333
458,300689,澄天伟业,0.12,0.0302,0.7339,0.2381,26.1857
459,000557,西部创业,0.1197,0.0084,0.8104,0.0502,5.2803
460,300039,上海凯宝,0.1194,0.0391,0.5909,0.3297,36.6222
461,002258,利尔化学,0.1192,0.0373,0.7502,0.0788,10.4404
462,002735,王子新材,0.1186,0.0449,2.1988,0.1663,17.694
463,300641,正丹股份,0.1185,0.0457,1.5482,0.2879,28.7877
464,002737,葵花药业,0.1183,0.0615,0.9145,0.2039,27.9541
465,600697,欧亚集团,0.1178,0.041,3.1369,0.0542,6.0574
466,002449,国星光电,0.1171,0.0345,0.9405,0.0744,7.9918
467,300185,通裕重工,0.1171,0.02,1.6828,0.0422,4.925
468,000600,建投能源,0.1167,0.0255,2.733,0.0439,8.694
469,603701,德宏股份,0.1164,0.0319,0.7202,0.1047,12.4059
470,603650,彤程新材,0.1158,0.0434,0.5527,0.16,16.6215
471,002020,京新药业,0.1154,0.035,0.7773,0.1636,17.5673
472,002608,江苏国信,0.1154,0.0228,0.887,0.0519,6.7174
473,601799,星宇股份,0.1154,0.043,0.9429,0.1125,12.0855
474,300481,濮阳惠成,0.1153,0.0447,0.7025,0.3116,34.3603
475,300327,中颖电子,0.1152,0.0446,0.5664,0.2119,22.3854
476,603023,威帝股份,0.1151,0.0175,0.316,0.2131,21.3101
477,002850,科达利,0.1151,0.029,4.1937,0.107,11.0616
478,002708,光洋股份,0.1149,0.0357,4.3353,0.1094,12.3203
479,300414,中光防雷,0.1145,0.0207,0.9401,0.1514,17.2602
480,000027,深圳能源,0.1141,0.0116,1.5693,0.0167,4.3079
481,600507,方大特钢,0.1141,0.0841,0.7161,0.1405,14.1959
482,600063,皖维高新,0.114,0.0348,3.6229,0.0699,8.8293
483,002916,深南电路,0.114,0.0479,1.3122,0.084,12.6403
484,000430,张家界,0.1137,0.0086,1.0873,0.0228,4.1572
485,002860,星帅尔,0.1137,0.0285,0.4316,0.2169,21.827
486,300391,康跃科技,0.1135,0.0246,0.7636,0.0781,8.5463
487,002393,力生制药,0.1134,0.0228,1.2689,0.1187,12.2531
488,600461,洪城水业,0.1133,0.0269,1.1801,0.0446,5.8104
489,603969,银龙股份,0.1133,0.0492,2.6448,0.165,17.1501
490,300750,宁德时代,0.1131,0.0191,0.9892,0.0468,6.5948
491,603259,药明康德,0.113,0.0307,0.3821,0.0858,10.5935
492,603833,欧派家居,0.1123,0.0534,0.9892,0.1432,15.3196
493,000525,红太阳,0.1117,0.0246,0.7917,0.0457,5.0452
494,002241,歌尔股份,0.1113,0.0356,2.1666,0.0829,9.2633
495,300338,开元股份,0.1113,0.0232,1.0001,0.0993,10.5104
496,600229,城市传媒,0.1106,0.0329,0.724,0.1118,11.6279
497,300054,鼎龙股份,0.1101,0.0187,0.6075,0.312,36.8427
498,000739,普洛药业,0.11,0.0592,1.8109,0.133,14.4229
499,002303,美盈森,0.1098,0.026,0.9083,0.0987,10.617
500,603009,北特科技,0.1097,0.0241,1.5889,0.0658,6.8919
501,300497,富祥股份,0.1095,0.0326,0.5156,0.0678,7.9268
502,603260,合盛硅业,0.1095,0.0388,0.4063,0.0682,8.9933
503,603456,九洲药业,0.1093,0.0312,1.1405,0.1894,21.4476
504,300547,川环科技,0.109,0.038,0.6063,0.1507,18.4358
505,603579,荣泰健康,0.1088,0.0576,0.9242,0.1507,16.1882
506,002534,杭锅股份,0.1085,0.0226,1.1305,0.038,4.7257
507,300445,康斯特,0.1084,0.0198,0.3808,0.158,18.4439
508,603013,亚普股份,0.1078,0.0616,2.0313,0.1119,15.0604
509,300739,明阳电路,0.1078,0.0364,1.4021,0.1278,14.245
510,600933,爱柯迪,0.1077,0.0293,0.5612,0.1446,25.2716
511,603022,新通联,0.1074,0.044,1.6188,0.1846,19.1427
512,600673,东阳光科,0.1072,0.0342,1.3004,0.054,6.6941
513,300358,楚天科技,0.107,0.0203,1.5936,0.0497,5.3717
514,603005,晶方科技,0.1069,0.0141,1.2276,0.0948,12.288
515,600828,茂业商业,0.1065,0.0364,1.0996,0.0556,9.3277
516,603039,泛微网络,0.1063,0.0307,1.1995,0.0585,6.601
517,002226,江南化工,0.106,0.0107,1.0475,0.0213,7.0816
518,000767,漳泽电力,0.105,0.0115,2.7505,0.0138,2.873
519,002219,恒康医疗,0.1044,0.0193,1.8382,0.0346,4.8331
520,600858,银座股份,0.1043,0.0568,12.3016,0.0772,8.2267
521,300435,中泰股份,0.104,0.0195,0.6962,0.044,4.7674
522,600691,阳煤化工,0.1039,0.0226,7.2984,0.0262,2.9919
523,002372,伟星新材,0.1039,0.0494,0.5076,0.2155,22.103
524,600173,卧龙地产,0.1038,0.0242,0.6416,0.038,4.5229
525,002297,博云新材,0.1035,0.0129,3.5676,0.0422,4.6021
526,600746,江苏索普,0.1035,0.0467,,0.2077,21.6134
527,300495,美尚生态,0.1034,0.0152,0.7496,0.0263,3.1569
528,002384,东山精密,0.1034,0.0296,2.856,0.0436,4.6927
529,002795,永和智控,0.1031,0.0442,1.0479,0.2114,22.6953
530,002318,久立特材,0.101,0.0398,1.4672,0.1013,19.9246
531,002606,大连电瓷,0.101,0.0237,8.9778,0.0692,8.792
532,603015,弘讯科技,0.1006,0.0257,0.8824,0.1063,11.4175
533,300570,太辰光,0.1006,0.0218,0.4882,0.121,13.2445
534,002328,新朋股份,0.1003,0.0493,1.9477,0.173,18.0087
535,600193,*ST创兴,0.1003,0.0095,2.5027,0.0263,2.6263
536,002497,雅化集团,0.1001,0.0288,0.7681,0.0802,10.8587
537,002757,南兴装备,0.1001,0.0295,0.7068,0.1576,19.6975
538,000900,现代投资,0.0997,0.0184,0.8954,0.0296,6.7833
539,002136,安纳达,0.0996,0.0597,1.1555,0.2144,22.4306
540,002683,宏大爆破,0.0994,0.0282,1.6053,0.0568,7.4964
541,600409,三友化工,0.0991,0.0395,0.7996,0.0719,9.977
542,603299,井神股份,0.0988,0.0295,1.4468,0.056,6.3613
543,002083,孚日股份,0.0984,0.0347,1.3063,0.0624,7.8158
544,600246,万通地产,0.0983,0.016,0.5751,0.0359,4.8112
545,002442,龙星化工,0.0982,0.0502,2.2736,0.0862,9.0306
546,002585,双星新材,0.0981,0.018,1.0833,0.0908,15.8874
547,002097,山河智能,0.0981,0.0203,0.8443,0.0316,4.5909
548,002896,中大力德,0.0979,0.0314,0.7568,0.0865,8.7586
549,603848,好太太,0.0974,0.0398,0.5007,0.2141,21.4122
550,603239,浙江仙通,0.0965,0.0326,0.4166,0.1948,19.5633
551,600581,八一钢铁,0.0964,0.0412,3.6725,0.0506,5.0603
552,600810,神马股份,0.0964,0.0508,0.9734,0.0757,8.4707
553,000961,中南建设,0.0954,0.0077,1.4331,0.0086,1.1446
554,600502,安徽水利,0.0952,0.0227,5.1437,0.0264,3.5149
555,300485,赛升药业,0.0951,0.0217,0.4132,0.4886,48.8755
556,000778,新兴铸管,0.095,0.0383,1.661,0.0667,8.1445
557,002721,金一文化,0.0949,0.0469,8.1558,0.0691,7.8492
558,002593,日上集团,0.0938,0.0338,3.357,0.0623,6.297
559,600141,兴发集团,0.0937,0.0344,2.0932,0.0523,7.1658
560,002394,联发股份,0.0937,0.0485,1.4993,0.1781,18.5832
561,603919,金徽酒,0.0936,0.0295,0.4717,0.1188,16.9627
562,002262,恩华药业,0.0935,0.048,0.6763,0.1803,20.072
563,002252,上海莱士,0.0921,0.0066,,0.0482,13.3679
564,603026,石大胜华,0.0919,0.0874,1.8994,0.208,22.4103
565,002830,名雕股份,0.0919,0.0263,2.7153,0.0581,5.8112
566,002107,沃华医药,0.0916,0.0354,0.7604,0.1444,15.18
567,601689,拓普集团,0.0909,0.0256,0.6398,0.0701,7.7613
568,002892,科力尔,0.0906,0.0405,1.0776,0.2272,23.2438
569,002463,沪电股份,0.0904,0.0361,1.1331,0.0866,11.3903
570,002907,华森制药,0.0892,0.0322,0.5058,0.1401,14.7596
571,002745,木林森,0.0891,0.02,1.2832,0.028,3.7054
572,601100,恒立液压,0.0889,0.0283,0.414,0.0738,9.5027
573,603056,德邦股份,0.0889,0.112,2.9553,0.2032,20.9251
574,002223,鱼跃医疗,0.0888,0.0297,0.4054,0.1441,17.3215
575,600675,中华企业,0.0884,0.0127,0.631,0.0164,2.3179
576,603380,易德龙,0.0882,0.0408,0.7486,0.1656,16.8756
577,601877,正泰电器,0.088,0.0223,0.5651,0.04,6.4559
578,002800,天顺股份,0.0879,0.033,40.5385,0.066,7.7716
579,002450,康得新,0.0878,0.0173,0.4197,0.0372,5.1515
580,600328,兰太实业,0.0876,0.024,0.5497,0.0396,4.5148
581,300017,网宿科技,0.0872,0.024,0.5992,0.0943,11.9678
582,600782,新钢股份,0.0854,0.0645,0.994,0.1223,13.7048
583,603920,世运电路,0.0854,0.0268,0.8873,0.1113,11.3626
584,002127,南极电商,0.085,0.0257,0.3586,0.1243,12.4472
585,603086,先达股份,0.0845,0.0465,0.5736,0.2481,26.5238
586,002125,湘潭电化,0.0842,0.0127,1.1071,0.0215,2.943
587,603338,浙江鼎力,0.0841,0.0209,0.3219,0.0809,9.8038
588,300723,一品红,0.0837,0.0371,0.8413,0.1154,22.3763
589,002129,中环股份,0.0836,0.0156,1.5418,0.028,5.109
590,300681,英搏尔,0.0832,0.0278,0.6214,0.0946,12.7236
591,603499,翔港科技,0.0831,0.0211,0.5786,0.0782,9.451
592,603607,京华激光,0.083,0.0256,0.5119,0.1668,16.7127
593,002189,利达光电,0.0828,0.0404,1.7534,0.1093,11.3938
594,002655,共达电声,0.0823,0.0292,,0.0524,5.4324
595,601600,中国铝业,0.0822,0.0329,4.9551,0.0494,8.233
596,600272,开开实业,0.0818,0.0353,1.7001,0.0699,12.921
597,603309,维力医疗,0.0817,0.0241,1.2109,0.1499,20.2611
598,300538,同益股份,0.0816,0.0819,3.0741,0.2627,26.2732
599,300452,山河药辅,0.0815,0.026,0.4697,0.1142,13.9226
600,600456,宝钛股份,0.0814,0.0181,3.2691,0.0383,5.839
601,000629,攀钢钒钛,0.0814,0.0553,0.4639,0.1294,15.3488
602,000895,双汇发展,0.0812,0.0891,0.7804,0.2658,27.376
603,002084,海鸥住工,0.0811,0.0331,2.0511,0.095,10.2467
604,600688,上海石化,0.081,0.0923,1.1971,0.2501,25.2332
605,600332,白云山,0.081,0.025,0.4523,0.0461,4.9404
606,002864,盘龙药业,0.0807,0.0212,0.5608,0.0779,8.5046
607,300632,光莆股份,0.0804,0.0265,0.6626,0.0731,7.4048
608,300535,达威股份,0.0803,0.0172,0.6576,0.1267,13.3749
609,300501,海顺新材,0.0801,0.0257,0.5152,0.1751,18.825
610,300390,天华超净,0.0798,0.0297,1.3479,0.1888,19.5882
611,002688,金河生物,0.0794,0.0184,0.6185,0.0416,6.2619
612,601086,国芳集团,0.0792,0.0472,1.4125,0.1547,19.2465
613,002897,意华股份,0.0792,0.0323,1.4286,0.1105,11.1505
614,002448,中原内配,0.0792,0.016,0.5062,0.0437,9.0163
615,300308,中际旭创,0.0786,0.0273,0.7005,0.0588,7.8528
616,002733,雄韬股份,0.0784,0.0289,5.9204,0.0593,6.084
617,600936,广西广电,0.0782,0.0106,1.0376,0.0194,2.9077
618,601137,博威合金,0.0781,0.04,1.342,0.1057,12.2189
619,002581,未名医药,0.0779,0.0053,5.9741,0.0166,4.1182
620,300236,上海新阳,0.0778,0.0134,,0.1005,10.4982
621,300584,海辰药业,0.0778,0.0365,0.6525,0.1403,14.7797
622,603558,健盛集团,0.0776,0.0169,0.5308,0.0924,9.9703
623,000715,中兴商业,0.0773,0.0448,2.4726,0.1111,15.2666
624,002601,龙蟒佰利,0.0771,0.0184,0.2958,0.0489,5.4095
625,300239,东宝生物,0.0771,0.0165,1.0574,0.0519,6.0483
626,300633,开立医疗,0.0769,0.0282,0.3526,0.1338,15.8117
627,002080,中材科技,0.0762,0.0153,0.8702,0.0273,3.776
628,300697,电工合金,0.0762,0.0464,1.4606,0.1359,13.5878
629,002043,兔宝宝,0.0761,0.0496,0.7641,0.1216,12.4589
630,603689,皖天然气,0.0756,0.0371,1.4642,0.1191,20.278
631,600282,南钢股份,0.0752,0.0398,0.5887,0.071,7.4565
632,000970,中科三环,0.075,0.0244,1.0429,0.1528,16.2724
633,600535,天士力,0.0749,0.0273,0.6748,0.0466,6.8025
634,601138,工业富联,0.0748,0.0645,2.1833,0.0961,9.6263
635,600396,金山股份,0.0747,0.0127,,0.015,2.4431
636,002484,江海股份,0.0743,0.0172,0.5815,0.1038,11.086
637,603809,豪能股份,0.0737,0.0151,0.374,0.0512,6.9221
638,600096,云天化,0.0733,0.0265,12.683,0.0291,3.3853
639,002068,黑猫股份,0.0733,0.0376,0.9014,0.0687,7.0553
640,600696,ST岩石,0.0733,0.0066,0.3398,0.0115,1.1866
641,300661,圣邦股份,0.0723,0.0203,0.5019,0.0895,10.6039
642,600183,生益科技,0.0722,0.0339,0.7434,0.0695,11.0785
643,300131,英唐智控,0.072,0.0604,2.9652,0.0869,10.1634
644,600847,万里股份,0.0719,0.0224,7.4965,0.1198,12.1887
645,600572,康恩贝,0.0717,0.0246,0.4662,0.0547,7.4131
646,002436,兴森科技,0.0712,0.0259,1.0851,0.0571,8.0698
647,002923,润都股份,0.0711,0.0332,0.6495,0.1655,30.4933
648,300602,飞荣达,0.0711,0.0252,0.5471,0.0758,12.8678
649,600423,*ST柳化,0.0711,0.0248,,0.0249,3.0578
650,300335,迪森股份,0.071,0.0174,0.4917,0.0319,3.5275
651,300553,集智股份,0.0709,0.0138,0.5092,0.1392,13.9228
652,000695,滨海能源,0.0704,0.0258,,0.0357,4.0216
653,002536,西泵股份,0.0703,0.03,0.7799,0.0784,8.2789
654,300373,扬杰科技,0.0703,0.0177,0.3892,0.0578,5.9992
655,600076,康欣新材,0.0701,0.0166,0.3257,0.0522,6.0248
656,603638,艾迪精密,0.0698,0.0257,0.2881,0.0786,8.3058
657,000963,华东医药,0.0698,0.0626,0.7847,0.1399,16.2514
658,002603,以岭药业,0.0697,0.0226,0.4224,0.2207,27.5136
659,600547,山东黄金,0.0693,0.0422,2.7617,0.0721,13.1275
660,002610,爱康科技,0.0691,0.0102,2.4018,0.0158,2.6984
661,603038,华立股份,0.069,0.019,0.6148,0.1064,12.9663
662,300731,科创新源,0.0689,0.0178,0.3723,0.1525,17.0476
663,603348,文灿股份,0.0688,0.0176,0.8768,0.0516,8.303
664,002796,世嘉科技,0.0688,0.0203,2.5515,0.0561,5.6996
665,000510,金路集团,0.0687,0.0444,0.922,0.1116,11.7369
666,600127,金健米业,0.0687,0.0486,20.0279,0.0829,9.4496
667,002317,众生药业,0.0686,0.0168,0.2996,0.0803,12.5715
668,600329,中新药业,0.0685,0.0304,0.6763,0.0938,9.9767
669,000050,深天马A,0.0684,0.0161,1.1381,0.0284,4.8756
670,000661,长春高新,0.0678,0.0231,0.2341,0.0775,8.3356
671,300294,博雅生物,0.0677,0.0144,0.3716,0.0471,7.8436
672,601058,赛轮金宇,0.0671,0.0296,1.3514,0.0507,5.6237
673,600580,卧龙电气,0.0666,0.02,1.2211,0.0305,4.3445
674,002237,恒邦股份,0.0661,0.051,3.0884,0.0758,7.8721
675,002249,大洋电机,0.066,0.0167,2.3597,0.0381,5.1929
676,002310,东方园林,0.066,0.0106,0.6436,0.0151,1.6827
677,603298,杭叉集团,0.0654,0.0509,0.8471,0.1718,17.6084
678,002119,康强电子,0.065,0.0285,1.0423,0.0562,5.9
679,600961,株冶集团,0.065,0.0799,,0.0858,9.6112
680,000782,美达股份,0.0649,0.0444,4.7755,0.0815,9.5611
681,603225,新凤鸣,0.0649,0.0626,1.1521,0.1277,19.9653
682,603516,淳中科技,0.0649,0.0118,0.1985,0.2876,30.4983
683,603398,邦宝益智,0.0644,0.0136,0.6219,0.1161,12.2628
684,300303,聚飞光电,0.0641,0.0212,0.8784,0.0469,4.9889
685,002134,天津普林,0.0641,0.0209,,0.0665,7.1584
686,300175,朗源股份,0.064,0.0115,1.3072,0.0992,12.278
687,300333,兆日科技,0.0636,0.008,0.319,0.3029,30.2865
688,600299,安迪苏,0.0634,0.018,0.5715,0.1007,16.6363
689,002186,全聚德,0.0632,0.0277,0.6584,0.1393,14.3456
690,600114,东睦股份,0.0629,0.0188,0.3009,0.1084,11.9981
691,600346,恒力股份,0.0629,0.0177,0.8742,0.0253,5.0948
692,601699,潞安环能,0.0629,0.0107,0.5161,0.0163,2.1925
693,300272,开能健康,0.0627,0.0182,0.0883,0.0789,8.734
694,002276,万马股份,0.0625,0.0337,6.9493,0.0694,8.0643
695,002838,道恩股份,0.0623,0.0302,0.5959,0.1478,17.5987
696,002327,富安娜,0.0622,0.0168,0.3856,0.0664,6.7587
697,002595,豪迈科技,0.0621,0.0197,0.3043,0.0717,7.3565
698,600829,人民同泰,0.0619,0.0521,1.594,0.0808,8.5597
699,000960,锡业股份,0.0619,0.036,2.0995,0.0575,8.1292
700,002177,御银股份,0.0619,0.0075,3.2729,0.0533,5.8905
701,000546,金圆股份,0.0616,0.0271,1.0403,0.0542,6.9705
702,000718,苏宁环球,0.0615,0.005,0.2357,0.0094,0.9787
703,002242,九阳股份,0.0614,0.0448,0.6012,0.1408,14.1248
704,002870,香山股份,0.0613,0.019,1.9119,0.0497,5.0021
705,603567,珍宝岛,0.0612,0.0108,0.3106,0.0327,3.488
706,002162,悦心健康,0.0609,0.0119,3.3327,0.0202,2.6107
707,002478,常宝股份,0.0606,0.0239,0.6674,0.0734,7.6636
708,002832,比音勒芬,0.0606,0.0227,0.3345,0.1195,11.9892
709,000635,英力特,0.0605,0.0172,0.7079,0.1329,13.9738
710,002652,扬子新材,0.0604,0.0278,1.3031,0.0412,5.9254
711,603669,灵康药业,0.0603,0.029,0.7118,0.1138,15.3285
712,002380,科远股份,0.0603,0.0063,0.2772,0.0451,4.7721
713,002243,通产丽星,0.0603,0.0201,1.1306,0.1269,15.0075
714,600197,伊力特,0.0601,0.02,0.2745,0.11,11.2612
715,300677,英科医疗,0.06,0.0289,0.7589,0.0791,8.6523
716,000551,创元科技,0.0597,0.0217,0.9685,0.0442,4.822
717,601366,利群股份,0.0594,0.0407,1.1885,0.0938,9.7251
718,000708,大冶特钢,0.0592,0.0494,1.4256,0.1128,11.7593
719,600686,金龙汽车,0.0591,0.0199,5.3587,0.0252,2.8203
720,002363,隆基机械,0.0589,0.0173,1.1183,0.0611,6.1714
721,600408,*ST安泰,0.0586,0.0441,0.4382,0.0582,7.9551
722,603936,博敏电子,0.0584,0.0219,1.1379,0.038,4.0769
723,000962,东方钽业,0.058,0.0149,,0.0325,3.5033
724,300673,佩蒂股份,0.0578,0.0219,0.3337,0.1475,14.7476
725,600216,浙江医药,0.0577,0.0193,0.4248,0.101,11.4321
726,600860,京城股份,0.0577,0.0139,,0.0279,3.3298
727,300721,怡达股份,0.0575,0.0255,1.4308,0.084,8.7101
728,300381,溢多利,0.0571,0.0107,1.0076,0.0217,2.9105
729,002871,伟隆股份,0.057,0.0117,0.268,0.0607,6.4156
730,002273,水晶光电,0.057,0.0096,0.1982,0.0322,9.0163
731,002106,莱宝高科,0.0568,0.0234,1.9384,0.1039,12.7195
732,600189,吉林森工,0.0566,0.0058,0.9813,0.0111,1.5396
733,300055,万邦达,0.0566,0.0047,0.2329,0.0208,2.3475
734,600231,凌钢股份,0.0563,0.0377,0.7588,0.0703,8.6035
735,600307,酒钢宏兴,0.0562,0.033,2.1891,0.0448,4.9688
736,002307,北新路桥,0.0557,0.0075,19.3845,0.009,1.4122
737,002702,海欣食品,0.0557,0.0268,2.4421,0.1496,15.3271
738,002203,海亮股份,0.0556,0.0628,2.0011,0.0948,10.5604
739,002590,万安科技,0.0555,0.0175,0.9791,0.036,3.7239
740,002801,微光股份,0.0553,0.0154,0.315,0.0778,7.9858
741,603766,隆鑫通用,0.0551,0.0254,0.6187,0.0679,7.3334
742,000902,新洋丰,0.0549,0.0377,0.556,0.1555,16.4978
743,601952,苏垦农发,0.0546,0.0167,0.3746,0.0809,9.9021
744,600438,通威股份,0.0546,0.0215,0.7301,0.0388,4.8529
745,000819,岳阳兴长,0.0545,0.0628,2.405,0.4069,40.6908
746,603882,金域医学,0.0545,0.0312,1.0956,0.0607,9.3127
747,002471,中超控股,0.0543,0.0218,2.1939,0.0302,3.2422
748,000937,冀中能源,0.0541,0.0127,0.8333,0.0239,3.9881
749,600513,联环药业,0.054,0.0215,0.6468,0.0923,11.0676
750,600765,中航重机,0.0539,0.0109,3.7956,0.0161,1.8681
751,300554,三超新材,0.0538,0.0171,0.1793,0.0745,8.0946
752,002352,顺丰控股,0.0537,0.0387,1.0331,0.091,10.4911
753,002468,申通快递,0.0537,0.0391,0.4099,0.2048,20.8143
754,600706,曲江文旅,0.0536,0.0168,0.4746,0.0341,5.4189
755,600298,安琪酵母,0.0533,0.0209,0.3411,0.0416,5.0555
756,002761,多喜爱,0.0529,0.0215,0.5888,0.0818,10.4159
757,002453,华软科技,0.0529,0.0134,2.2141,0.021,2.2017
758,002793,东音股份,0.0526,0.0247,0.4521,0.1247,14.4152
759,603367,辰欣药业,0.0526,0.0201,0.4201,0.0967,10.6579
760,000759,中百集团,0.0524,0.0512,0.8864,0.0942,9.4394
761,002576,通达动力,0.052,0.0258,4.5861,0.116,11.9056
762,300296,利亚德,0.0516,0.0151,0.3178,0.0365,4.8012
763,000859,国风塑业,0.0509,0.0137,0.7978,0.0535,9.1456
764,002697,红旗连锁,0.0509,0.0417,1.1922,0.0933,9.325
765,600699,均胜电子,0.0509,0.023,1.2199,0.0355,6.9322
766,000756,新华制药,0.0507,0.024,1.0186,0.0455,6.4355
767,600725,ST云维,0.0506,0.0798,1.8794,0.4807,137.8639
768,000723,美锦能源,0.0503,0.0232,0.5422,0.059,7.2943
769,002105,信隆健康,0.0502,0.0233,,0.0373,4.0475
770,002288,超华科技,0.0501,0.012,0.9905,0.0292,3.2483
771,002148,北纬科技,0.0499,0.005,0.2373,0.0746,8.2802
772,002406,远东传动,0.0495,0.016,0.3477,0.1025,10.4963
773,300655,晶瑞股份,0.0494,0.0161,0.7412,0.0313,4.4238
774,000037,深南电A,0.0487,0.0161,1.8242,0.0434,4.7011
775,603331,百达精工,0.0486,0.0185,0.4795,0.0525,5.4129
776,000968,蓝焰控股,0.0486,0.0065,0.1499,0.0125,2.3974
777,000985,大庆华科,0.0485,0.064,,0.252,34.3864
778,600138,中青旅,0.0476,0.02,0.4494,0.0488,5.4284
779,002182,云海金属,0.0475,0.0297,0.7959,0.0515,5.486
780,002648,卫星石化,0.0471,0.0183,0.6353,0.0545,5.54
781,000933,神火股份,0.0471,0.0081,1.3928,0.0096,1.1034
782,603519,立霸股份,0.047,0.035,0.6689,0.2545,25.5815
783,002479,富春环保,0.0469,0.011,0.4603,0.0348,3.6146
784,600681,百川能源,0.0469,0.0161,0.2125,0.0404,5.905
785,300639,凯普生物,0.0467,0.0098,0.2677,0.1203,13.884
786,002283,天润曲轴,0.0465,0.0127,0.5139,0.033,3.4856
787,600022,山东钢铁,0.0461,0.0175,0.6628,0.0312,3.5401
788,002547,春兴精工,0.046,0.0123,2.3137,0.0185,1.8692
