,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
228,002899,英派斯,0.17,,4.99,3.5,-0.19,1546.41,,,08-28
229,603277,银都股份,0.12,,2.04,5.95,-0.11,3944.15,,,08-21
230,603183,建研院,0.17,,5.15,3.38,-0.58,1129.99,,,08-15
231,300696,爱乐达,0.16,,5.69,2.81,0.22,815.82,,,08-09
232,300695,兆丰股份,0.61,,9.92,6.37,0.51,3059.9,,,08-07
233,002895,川恒股份,0.09,,4.29,1.97,-0.05,3153.78,,,08-07
234,002893,华通热力,1.25,,4.85,28.53,-2.42,11273.8,,,08-07
235,300454,深信服,0.05,,3.32,1.47,-0.25,1809.28,,,08-04
236,300693,盛弘股份,0.29,-17.14,,7.56,,1978.66,-17.37,,07-31
237,603129,春风动力,0.3,87.5,,7.36,,2964.77,88.23,,07-31
238,300688,创业黑马,0.02,-125.0,,0.44,,77.59,-119.59,,07-27
239,300691,联合光电,0.08,,6.14,1.35,-0.57,527.96,,,07-25
240,603978,深圳新星,0.35,6.06,,3.16,,2126.94,6.4,,07-24
241,603359,东珠生态,0.26,225.0,,3.57,,4439.76,208.22,,07-24
242,300687,赛意信息,0.25,,,5.55,,1517.02,9.65,,07-21
243,603860,中公高科,0.04,33.33,,0.61,,176.07,0.77,,07-19
244,300686,智动力,0.12,-14.29,,3.19,,1082.27,-16.29,,07-17
245,603387,基蛋生物,0.41,,,,,4089.75,43.68,,07-14
246,603259,药明康德,0.36,,6.34,5.94,0.12,33686.91,,,07-14
247,603357,设计总院,0.28,27.27,,8.36,,6898.57,29.5,,07-12
248,300682,朗新科技,0.0,-100.11,,0.0,,2.81,-100.09,,07-12
249,300681,英搏尔,0.4,48.15,,8.17,,2274.02,47.7,,07-12
250,603233,大参林,0.33,3.13,,,,11723.91,2.26,,07-11
251,300680,隆盛科技,0.13,0.0,,3.23,,659.63,1.07,,07-11
252,300678,中科信息,-0.01,-54.91,,-0.33,,-110.18,-54.93,,07-04
253,001965,招商公路,,,,,,80517.11,,,07-04
254,601326,秦港股份,0.06,,2.33,2.47,0.14,28668.39,,,07-04
255,002888,惠威科技,0.1,66.67,,,-0.08,626.95,67.63,,07-03
256,300504,天邑股份,0.26,,3.34,7.95,-0.74,5116.9,,,06-30
257,603617,君禾股份,0.32,18.52,3.29,10.2,0.38,2391.35,16.42,,06-30
258,300673,佩蒂股份,0.23,,,3.43,,1361.1,,,06-28
259,300676,华大基因,0.26,23.81,,2.77,,9441.63,25.71,,06-27
260,002887,绿茵生态,0.6,11.11,,4.91,,3611.34,10.86,,06-27
261,603938,三孚股份,0.32,52.38,,6.5,,3570.79,53.63,,06-27
262,300675,建科院,-0.06,-63.85,,-2.49,,-700.99,-63.84,,06-26
263,603595,东尼电子,0.23,155.56,,6.71,,1749.26,159.14,,06-22
264,603757,大元泵业,0.49,63.33,,9.22,,3100.86,67.03,,06-20
265,300672,国科微,-0.32,-34.69,,-3.87,,-2692.27,-34.66,,06-20
266,603730,岱美股份,0.38,,4.27,8.96,0.53,13788.31,,,06-19
267,603316,诚邦股份,,,,,,1582.99,89.12,,06-16
268,603331,百达精工,0.2,42.86,3.92,5.33,-0.12,1947.25,49.71,,06-15
269,603933,睿能科技,0.53,206.94,,10.07,,4088.93,207.44,,06-15
270,603326,我乐家居,-0.01,-80.0,,,,-175.69,-72.11,,06-14
271,300671,富满电子,0.11,,,3.02,,832.92,93.67,,06-14
272,603980,吉华集团,0.25,-73.85,5.1,4.9,0.22,10003.92,-73.83,,06-14
273,300670,大烨智能,0.04,-15.92,,,,334.0,-15.84,,06-14
274,002885,京泉华,0.25,66.67,,4.27,,1519.97,73.41,,06-13
275,603801,志邦股份,0.17,51.07,,3.01,,2034.34,51.03,,06-12
276,603767,中马传动,,,,,,2251.32,2.94,,06-12
277,300669,沪宁股份,0.1,25.0,,2.68,,602.26,14.53,,06-09
278,300667,必创科技,0.06,-300.0,3.22,1.73,-0.46,281.23,-315.37,,06-05
279,002882,金龙羽,0.06,0.0,,,,2119.24,1.43,,06-02
280,300668,杰恩设计,0.33,26.92,4.47,7.64,-0.53,1037.34,25.34,,06-02
281,603335,迪生力,0.08,,2.13,4.02,0.11,1478.85,-1.64,,06-01
282,002881,美格智能,0.09,,,3.1,,718.62,57.71,,05-31
283,603200,上海洗霸,0.22,21.28,6.94,3.24,0.69,1222.53,21.28,,05-31
284,300665,飞鹿股份,,,,,,128.1,471.33,,05-25
285,603226,菲林格尔,0.12,20.0,5.02,2.3,-0.43,750.57,19.94,,05-24
286,300666,江丰电子,0.06,50.0,,3.26,,958.97,62.64,,05-23
287,603879,永悦科技,0.08,0.0,,3.32,,882.15,7.88,,05-23
288,002879,长缆科技,0.23,-8.0,,3.21,,2331.48,-8.27,,05-22
289,603197,保隆科技,0.51,30.62,,,,4518.35,30.61,,05-18
290,300663,科蓝软件,-0.21,-36.36,,,,-2057.98,-36.79,,05-17
291,300662,科锐国际,0.09,80.0,,,,1164.95,70.41,,05-17
292,603758,秦安股份,0.16,-15.79,,3.6,,6069.41,-13.67,,05-16
293,601878,浙商证券,0.09,28.57,,2.72,,26392.13,33.2,,05-16
294,603496,恒为科技,0.23,,5.89,25.49,,1761.89,10.8,,05-16
295,603269,海鸥股份,0.08,0.0,6.23,1.33,0.12,578.0,0.18,,05-16
296,603286,日盈电子,,,,,,716.5,12.69,,05-15
297,300653,正海生物,0.13,0.93,3.95,3.35,0.14,777.96,0.89,,05-15
298,300652,雷迪克,0.25,56.25,4.39,5.86,0.15,1649.39,58.76,,05-15
299,002870,香山股份,0.25,38.89,,5.69,,2034.61,33.08,,05-12
300,601952,苏垦农发,0.17,21.43,3.37,5.23,0.2,13725.47,22.27,,05-12
301,002869,金溢科技,0.48,2.13,5.02,9.51,-1.37,4261.38,2.04,,05-12
302,300660,江苏雷利,,,,,,6067.51,21.42,,05-11
303,603180,金牌厨柜,0.2,122.22,5.47,3.58,-1.01,1008.32,114.53,,05-11
304,002871,伟隆股份,0.21,23.53,5.49,3.55,,1096.0,24.85,,05-10
305,603086,先达股份,0.41,17.14,12.12,3.46,-1.02,2468.77,18.31,,05-10
306,603113,金能科技,0.35,-1266.67,4.02,9.14,0.4,21039.87,-10826.45,,05-10
307,603926,铁流股份,0.3,15.38,5.85,5.35,-0.12,2742.48,18.67,,05-09
308,300658,延江股份,0.3,3.45,,8.0,,2218.29,3.28,,05-09
309,300659,中孚信息,,,,,,-145.94,-39.39,,05-08
310,603728,鸣志电器,0.1,31.28,3.14,3.04,-0.02,2347.9,31.31,,05-08
311,603229,奥翔药业,0.1,0.0,,4.83,,1203.36,5.11,,05-08
312,300651,金陵体育,0.03,6.13,6.13,0.57,-0.48,196.64,6.08,,05-08
313,300656,民德电子,0.17,5.32,3.89,4.45,-0.09,756.9,5.31,,05-05
314,300643,万通智控,0.06,50.0,1.39,3.84,0.07,850.3,57.11,,05-04
315,300649,杭州园林,0.11,22.22,3.81,3.04,-0.46,547.53,21.42,,05-04
316,603985,恒润股份,0.51,25.59,7.65,6.68,0.81,3042.07,25.59,,05-04
317,002873,新天药业,0.3,,,5.08,,1539.39,,,05-04
318,603501,韦尔股份,0.1,25.0,2.22,4.32,0.19,3596.67,26.78,,05-03
319,603855,华荣股份,0.04,100.0,2.97,1.13,-0.16,903.83,84.47,,05-03
320,300650,太龙照明,0.08,100.0,4.84,1.74,0.17,394.65,85.25,,05-02
321,603505,金石资源,0.04,33.33,2.64,1.41,0.08,663.71,28.24,,05-02
322,603680,今创集团,0.27,-10.0,,6.6,,10265.07,-8.48,,05-02
323,300647,超频三,0.09,0.0,3.08,3.09,-0.14,841.71,9.3,,05-02
324,300657,弘信电子,0.23,-560.0,6.27,3.79,0.34,1820.75,-578.25,,05-02
325,002868,绿康生化,0.29,-14.71,3.31,9.32,0.25,2651.62,-14.17,,05-02
326,601828,美凯龙,,,,,,103101.57,-2.04,,04-30
327,000060,中金岭南,0.1,-600.0,,2.81,,21878.81,-513.49,,04-29
328,603366,日出东方,0.02,-66.67,,0.44,,1682.0,-62.23,,04-29
329,600266,北京城建,0.07,-36.36,,0.53,,10299.88,-40.64,,04-29
330,600658,电子城,0.02,100.0,,0.33,,1963.0,126.6,,04-29
331,000899,赣能股份,0.07,-51.43,,1.51,,7270.97,-51.42,,04-29
332,300273,和佳股份,0.05,-19.35,,1.83,,4298.8,-19.35,,04-29
333,603399,吉翔股份,0.0,-103.0,,0.08,,144.26,-102.89,,04-29
334,600678,四川金顶,-0.02,-1.22,,,,-847.63,-1.4,,04-29
335,000919,金陵药业,0.09,-9.92,,1.68,,4303.03,-9.97,,04-29
336,601238,广汽集团,0.59,96.67,,8.35,,382857.84,98.68,,04-29
337,600302,标准股份,0.04,-217.91,,1.21,,1480.88,-217.99,,04-29
338,000425,徐工机械,0.03,2800.0,,0.98,,20181.88,1809.98,,04-29
339,600694,大商股份,1.12,12.0,,4.63,,32928.24,11.82,,04-29
340,600712,南宁百货,-0.0,-130.0,,-0.02,,-18.08,-124.42,,04-29
341,000532,华金资本,0.01,-42.93,,0.5,,361.4,-43.08,,04-29
342,000981,银亿股份,0.02,-15.5,,0.77,,5155.31,4.31,,04-29
343,600048,保利地产,0.16,23.08,,2.1,,189144.18,38.73,,04-29
344,000613,大东海A,0.01,65.0,,3.19,,241.03,66.42,,04-29
345,600797,浙大网新,0.01,-150.0,,0.4,,912.9,-164.95,,04-29
346,002047,宝鹰股份,0.05,25.0,,2.3,,6306.08,17.1,,04-29
347,000633,合金投资,-0.02,-22.75,,-4.25,,-757.13,-22.81,,04-29
348,600833,第一医药,0.06,6.07,,1.87,,1402.69,6.0,,04-29
349,600100,同方股份,-0.09,-105.17,,-1.25,,-26910.31,-105.17,,04-29
350,600853,龙建股份,-0.01,-27.67,,-0.8,,-617.78,-27.55,,04-29
351,603077,和邦生物,0.04,100.0,,1.63,,17195.93,220.81,,04-29
352,600117,西宁特钢,0.01,-102.94,,0.38,,1082.82,-104.25,,04-29
353,002416,爱施德,0.09,46.55,,1.63,,8732.35,52.98,,04-29
354,000705,浙江震元,0.03,32.26,,0.84,,1097.39,32.56,,04-29
355,002432,九安医疗,-0.04,-4.65,,-1.04,,-1597.75,10.9,,04-29
356,600886,国投电力,0.14,-25.1,,3.17,,93000.71,-25.07,,04-29
357,002127,南极电商,0.02,0.0,,1.67,,2581.92,58.28,,04-29
358,002143,印纪传媒,0.1,11.89,,4.78,,11136.4,13.91,,04-29
359,600191,华资实业,0.02,339.02,,0.4,,871.86,333.28,,04-29
360,600615,丰华股份,0.01,-12.5,,0.29,,138.62,-11.96,,04-29
361,000835,长城动漫,0.07,-209.27,,2.69,,2197.43,-214.9,,04-29
362,002523,天桥起重,0.02,0.0,,0.7,,1301.09,34.55,,04-29
363,603358,华达科技,0.49,11.36,,5.19,,7762.01,48.03,,04-29
364,600259,广晟有色,0.01,-104.0,,0.09,,171.9,-102.62,,04-29
365,000089,深圳机场,0.07,8.0,,1.34,,14405.23,7.99,,04-29
366,600652,游久游戏,0.02,70.0,,0.66,,1444.29,76.24,,04-29
367,000912,*ST天化,0.0,-104.43,,0.74,,180.2,-104.63,,04-29
368,601238,广汽集团,0.59,96.67,,8.35,,382857.84,98.68,,04-29
369,600302,标准股份,0.04,-217.91,,1.21,,1480.88,-217.99,,04-29
370,000425,徐工机械,0.03,2800.0,,0.98,,20181.88,1809.98,,04-29
371,600694,大商股份,1.12,12.0,,4.63,,32928.24,11.82,,04-29
372,600712,南宁百货,-0.0,-130.0,,-0.02,,-18.08,-124.42,,04-29
373,000532,华金资本,0.01,-42.93,,0.5,,361.4,-43.08,,04-29
374,000981,银亿股份,0.02,-15.5,,0.77,,5155.31,4.31,,04-29
375,600048,保利地产,0.16,23.08,,2.1,,189144.18,38.73,,04-29
376,000613,大东海A,0.01,65.0,,3.19,,241.03,66.42,,04-29
377,600797,浙大网新,0.01,-150.0,,0.4,,912.9,-164.95,,04-29
378,002047,宝鹰股份,0.05,25.0,,2.3,,6306.08,17.1,,04-29
379,000633,合金投资,-0.02,-22.75,,-4.25,,-757.13,-22.81,,04-29
380,600833,第一医药,0.06,6.07,,1.87,,1402.69,6.0,,04-29
381,600100,同方股份,-0.09,-105.17,,-1.25,,-26910.31,-105.17,,04-29
382,600853,龙建股份,-0.01,-27.67,,-0.8,,-617.78,-27.55,,04-29
383,603077,和邦生物,0.04,100.0,,1.63,,17195.93,220.81,,04-29
384,600117,西宁特钢,0.01,-102.94,,0.38,,1082.82,-104.25,,04-29
