,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
63,600303,曙光股份,0.03,-94.83,,0.55,,1702.05,-95.69,,08-24
64,002459,天业通联,0.02,159.52,,0.67,,849.06,158.82,,08-24
65,603300,华铁科技,0.09,28.57,,2.85,,3989.34,40.53,,08-24
66,600516,方大炭素,1.77,638.81,,28.06,,316656.06,668.85,,08-24
67,603648,畅联股份,0.24,-18.93,,5.46,,8668.3,6.81,,08-24
68,002096,南岭民爆,0.03,-20.05,,0.6,,1215.19,-19.93,,08-24
69,300327,中颖电子,0.35,15.8,,9.77,,8014.72,29.1,,08-24
70,300403,地尔汉宇,0.11,-63.52,,4.19,,6333.29,-34.31,10派1.5,08-24
71,002229,鸿博股份,-0.02,-44.11,,-0.57,,-931.26,-43.96,,08-24
72,601137,博威合金,0.26,13.04,,4.79,,16311.21,11.37,,08-24
73,002300,太阳电缆,0.08,8.71,,3.06,,4130.36,3.09,,08-24
74,000639,西王食品,0.37,19.35,,4.83,,20454.42,45.43,,08-24
75,300750,宁德时代,0.47,-52.17,,3.63,,91095.43,-50.94,,08-24
76,603238,诺邦股份,0.21,10.53,,3.12,,2460.5,17.17,,08-24
77,300232,洲明科技,0.26,19.88,,10.61,,20113.71,47.53,,08-24
78,603528,多伦科技,0.12,16.29,,5.51,,7655.81,16.32,,08-24
79,002595,豪迈科技,0.44,-5.05,,8.75,,35222.15,-5.06,,08-24
80,002079,苏州固锝,0.05,-27.03,,2.53,,3935.3,-26.48,,08-24
81,300304,云意电气,0.07,-22.22,,3.74,,6522.07,-16.0,,08-24
82,600741,华域汽车,1.51,47.71,,11.07,,477384.89,47.67,,08-24
83,603833,欧派家居,1.31,24.76,,8.46,,55004.21,32.83,,08-24
84,002711,欧浦智网,0.18,-18.18,,10.81,,18870.41,-20.18,,08-24
85,300414,中光防雷,0.13,11.96,,2.72,,2223.69,12.8,,08-24
86,300452,山河药辅,0.24,-11.11,,7.31,,3349.1,33.2,,08-24
87,600161,天坛生物,0.28,-80.14,,6.38,,24027.32,-74.58,,08-24
88,603040,新坐标,0.65,-25.29,,8.36,,5070.09,15.71,,08-24
89,000719,中原传媒,0.34,6.25,,4.74,,34395.17,6.38,,08-24
90,603099,长白山,-0.16,14.29,,-4.52,,-4186.14,10.7,,08-24
91,002603,以岭药业,0.37,32.14,,5.98,,44806.6,32.06,,08-24
92,002129,中环股份,0.11,9.56,,2.51,,30004.52,9.49,,08-24
93,002690,美亚光电,0.25,19.75,,7.67,,16967.79,19.74,,08-24
94,002191,劲嘉股份,0.25,8.7,,5.82,,37901.7,25.06,,08-24
95,300427,红相股份,0.34,580.79,,6.28,,12122.45,746.08,,08-24
96,000695,滨海能源,-0.06,-14.29,,-2.9,,-1393.44,-8.1,,08-24
97,603129,春风动力,0.53,-13.11,,7.76,,7209.37,18.86,,08-24
98,002531,天顺风能,0.14,0.0,,4.85,,24131.8,0.19,,08-24
99,600515,海航基础,0.21,-21.9,,2.58,,82770.16,-21.89,,08-24
100,002641,永高股份,0.07,16.67,,3.04,,8308.2,31.52,,08-24
101,603712,七一二,0.07,-8.27,,2.74,,5327.11,0.85,,08-24
102,002671,龙泉股份,0.02,-125.0,,0.37,,790.04,-120.15,,08-24
103,002726,龙大肉食,0.11,-63.33,,4.4,,8678.44,-34.84,,08-24
104,300436,广生堂,0.03,-84.07,,0.78,,432.74,-84.13,,08-24
105,002226,江南化工,0.09,24.86,,1.96,,10792.31,71.18,,08-24
106,300473,德尔股份,0.97,57.39,,5.84,,9885.7,55.95,10派3,08-24
107,600030,中信证券,0.46,12.2,12.38,3.65,,556515.2,12.96,,08-24
108,300510,金冠股份,0.28,55.56,,2.23,,7089.38,120.01,,08-24
109,600101,明星电力,0.17,26.32,,2.59,,5454.78,26.58,,08-24
110,002813,路畅科技,-0.09,-164.29,,-1.62,,-1054.66,-161.35,,08-24
111,601128,常熟银行,0.32,23.08,,6.27,,71113.2,24.55,,08-24
112,000400,许继电气,0.13,-17.72,,1.61,,13197.98,-17.75,,08-24
113,600138,中青旅,0.56,16.74,,7.0,,40489.12,16.73,,08-24
114,002463,沪电股份,0.12,95.67,,5.52,,19655.13,90.87,,08-24
115,600396,金山股份,-0.13,44.32,,-7.12,,-18517.46,44.31,,08-24
116,600446,金证股份,0.09,258.02,,4.03,,7420.52,265.25,,08-24
117,002537,海联金汇,0.16,14.29,,2.78,,19478.7,9.5,,08-24
118,002042,华孚时尚,0.36,-25.0,,7.71,,55233.55,25.88,,08-24
119,600691,阳煤化工,0.06,69.45,,2.62,,10323.04,69.19,,08-24
120,603690,至纯科技,0.09,-24.17,,4.57,,1907.62,-23.71,,08-24
121,603776,永安行,0.48,-43.53,,3.88,,6454.16,5.19,,08-24
122,002162,悦心健康,0.01,-31.94,,0.95,,835.97,-31.77,,08-24
123,002219,恒康医疗,0.04,-56.26,,1.71,,7231.7,-56.3,,08-24
124,002775,文科园林,0.48,14.44,,7.07,,12990.67,25.48,,08-24
125,601020,华钰矿业,0.22,-8.33,,6.29,,11728.78,-5.58,,08-24
126,300537,广信材料,0.16,6.67,,2.42,,3090.28,29.4,,08-24
127,000547,航天发展,0.12,50.0,,3.05,,16779.03,44.85,,08-24
128,002871,伟隆股份,0.26,-51.85,,5.4,,3045.22,5.36,,08-24
129,002379,宏创控股,0.0,-84.42,,0.35,,441.05,-84.52,,08-24
130,002918,蒙娜丽莎,0.56,-45.63,,5.84,,13330.95,9.41,,08-24
131,002478,常宝股份,0.21,162.5,,5.43,,20624.2,233.22,,08-24
132,603331,百达精工,0.32,-15.79,,5.84,,4039.83,12.4,,08-24
133,002590,万安科技,0.14,-6.67,,3.49,,6627.18,-6.82,,08-24
134,600641,万业企业,1.1,-43.69,,14.06,,88834.18,-43.68,,08-24
135,300333,兆日科技,0.04,-28.21,,1.43,,1221.39,-28.35,,08-24
136,002670,国盛金控,-0.09,-189.36,,-1.39,,-17460.8,-215.88,,08-24
137,603811,诚意药业,0.53,32.5,,7.31,,4501.2,49.8,,08-24
138,600884,杉杉股份,0.42,37.42,,4.45,,46560.94,37.33,,08-24
139,600979,广安爱众,0.13,-17.34,,3.28,,12198.19,-18.85,,08-24
140,002324,普利特,0.22,-52.17,,3.83,,8806.0,-29.5,,08-24
141,601699,潞安环能,0.47,23.68,,6.38,,139132.39,21.78,,08-24
142,000570,苏常柴A,0.03,-57.14,,0.86,,1863.86,-53.03,,08-24
143,601985,中国核电,0.17,1.22,,5.76,,257905.35,1.33,,08-24
144,000795,英洛华,0.02,-63.04,,0.9,,1882.12,-63.9,,08-24
145,600444,国机通用,0.12,71.43,,3.46,,1794.41,75.01,,08-24
146,002049,紫光国微,0.2,-3.05,,3.34,,11973.56,-3.03,,08-24
147,300268,佳沃股份,0.05,-218.39,,3.26,,708.02,-218.34,,08-24
148,002177,御银股份,0.01,-75.0,,0.26,,446.66,-75.14,,08-24
149,002735,王子新材,0.21,-12.5,,3.11,,1651.47,-14.36,,08-24
150,600862,中航高科,,,,3.55,,12630.49,-41.01,,08-24
151,600111,北方稀土,0.06,94.48,,2.43,,21773.72,94.48,,08-24
152,600151,航天机电,-0.12,-11.99,,-3.1,,-17466.27,-12.02,,08-24
153,601588,北辰实业,0.19,0.0,,4.96,,63777.35,2.36,,08-24
154,002334,英威腾,0.13,5.81,,5.44,,9626.87,5.88,,08-24
155,000666,经纬纺机,0.43,-39.44,,3.89,,30083.68,-39.8,,08-24
156,002393,力生制药,0.38,-11.63,,2.21,,6879.8,-12.23,,08-24
157,603089,正裕工业,0.2,-53.49,,2.97,,2111.45,-53.67,,08-24
158,600409,三友化工,0.57,9.81,,11.21,,117874.47,22.51,,08-24
159,000859,国风塑业,0.06,73.85,,2.81,,4178.12,74.06,,08-24
160,300120,经纬辉开,0.13,76.21,,2.79,,5216.79,233.31,,08-24
161,603366,日出东方,-0.02,-119.5,,-0.42,,-1562.71,-120.53,,08-24
162,300243,瑞丰高材,0.26,271.43,,10.05,,5429.52,266.45,,08-24
163,002608,江苏国信,0.31,19.23,,5.49,,102792.53,19.66,,08-24
164,300393,中来股份,0.28,-66.67,,2.59,,6636.79,-56.87,,08-24
165,603848,好太太,0.28,40.0,,9.7,,11098.62,55.58,,08-24
166,002715,登云股份,0.06,108.33,,1.12,,537.11,102.79,,08-24
167,002238,天威视讯,0.17,-18.81,,3.82,,10630.95,-18.81,,08-24
168,300535,达威股份,0.2,-54.09,,3.05,,2049.85,-21.17,,08-24
169,300566,激智科技,0.21,-30.0,,3.94,,2560.26,5.98,,08-24
170,300602,飞荣达,0.35,-7.89,,6.94,,7004.46,94.11,,08-24
171,600257,大湖股份,0.02,6.79,,0.64,,832.88,6.69,,08-24
172,002896,中大力德,0.45,-6.25,,6.59,,3606.8,25.77,,08-24
173,603022,新通联,0.11,35.63,,3.62,,2171.4,37.39,,08-24
174,300721,怡达股份,0.29,-44.05,,2.66,,2292.45,-25.38,,08-24
175,002430,杭氧股份,0.35,191.67,,7.04,,33807.64,243.79,,08-24
176,600462,九有股份,-0.01,-390.63,,-1.68,,-498.32,-395.43,,08-24
177,002529,海源机械,0.1,0.7,,1.66,,2618.12,0.56,,08-24
178,600511,国药股份,0.83,5.62,,7.48,,63592.52,14.81,,08-24
179,002588,史丹利,0.15,-16.67,,3.97,,16839.72,-17.6,,08-24
180,002072,凯瑞德,-0.06,-450.0,,-17.51,,-977.97,-458.1,,08-24
181,300330,华虹计通,,,,-1.92,,,,,08-24
182,600801,华新水泥,1.38,181.63,,16.16,,206791.79,184.07,,08-24
183,300434,金石东方,0.22,120.0,,1.96,,4983.69,259.31,10转8,08-24
184,600132,重庆啤酒,0.43,30.3,,17.43,,20987.33,29.74,,08-24
185,601689,拓普集团,0.6,3.45,,6.53,,43679.48,12.86,,08-24
186,002877,智能自控,0.11,-51.75,,4.01,,2383.45,7.86,,08-24
187,000702,正虹科技,0.12,-1224.76,,6.47,,3148.72,-1229.23,,08-24
188,300739,明阳电路,0.24,-62.5,,3.96,,4257.38,-28.06,,08-24
189,300092,科新机电,0.03,50.0,,1.17,,642.94,29.73,,08-24
190,000906,浙商中拓,0.16,-5.88,,5.46,,12694.63,47.93,,08-24
191,002627,宜昌交运,0.24,1.13,,2.22,,4492.86,40.24,,08-24
192,600697,欧亚集团,0.81,-3.57,,5.33,,12806.94,-3.64,,08-24
193,603666,亿嘉和,1.16,54.28,,17.91,,6096.16,54.28,,08-24
194,300346,南大光电,0.11,-9.02,,2.38,,2895.42,54.69,,08-24
195,300409,道氏技术,0.65,103.13,,9.56,,14071.47,105.97,,08-24
196,002232,启明信息,0.06,274.15,,1.81,,2246.68,272.94,,08-24
197,600150,*ST船舶,0.15,-1157.14,,1.45,,20335.99,-1130.22,,08-24
198,600206,有研新材,0.04,10.26,,1.28,,3681.68,11.63,,08-24
199,300657,弘信电子,0.42,-10.64,,8.14,,4359.93,12.1,,08-24
200,002468,申通快递,0.57,16.33,,9.39,,86749.51,16.21,,08-24
201,002520,日发精机,0.09,28.57,,2.88,,5119.4,31.3,,08-24
202,600502,安徽水利,0.17,-29.17,,3.56,,28944.23,0.74,,08-24
203,603365,水星家纺,0.45,-10.0,,5.93,,11967.0,20.86,,08-24
204,002215,诺普信,0.31,19.81,,13.68,,28477.33,21.32,,08-23
205,002237,恒邦股份,0.25,13.64,,5.23,,22645.15,14.69,,08-23
206,002824,和胜股份,0.1,-65.52,,2.49,,1856.08,-48.71,,08-23
207,601878,浙商证券,0.12,-33.33,,2.94,,40113.64,-23.85,,08-23
208,300677,英科医疗,0.35,-58.33,,6.1,,6910.99,13.29,,08-23
209,000892,欢瑞世纪,0.05,-226.49,,1.59,,5011.31,-226.44,,08-23
210,600461,洪城水业,0.21,31.25,,4.97,,16373.52,31.15,,08-23
211,002527,新时达,0.04,-76.3,,0.78,,2348.15,-76.33,,08-23
212,603515,欧普照明,0.62,37.78,,9.36,,35792.89,38.37,,08-23
213,002069,獐子岛,0.02,-47.5,,4.11,,1464.66,-52.41,,08-23
214,002667,鞍重股份,0.06,-45.45,,1.85,,1416.44,-3.94,,08-23
215,603808,歌力思,0.48,-2.04,,7.33,,16146.61,32.28,,08-23
216,300397,天和防务,-0.22,-357.6,,-4.12,,-5248.16,-357.68,,08-23
217,300430,诚益通,0.18,-47.06,,3.1,,4824.18,39.24,,08-23
218,600880,博瑞传播,0.02,-171.68,,0.49,,1789.34,-158.65,,08-23
219,002242,九阳股份,0.48,2.55,,9.84,,37004.04,2.44,,08-23
220,002273,水晶光电,0.3,30.43,,7.13,,25645.17,66.56,,08-23
221,002810,山东赫达,0.28,-3.76,,4.63,,3200.09,14.04,,08-23
222,601086,国芳集团,0.12,-20.0,,4.66,,8307.87,11.86,,08-23
223,603133,碳元科技,0.15,0.0,,3.5,,3139.56,17.23,,08-23
224,600478,科力远,-0.03,-46.43,,-2.1,,-4338.5,-43.99,,08-23
225,002673,西部证券,0.07,-50.31,,1.42,,25097.11,-42.63,,08-23
226,000050,深天马A,0.41,28.75,,3.31,,84014.15,87.64,,08-23
227,002816,和科达,0.07,-16.41,,1.35,,708.33,-16.36,,08-23
228,601368,绿城水务,0.22,-1.86,,5.08,,15900.47,-1.84,,08-23
229,002059,云南旅游,0.0,-81.54,,0.23,,349.89,-81.62,,08-23
230,002604,*ST龙力,-0.25,-352.8,,,,-15153.99,-348.96,,08-23
231,002633,申科股份,-0.02,-0.0,,-0.6,,-309.76,33.51,,08-23
232,600703,三安光电,0.45,21.62,,8.95,,185292.12,22.32,,08-23
233,603838,四通股份,0.13,30.0,,5.18,,3591.46,29.68,,08-23
234,600823,世茂股份,0.38,2.7,,6.42,,144215.71,3.26,,08-23
235,601608,中信重工,0.01,197.96,,0.88,,6344.12,198.47,,08-23
236,300595,欧普康视,0.38,-24.62,,9.84,,8344.94,42.8,,08-23
237,002866,传艺科技,0.34,3.03,,5.41,,4954.86,23.81,,08-23
238,300673,佩蒂股份,0.57,-9.84,,7.77,,6815.82,80.23,,08-23
239,000682,东方电子,0.04,63.43,,2.33,,4551.84,73.76,,08-23
240,603320,迪贝电气,0.23,-37.84,,3.89,,2342.54,-23.37,,08-23
241,002046,轴研科技,0.04,-310.48,,0.89,,2270.82,-405.68,,08-23
242,002111,威海广泰,0.33,17.86,,4.71,,12568.64,15.77,,08-23
243,002215,诺普信,0.31,19.81,,13.68,,28477.33,21.32,,08-23
244,002237,恒邦股份,0.25,13.64,,5.23,,22645.15,14.69,,08-23
245,002824,和胜股份,0.1,-65.52,,2.49,,1856.08,-48.71,,08-23
246,601878,浙商证券,0.12,-33.33,,2.94,,40113.64,-23.85,,08-23
247,300677,英科医疗,0.35,-58.33,,6.1,,6910.99,13.29,,08-23
248,000892,欢瑞世纪,0.05,-226.49,,1.59,,5011.31,-226.44,,08-23
249,600461,洪城水业,0.21,31.25,,4.97,,16373.52,31.15,,08-23
250,002527,新时达,0.04,-76.3,,0.78,,2348.15,-76.33,,08-23
251,300430,诚益通,0.18,-47.06,,3.1,,4824.18,39.24,,08-23
252,600880,博瑞传播,0.02,-171.68,,0.49,,1789.34,-158.65,,08-23
253,002242,九阳股份,0.48,2.55,,9.84,,37004.04,2.44,,08-23
254,002273,水晶光电,0.3,30.43,,7.13,,25645.17,66.56,,08-23
255,002810,山东赫达,0.28,-3.76,,4.63,,3200.09,14.04,,08-23
256,601086,国芳集团,0.12,-20.0,,4.66,,8307.87,11.86,,08-23
257,603133,碳元科技,0.15,0.0,,3.5,,3139.56,17.23,,08-23
258,600478,科力远,-0.03,-46.43,,-2.1,,-4338.5,-43.99,,08-23
259,603515,欧普照明,0.62,37.78,,9.36,,35792.89,38.37,,08-23
260,002069,獐子岛,0.02,-47.5,,4.11,,1464.66,-52.41,,08-23
261,002667,鞍重股份,0.06,-45.45,,1.85,,1416.44,-3.94,,08-23
262,603808,歌力思,0.48,-2.04,,7.33,,16146.61,32.28,,08-23
263,300397,天和防务,-0.22,-357.6,,-4.12,,-5248.16,-357.68,,08-23
264,000050,深天马A,0.41,28.75,,3.31,,84014.15,87.64,,08-23
265,002816,和科达,0.07,-16.41,,1.35,,708.33,-16.36,,08-23
266,601368,绿城水务,0.22,-1.86,,5.08,,15900.47,-1.84,,08-23
267,002673,西部证券,0.07,-50.31,,1.42,,25097.11,-42.63,,08-23
268,601608,中信重工,0.01,197.96,,0.88,,6344.12,198.47,,08-23
269,300595,欧普康视,0.38,-24.62,,9.84,,8344.94,42.8,,08-23
270,002866,传艺科技,0.34,3.03,,5.41,,4954.86,23.81,,08-23
271,300673,佩蒂股份,0.57,-9.84,,7.77,,6815.82,80.23,,08-23
272,000682,东方电子,0.04,63.43,,2.33,,4551.84,73.76,,08-23
273,002498,汉缆股份,0.02,-60.0,,1.68,,7823.81,-50.23,,08-23
274,002526,山东矿机,0.07,153.57,,3.21,,7432.7,396.45,10转7,08-23
275,002550,千红制药,0.13,13.74,,6.58,,16345.21,13.51,,08-23
276,002059,云南旅游,0.0,-81.54,,0.23,,349.89,-81.62,,08-23
277,002604,*ST龙力,-0.25,-352.8,,,,-15153.99,-348.96,,08-23
278,002633,申科股份,-0.02,-0.0,,-0.6,,-309.76,33.51,,08-23
279,600703,三安光电,0.45,21.62,,8.95,,185292.12,22.32,,08-23
280,603838,四通股份,0.13,30.0,,5.18,,3591.46,29.68,,08-23
281,600823,世茂股份,0.38,2.7,,6.42,,144215.71,3.26,,08-23
282,002777,久远银海,0.26,-40.91,,5.34,,4344.93,24.29,,08-23
283,002320,海峡股份,0.33,-5.71,,5.27,,19016.47,8.15,,08-23
284,000629,攀钢钒钛,0.13,176.65,,23.57,,115042.06,176.65,,08-23
285,002435,长江润发,0.22,-27.9,,3.52,,18649.57,22.34,,08-23
286,002480,新筑股份,0.04,-134.94,,1.07,,2496.18,-135.19,,08-23
287,002508,老板电器,0.7,11.11,,12.07,,66033.95,10.47,,08-23
288,002001,新和成,0.96,77.78,,13.87,,205854.44,251.32,,08-23
289,600570,恒生电子,0.49,32.43,,9.43,,30034.83,31.37,,08-23
290,603585,苏利股份,0.85,11.84,,9.56,,15261.34,34.64,,08-23
291,600684,珠江实业,0.28,-12.5,,7.89,,23789.21,3.52,,08-23
292,002329,皇氏集团,-0.09,-181.31,,-2.67,,-7257.8,-181.39,,08-23
293,300698,万马科技,0.04,-84.0,,1.34,,511.88,-79.87,,08-23
294,002464,众应互联,0.33,-5.71,,7.5,,10687.71,29.64,,08-23
295,002518,科士达,0.26,0.0,,6.56,,15385.23,3.44,,08-23
296,002566,益盛药业,0.12,31.89,,2.16,,3928.24,33.82,,08-23
297,603880,南卫股份,0.3,-18.92,,6.98,,3844.56,38.16,,08-23
298,600062,华润双鹤,0.56,-6.69,,7.53,,58321.6,11.98,,08-23
299,002845,同兴达,0.36,-53.85,,7.02,,7201.34,-0.19,,08-23
300,300481,濮阳惠成,0.21,-4.55,,7.57,,5229.43,46.83,,08-23
301,600209,*ST罗顿,-0.04,19.44,,-3.12,,-1902.84,19.33,,08-23
302,002870,香山股份,0.12,-73.91,,1.69,,1370.3,-66.19,,08-23
303,002378,章源钨业,0.02,100.0,,0.88,,1736.7,236.63,,08-23
304,000723,美锦能源,0.13,6.38,,6.78,,54243.15,8.07,10派2,08-23
305,600565,迪马股份,0.08,60.0,,2.42,,18298.09,64.94,,08-23
306,603499,翔港科技,0.26,-23.01,,4.95,,2556.97,2.64,,08-23
307,002062,宏润建设,0.14,27.27,,5.42,,15272.96,26.7,,08-23
308,603689,皖天然气,0.26,30.0,,4.55,,8735.92,35.39,,08-23
309,300456,耐威科技,0.2,56.73,,3.96,,5663.41,135.09,,08-23
310,002264,新华都,0.01,-83.63,,0.43,,701.5,-83.23,,08-23
311,600178,东安动力,0.03,-66.78,,0.69,,1307.22,-66.8,,08-23
312,002351,漫步者,0.07,-39.9,,2.35,,4214.06,-39.91,,08-23
313,002923,润都股份,0.45,-27.42,,6.5,,5218.01,12.76,,08-23
314,600479,千金药业,0.16,23.73,,3.53,,6741.98,48.44,,08-23
315,603516,淳中科技,0.35,-47.76,,6.45,,4442.64,-5.86,,08-23
316,002618,丹邦科技,0.03,44.81,,0.99,,1683.87,44.87,,08-23
317,002170,芭田股份,0.0,-64.29,,0.21,,404.75,-64.04,,08-23
318,002751,易尚展示,0.14,144.12,,2.95,,2131.49,158.64,,08-23
319,002831,裕同科技,0.67,-14.49,,5.23,,26620.29,-14.49,,08-23
320,002855,捷荣技术,0.11,-15.38,,2.11,,2549.23,-4.74,,08-23
321,000589,黔轮胎A,0.04,300.0,,0.88,,3081.91,269.04,,08-23
322,600279,重庆港九,0.09,-3.3,,1.66,,6115.6,-2.98,,08-23
323,000856,冀东装备,0.09,350.0,,6.83,,2080.21,323.8,,08-23
324,603320,迪贝电气,0.23,-37.84,,3.89,,2342.54,-23.37,,08-23
325,002046,轴研科技,0.04,-310.48,,0.89,,2270.82,-405.68,,08-23
326,002111,威海广泰,0.33,17.86,,4.71,,12568.64,15.77,,08-23
327,300446,乐凯新材,0.37,0.62,,7.91,,4587.04,0.63,,08-23
328,601139,深圳燃气,0.22,-15.38,3.04,7.0,0.31,63839.47,11.6,,08-23
329,601518,吉林高速,0.1,0.0,,3.9,,11742.78,-5.8,,08-23
330,601878,浙商证券,0.12,-33.33,,2.94,,40113.64,-23.85,,08-23
331,300677,英科医疗,0.35,-58.33,,6.1,,6910.99,13.29,,08-23
332,000892,欢瑞世纪,0.05,-226.49,,1.59,,5011.31,-226.44,,08-23
333,600461,洪城水业,0.21,31.25,,4.97,,16373.52,31.15,,08-23
334,002527,新时达,0.04,-76.3,,0.78,,2348.15,-76.33,,08-23
335,002215,诺普信,0.31,19.81,,13.68,,28477.33,21.32,,08-23
336,002237,恒邦股份,0.25,13.64,,5.23,,22645.15,14.69,,08-23
337,002824,和胜股份,0.1,-65.52,,2.49,,1856.08,-48.71,,08-23
338,603133,碳元科技,0.15,0.0,,3.5,,3139.56,17.23,,08-23
339,600478,科力远,-0.03,-46.43,,-2.1,,-4338.5,-43.99,,08-23
340,603515,欧普照明,0.62,37.78,,9.36,,35792.89,38.37,,08-23
341,002069,獐子岛,0.02,-47.5,,4.11,,1464.66,-52.41,,08-23
342,002667,鞍重股份,0.06,-45.45,,1.85,,1416.44,-3.94,,08-23
343,603808,歌力思,0.48,-2.04,,7.33,,16146.61,32.28,,08-23
344,300397,天和防务,-0.22,-357.6,,-4.12,,-5248.16,-357.68,,08-23
345,300430,诚益通,0.18,-47.06,,3.1,,4824.18,39.24,,08-23
346,600880,博瑞传播,0.02,-171.68,,0.49,,1789.34,-158.65,,08-23
347,002242,九阳股份,0.48,2.55,,9.84,,37004.04,2.44,,08-23
