,code,name,mbrg,nprg,nav,targ,epsg,seg
787,300287,飞利信,52.7364,45.1139,6.7517,21.0263,40.0,6.5509
788,000661,长春高新,39.268,45.1024,15.491,17.342,47.619,11.2575
789,002050,三花智控,38.4333,44.8878,46.9259,46.9394,33.3333,47.1101
790,002536,西泵股份,17.5529,44.8739,12.2386,12.6252,46.6667,12.2363
791,300031,宝通科技,17.1627,44.7948,7.1763,11.0844,46.9565,6.6832
792,000403,ST生化,64.3395,44.7322,3.5859,5.033,42.8571,4.5871
793,300223,北京君正,7.7824,44.6889,2.6054,2.0941,44.7154,2.6054
794,002245,澳洋顺昌,39.9872,44.6786,33.7426,35.7149,39.6024,27.4704
795,603515,欧普照明,23.5508,44.38,16.4453,20.6643,33.3333,16.4971
796,300445,康斯特,18.3738,44.2214,13.606,13.3735,42.246,13.606
797,000099,中信海直,7.6196,43.8184,6.6664,13.4425,4.329,3.8089
798,603386,广东骏亚,30.4205,43.7806,,,14.2857,
799,603860,中公高科,5.4718,43.771,91.7206,67.5201,-25.0,92.5872
800,002401,中远海科,39.9387,43.744,7.3022,38.1892,43.19,7.5106
801,300381,溢多利,9.5136,43.624,2.025,19.175,4.797,2.0703
802,603337,杰克股份,48.9678,43.4622,14.9342,21.0308,43.5897,14.9246
803,000889,茂业通信,50.0514,43.2661,9.0366,10.4873,43.2653,9.0366
804,601857,中国石油,9.9471,43.2514,0.3971,0.3236,100.0,0.2662
805,300329,海伦钢琴,22.5688,43.1845,4.7822,7.8015,42.9648,4.8118
806,002520,日发精机,11.4042,43.0737,4.1636,7.1177,33.3333,4.0264
807,002267,陕天然气,8.8376,43.0011,6.6189,10.7929,42.5758,6.6191
808,002743,富煌钢构,41.5695,42.9585,0.1812,12.6884,50.0,-0.6781
809,002078,太阳纸业,14.2904,42.907,30.8009,24.239,41.1765,29.6213
810,002695,煌上煌,23.3888,42.7806,9.5144,16.5569,44.2857,9.3123
811,603043,广州酒家,15.4703,42.7412,,,43.61,
812,603196,日播时尚,16.3412,42.706,,,-2.391,
813,603330,上海天洋,39.6699,42.5668,4.6683,26.6677,28.5714,2.5967
814,600400,红豆股份,20.8808,42.491,3.0267,-53.5368,50.0,10.9619
815,002463,沪电股份,8.992,42.3468,4.1667,11.7489,33.3333,4.1667
816,600872,中炬高新,18.4154,42.3386,12.9343,8.8421,47.3721,13.5895
817,000906,浙商中拓,47.1041,42.3148,44.4984,28.8639,-18.1818,52.5757
818,600729,重庆百货,9.6557,42.2859,10.6735,14.5385,43.3333,10.0029
819,002235,安妮股份,54.5503,42.2582,-6.5053,-6.4525,36.9565,-6.2209
820,002283,天润曲轴,69.7902,42.1914,9.6403,25.2276,60.0,9.7197
821,600572,康恩贝,62.5059,42.1239,30.7741,13.9332,25.0,33.4443
822,300538,同益股份,32.5103,42.1146,2.7709,15.3874,38.3,2.7709
823,601336,新华保险,,42.0795,6.319,1.635,42.3729,6.3165
824,603977,国泰集团,23.5999,41.9735,-0.6625,19.4138,66.6667,-3.8366
825,603917,合力科技,20.552,41.9438,,,6.5094,
826,002603,以岭药业,20.2278,41.8481,8.6517,2.9688,33.0,8.7955
827,603319,湘油泵,22.8255,41.8465,17.1115,27.4772,41.6667,17.1115
828,603826,坤彩科技,13.4567,41.8398,123.5564,45.9436,4.4193,122.4129
829,300241,瑞丰光电,-5.8273,41.8251,19.546,9.9151,41.8381,19.4869
830,603223,恒通股份,54.6266,41.6326,65.9047,76.5407,38.4615,67.5517
831,002832,比音勒芬,30.3092,41.5541,13.4731,18.273,42.8571,13.4731
832,603808,歌力思,69.2829,41.4374,32.841,41.1778,0.0,20.253
833,600763,通策医疗,27.1103,41.3736,22.4552,35.2179,46.1538,22.524
834,000596,古井贡酒,17.8008,41.3169,16.9888,11.598,41.9753,17.3959
835,603698,航天工程,-11.3728,41.2917,6.6744,1.1659,37.5,6.6744
836,603979,金诚信,21.0402,41.1916,4.281,16.3351,0.0,4.0533
837,000060,中金岭南,1.0421,41.148,25.4448,12.8226,30.0,28.6189
838,002120,韵达股份,40.4422,41.0531,40.2771,41.5646,17.8571,40.0316
839,000564,供销大集,-15.7978,40.9622,9.9699,18.0221,39.4619,9.0929
840,002240,威华股份,55.9276,40.8913,37.7957,15.0265,113.8889,44.0924
841,000595,宝塔实业,-22.6906,40.8898,16.4608,56.7712,42.8571,5.2557
842,002737,葵花药业,30.5844,40.8652,12.2993,5.8239,48.9608,15.2418
843,002166,莱茵生物,-21.9393,40.622,24.3564,11.9012,33.3333,24.371
844,002756,永兴特钢,24.9124,40.563,12.29,16.7501,38.8889,12.306
845,300496,中科创达,26.3704,40.5035,12.2048,-7.513,47.1049,12.8083
846,600179,安通控股,65.3094,40.4661,23.4314,52.8622,45.4545,23.4314
847,002370,亚太药业,29.4827,40.4414,8.6377,16.7285,-29.4118,8.6196
848,300716,国立科技,45.2295,40.4308,,,5.5556,
849,603881,数据港,31.5728,40.3133,14.2597,11.6059,33.3333,14.2598
850,600703,三安光电,-2.2625,40.1294,13.9485,10.3055,41.1765,13.9314
851,300170,汉得信息,32.2105,40.1032,24.2131,23.4256,26.6423,24.6294
852,300071,华谊嘉信,-7.6599,39.982,-24.7365,3.9226,66.6667,-24.9215
853,300207,欣旺达,59.5288,39.9488,132.0696,92.9285,50.0,139.9281
854,601727,上海电气,41.3159,39.9449,23.1872,12.7727,23.2044,23.6631
855,601688,华泰证券,,39.8887,2.6132,4.58,43.0802,2.8112
856,600939,重庆建工,0.8542,39.8874,38.8161,4.8513,50.0,38.7889
857,601127,小康股份,6.5108,39.7138,27.5289,18.506,4.3478,21.3913
858,000732,泰禾集团,35.7302,39.5631,19.2517,55.4484,3.0744,-7.5318
859,002864,盘龙药业,41.5709,39.5197,,,4.6226,
860,600519,贵州茅台,31.2393,39.5075,27.5254,12.9655,39.0144,26.5006
861,000858,五粮液,36.804,39.4406,15.2916,17.3595,38.3316,15.0686
862,300257,开山股份,17.4383,39.3759,-4.3661,22.7958,50.0,-3.5309
863,600567,山鹰纸业,60.5985,39.3639,24.6592,45.5631,32.0,24.5176
864,002407,多氟多,26.6481,39.2375,12.2845,30.3593,9.0909,8.6808
865,600315,上海家化,38.811,39.1577,4.1741,28.4385,37.5,4.1741
866,002691,冀凯股份,138.6874,39.1087,0.7,3.0914,138.0952,0.7
867,300628,亿联网络,31.7553,39.0507,20.3212,19.8138,-30.4759,20.3212
868,000681,视觉中国,38.0432,38.9906,11.0682,13.7377,38.0145,11.4279
869,000651,格力电器,33.287,38.9015,22.4592,9.8611,38.806,22.5594
870,002358,森源电气,21.0978,38.859,8.2485,18.3161,50.0,8.4617
871,002724,海洋王,30.1624,38.857,8.3694,9.23,-7.4534,8.3694
872,000419,通程控股,0.573,38.8516,5.9382,8.5572,33.2186,3.6998
873,002230,科大讯飞,63.2493,38.814,6.1758,23.9712,0.0,5.0087
874,603609,禾丰牧业,16.3149,38.8139,12.6824,13.6184,37.5,13.2808
875,300384,三联虹普,24.2954,38.8096,89.9031,69.6035,25.3225,92.0817
876,300395,菲利华,41.9371,38.7972,12.0711,13.2442,-8.2051,11.9469
877,600785,新华百货,7.1106,38.747,3.4697,13.6827,34.375,4.7544
878,000708,大冶特钢,28.5566,38.72,8.7182,18.0063,39.3103,8.7182
879,002397,梦洁股份,46.5417,38.5981,37.1128,34.5727,26.4151,37.2028
880,601616,广电电气,-2.9432,38.5728,2.2983,1.9903,50.0,1.3142
881,300324,旋极信息,29.7406,38.5531,4.8617,12.1742,45.9295,6.7315
882,603023,威帝股份,34.1268,38.5039,6.878,7.1721,66.6667,6.878
883,002215,诺普信,20.32,38.4313,28.6802,33.5044,46.1667,20.7871
884,300666,江丰电子,19.9732,38.4206,94.3356,48.9288,0.0,93.1487
885,603898,好莱客,30.8857,38.4137,76.8208,66.4897,22.2222,76.8208
886,002697,红旗连锁,6.1135,38.4067,6.9513,4.9411,33.3333,6.9513
887,000739,普洛药业,9.2391,38.3298,16.3265,0.0756,34.7518,16.3265
888,601107,四川成渝,-3.8289,38.2779,4.0615,-2.7174,42.7473,5.0367
889,603011,合锻智能,-1.7107,38.1726,1.3877,10.3518,50.0,1.3877
890,002288,超华科技,5.3856,38.1354,1.9771,2.6082,37.5,1.9771
891,600497,驰宏锌锗,5.9062,38.1084,43.8835,-0.6654,17.4298,56.2289
892,600643,爱建集团,34.5311,38.0945,37.4571,16.6379,28.0899,37.0666
893,603238,诺邦股份,80.7421,38.0881,18.7129,69.2262,-12.5,5.4464
894,002908,德生科技,11.9363,38.0841,,,3.5651,
895,603088,宁波精达,13.3915,38.0402,5.1173,11.8346,22.2222,5.1224
896,000507,珠海港,-1.8301,37.8461,5.8244,9.1307,36.7876,4.9811
897,300145,中金环境,35.7507,37.7913,14.393,40.2073,-26.5896,13.6099
898,603960,克来机电,76.7443,37.7833,29.3367,61.6873,-33.3333,10.186
899,002217,合力泰,52.4477,37.7666,12.4012,44.7027,-28.4615,12.3701
900,002766,索菱股份,63.9189,37.7584,83.0981,55.3662,-36.3636,82.1457
901,603179,新泉股份,18.5211,37.6551,24.9127,31.9301,2.1739,24.9127
902,601366,利群股份,5.45,37.5986,65.2278,17.7595,5.8824,65.1781
903,300340,科恒股份,87.1782,37.5846,13.4457,56.0337,37.2862,13.4251
904,300245,天玑科技,-3.7418,37.5412,80.7477,59.7831,-14.1631,85.8863
905,603797,联泰环保,19.0951,37.4884,50.2249,29.8726,0.0,46.0827
906,603589,口子窖,21.0201,37.1996,21.1317,21.8372,36.3636,21.1317
907,300410,正业科技,43.652,37.1106,14.0233,17.972,25.0,13.5999
908,002687,乔治白,23.8386,37.0991,-1.8827,1.6701,50.0,1.8072
909,600188,兖州煤业,-18.6492,37.0594,51.3426,31.9267,27.3876,33.7699
910,600754,锦江股份,14.4825,36.9078,-6.0462,-3.2419,15.7844,-3.9263
911,300072,三聚环保,-20.3792,36.7959,56.6608,31.8297,-10.8108,37.3805
912,002573,清新环境,50.7733,36.71,16.2709,13.087,18.3333,16.6952
913,002675,东诚药业,26.3334,36.6095,6.9269,26.8544,38.964,5.6088
914,300137,先河环保,27.3008,36.5373,10.7869,19.2564,46.2141,10.8597
915,603098,森特股份,91.5567,36.4551,6.2141,27.4432,33.3333,6.2141
916,603596,伯特利,10.3444,36.3854,,,41.1765,
917,002202,金风科技,7.6953,36.3835,13.7564,15.3746,4.8658,13.4177
918,002822,中装建设,32.7565,36.3638,5.5119,17.0623,-50.0,5.571
919,300075,数字政通,22.5182,36.2512,42.0988,30.2172,33.3333,46.1233
920,300441,鲍斯股份,54.5499,36.2361,13.6062,32.7462,29.5642,7.6358
921,600606,绿地控股,27.2096,36.1529,20.8885,14.8823,31.8182,11.7569
922,300500,启迪设计,65.3306,36.1164,67.8502,104.4998,-37.5,68.2229
923,002907,华森制药,30.8988,36.0909,,,22.4626,
924,002597,金禾实业,2.7584,36.0365,18.7148,19.8058,44.4444,27.5409
925,601991,大唐发电,13.2741,36.0169,25.0482,8.3845,-14.135,37.1889
926,300357,我武生物,31.8552,35.9789,22.978,23.9339,33.3333,22.978
927,600022,山东钢铁,-28.4077,35.9112,18.7447,23.6006,5.7728,13.3446
928,002773,康弘药业,9.0262,35.8778,22.3682,20.0258,36.6843,22.3682
929,300262,巴安水务,48.0921,35.7024,6.2717,21.8264,-16.6667,6.69
930,002517,恺英网络,-4.5668,35.6648,49.5443,45.5186,-41.3793,41.4612
931,300566,激智科技,40.0596,35.6429,-4.3677,21.426,-14.2857,-8.5658
932,600108,亚盛集团,36.3286,35.4763,1.0094,2.3421,32.0,0.9867
933,300041,回天新材,41.6852,35.41,19.3215,36.9793,27.32,19.4682
934,300178,腾邦国际,99.0123,35.3421,62.2635,43.7279,12.5,65.486
935,300577,开润股份,88.1753,35.2059,-5.9996,25.482,-29.2683,-7.1487
936,600114,东睦股份,30.714,35.1962,13.7877,16.2665,-14.2857,13.035
937,603101,汇嘉时代,26.6219,35.1112,7.5835,31.5654,35.1273,7.5835
938,600888,新疆众和,84.4171,35.0969,6.0751,12.971,1.8868,5.1189
939,603711,香飘飘,111.4092,35.0382,,,16.6667,
940,002727,一心堂,20.1222,34.8552,47.5122,26.7161,23.5294,47.4825
941,002911,佛燃股份,19.2471,34.8351,,,36.3636,
942,002546,新联电子,25.7244,34.7776,3.7208,4.8254,50.0,4.1231
943,300487,蓝晓科技,34.0457,34.6793,15.7117,25.586,-45.4744,14.6758
944,603527,众源新材,23.4363,34.6402,,,0.0,
945,300138,晨光生物,5.8135,34.6325,6.3207,19.8155,-3.1722,8.0105
946,002406,远东传动,21.9833,34.5983,5.0353,7.2721,33.3333,5.0364
947,300086,康芝药业,10.8791,34.5738,2.8222,5.0717,34.1317,3.0521
948,603788,宁波高发,28.5418,34.5331,113.6352,83.6455,16.2791,116.3768
949,002253,川大智胜,-10.661,34.4133,3.5148,0.124,49.0654,2.4538
950,300606,金太阳,53.2657,34.1985,28.5446,28.4946,12.5,13.6112
951,603368,柳药股份,25.3173,34.0516,10.8472,26.5476,3.3898,10.1189
952,002815,崇达技术,27.7834,33.942,31.4469,32.0921,35.7391,31.4469
953,002419,天虹股份,9.8914,33.7897,8.6543,8.8208,32.1429,8.6821
954,603955,大千生态,44.6036,33.7669,13.1349,35.3071,0.8439,6.2453
955,002126,银轮股份,29.533,33.668,43.3634,38.8566,18.1818,45.9814
956,300699,光威复材,27.75,33.6597,,,4.3478,
957,300627,华测导航,55.3491,33.654,23.4646,34.5584,-4.9275,22.0512
958,000617,中油资本,226.4593,33.6354,7.4248,5.6077,31.25,9.2334
959,603833,欧派家居,31.5774,33.5941,27.6947,23.6454,28.5714,27.7037
960,601177,杭齿前进,11.2727,33.5936,0.9403,1.1508,55.7692,0.151
961,600570,恒生电子,20.2875,33.5524,31.4343,30.6073,28.5714,27.3574
962,002146,荣盛发展,36.6699,33.4924,16.8453,26.1545,27.2727,16.6137
963,600153,建发股份,24.7367,33.4861,32.9751,38.0672,33.3333,10.3624
964,603809,豪能股份,44.1213,33.4046,,,-1.6596,
965,603067,振华股份,35.2631,33.3294,8.203,7.7875,31.25,8.1132
966,300595,欧普康视,33.2549,33.2019,24.0514,31.303,-32.5581,20.8849
967,600546,山煤国际,-3.3081,33.0686,20.3787,4.3889,100.0,22.5348
968,600518,康美药业,27.6815,32.9998,11.1096,23.5668,32.7189,11.1304
969,600161,天坛生物,5.887,32.9564,57.0159,-22.2919,-15.7895,38.1372
970,002093,国脉科技,31.9943,32.9424,1.8228,1.9693,34.322,1.9338
971,000965,天保基建,101.2704,32.9382,9.326,16.2496,27.7778,9.326
972,603393,新天然气,19.6789,32.8842,9.3542,8.8054,31.4286,9.3542
973,600146,商赢环球,46.4714,32.8358,4.8315,0.1029,10.0,6.0305
974,600019,宝钢股份,-20.6521,32.8144,9.2889,-4.1835,35.2941,10.1368
975,300691,联合光电,34.8902,32.742,121.1944,79.2502,0.0,121.1944
976,002474,榕基软件,7.7178,32.733,1.9047,19.2426,34.4828,1.8661
977,603828,柯利达,20.9644,32.7171,5.3335,20.1131,-28.5714,4.3627
978,002414,高德红外,34.4316,32.7167,1.4366,4.0832,30.0,1.4366
979,600822,上海物贸,11.4748,32.6916,5.1535,7.5231,40.3433,6.1496
980,603558,健盛集团,72.9654,32.6152,50.532,41.2416,22.2222,50.532
981,300327,中颖电子,24.1397,32.6144,12.0238,15.1726,17.9104,12.8584
982,002728,特一药业,34.3078,32.4957,17.9432,20.1966,33.3333,17.9432
983,603897,长城科技,19.4152,32.4422,,,29.1667,
984,600565,迪马股份,-10.5094,32.326,4.0141,28.1464,25.0,10.6818
985,002450,康得新,31.4831,32.2855,16.2814,26.2454,30.3781,16.3181
986,603008,喜临门,83.5667,32.2824,12.5037,32.9469,27.2727,7.8048
987,300485,赛升药业,149.9639,32.2071,11.0168,13.8977,31.5789,11.0268
988,603222,济民制药,23.322,32.1902,12.6474,29.6998,33.3333,5.868
989,300732,设研院,18.8727,32.1469,,,-1.5873,
990,300146,汤臣倍健,45.0339,32.0435,9.0415,14.2576,28.5347,8.8584
991,603369,今世缘,31.1099,32.0323,15.5787,18.2994,31.5104,15.3575
992,002411,必康股份,119.6058,32.0239,10.4986,3.721,29.9815,9.6714
993,002459,天业通联,77.9638,31.9401,1.9765,6.3907,30.6452,1.9765
994,603630,拉芳家化,-5.9442,31.9378,7.2155,4.9588,0.0,7.2155
995,002637,赞宇科技,9.6673,31.8664,5.951,16.6236,120.7506,4.3272
996,300271,华宇软件,26.79,31.7892,102.5613,70.5202,16.6667,104.0265
997,601996,丰林集团,12.156,31.7759,6.2588,8.9609,-38.0,6.2774
998,002611,东方精工,225.7177,31.763,348.8927,252.8867,0.0,404.8339
999,601636,旗滨集团,1.435,31.7215,18.1563,5.9542,34.5377,18.1313
1000,600170,上海建工,16.4672,31.6921,8.128,13.7616,-14.2857,5.5037
1001,600308,华泰股份,17.1413,31.6585,10.0056,-5.4336,34.9057,10.2275
1002,000026,飞亚达A,4.2612,31.6464,4.1654,-5.8431,31.365,4.3129
1003,603567,珍宝岛,11.468,31.6038,9.2579,11.2791,33.864,9.2192
1004,002330,得利斯,41.5784,31.5881,0.988,-1.321,42.8571,1.0432
1005,601799,星宇股份,21.7916,31.5451,7.845,15.2284,31.9878,7.8904
1006,002328,新朋股份,53.5428,31.4238,5.0397,-9.3986,1.9608,3.0076
1007,600018,上港集团,8.1484,31.4156,10.6985,19.9449,44.4219,12.0713
1008,600337,美克家居,32.6938,31.2883,54.2225,31.1866,-42.8571,53.6921
1009,600021,上海电力,26.9144,31.2073,21.1678,47.3141,5.5556,23.7173
1010,601006,大秦铁路,44.3499,31.206,10.827,2.9921,33.3333,11.2404
1011,603936,博敏电子,25.0005,31.1955,6.3246,20.1789,25.0,6.3246
1012,002560,通达股份,27.1981,31.1432,-0.8113,-2.4737,0.0,-0.135
1013,600176,中国巨石,34.1671,31.0652,14.0076,6.2444,9.3071,13.4128
1014,300723,一品红,30.7236,31.0642,,,-2.0648,
1015,300144,宋城演艺,6.0044,31.0439,13.9927,15.9974,30.409,14.383
1016,002833,弘亚数控,36.7549,30.9586,32.2937,37.6515,30.0,33.238
1017,002511,中顺洁柔,18.6529,30.9285,12.5255,12.6335,-13.7039,12.5255
1018,002084,海鸥住工,8.2942,30.8679,35.5958,33.1251,19.9446,36.6352
1019,600221,海航控股,15.6216,30.8201,1.6122,1.8296,60.161,-0.3038
1020,002701,奥瑞金,53.809,30.8145,9.8717,-5.7698,28.5714,10.4699
1021,300414,中光防雷,32.108,30.7718,1.6146,5.9177,33.5417,1.916
1022,300003,乐普医疗,39.1808,30.7677,2.8768,29.111,30.0229,7.2574
1023,000967,盈峰环境,21.7249,30.7144,27.1122,25.4663,-14.2857,27.8715
1024,002129,中环股份,68.9079,30.6834,26.7612,45.7417,19.4444,11.9656
1025,002513,蓝丰生化,16.8089,30.6749,1.1384,2.8824,33.3333,1.1384
1026,600329,中新药业,10.3024,30.6374,7.3924,7.4229,32.1839,8.3621
1027,600167,联美控股,14.949,30.5779,161.0316,76.9595,1.8075,162.5654
1028,603517,绝味食品,10.1115,30.3425,16.9352,12.0463,15.625,16.8657
1029,002335,科华恒盛,54.1354,30.3235,13.8182,31.7037,10.0,14.3348
1030,002572,索菲亚,30.3245,30.2774,21.8715,27.0403,-33.2935,15.2505
1031,603708,家家悦,7.5398,30.2611,12.2107,24.1881,0.0,10.4006
1032,300435,中泰股份,-11.7123,30.2565,9.9521,24.7298,33.3333,9.8573
1033,002082,万邦德,0.0414,30.2448,14.8897,22.3203,33.3333,2.8969
1034,002042,华孚时尚,30.9617,30.2292,11.5592,19.0789,21.0526,11.5663
1035,601886,江河集团,13.7345,30.1787,3.2217,-5.5525,14.2857,4.2117
1036,603535,嘉诚国际,20.5619,30.1304,,,0.0,
1037,600056,中国医药,-0.1637,30.1074,16.776,7.595,29.3908,13.2907
1038,600867,通化东宝,27.2347,30.0993,15.9858,5.892,6.6667,15.9193
1039,603839,安正时尚,26.8446,30.0942,7.9146,9.7644,6.6667,7.9146
1040,300088,长信科技,-46.9166,30.0365,17.0546,2.5558,-31.4444,16.7039
1041,600521,华海药业,9.6942,29.9186,10.7079,24.7313,14.2857,11.3201
1042,600378,天科股份,18.4204,29.8949,6.7394,5.8748,30.7692,6.7394
1043,002117,东港股份,12.3196,29.8907,-3.5939,-0.7643,40.4237,0.6995
1044,000418,小天鹅A,19.7095,29.8765,19.436,9.8012,28.5714,19.0576
1045,300273,和佳股份,10.2127,29.8328,3.0462,10.8411,28.3883,3.8724
1046,002883,中设股份,27.8855,29.8023,,,-4.3478,
1047,600137,浪莎股份,42.2343,29.7381,5.2449,10.7608,27.7778,5.2449
1048,300635,达安股份,18.4322,29.676,13.1183,23.9114,-50.0,9.1903
1049,600340,华夏幸福,21.4793,29.6508,55.9528,33.9812,25.4237,24.9884
1050,002706,良信电器,13.8187,29.6487,9.338,11.0854,-33.3333,9.338
1051,603605,珀莱雅,10.9282,29.5843,,,-2.7778,
1052,600240,华业资本,-9.5874,29.5285,20.2572,6.982,22.2222,20.31
1053,600155,华创阳安,-52.129,29.1699,0.691,12.5388,33.3333,0.8222
1054,002372,伟星新材,20.1645,29.122,16.5391,13.0424,0.0,16.6248
1055,002066,瑞泰科技,109.5003,29.0515,1.8257,14.5297,11.2554,3.5525
1056,300195,长荣股份,38.8516,29.0278,-1.6257,-1.9143,-8.3333,-3.461
1057,002402,和而泰,36.0054,28.9402,24.7456,31.8998,50.0,24.0468
1058,002445,中南文化,-21.9732,28.9381,18.0912,17.195,25.0,18.0845
1059,600305,恒顺醋业,8.2072,28.917,13.7927,13.3923,33.0176,15.06
1060,002842,翔鹭钨业,78.1059,28.8976,23.4144,70.8814,31.25,8.7059
1061,600163,中闽能源,32.6695,28.8829,10.453,17.6758,30.0,10.3829
1062,002867,周大生,16.9126,28.7395,103.959,91.8725,8.3871,103.959
1063,000034,神州数码,29.1187,28.6513,25.8735,40.3244,30.5982,25.9952
1064,603986,兆易创新,19.7065,28.6478,27.1115,50.9387,-35.7318,27.1049
1065,600266,北京城建,-31.7925,28.5248,6.8869,24.5662,-14.2857,4.4223
1066,601311,骆驼股份,31.8945,28.4952,11.0428,19.5198,25.0,7.6102
1067,002707,众信旅游,10.1885,28.4444,24.1302,28.5187,31.6667,23.8841
1068,002352,顺丰控股,32.9586,28.377,57.8768,35.6602,27.7778,57.663
1069,000705,浙江震元,13.5106,28.3444,6.5532,2.686,32.3171,6.6726
1070,603019,中科曙光,78.9136,28.2942,8.4246,50.647,33.3333,8.1506
1071,002119,康强电子,27.9484,28.2422,7.6165,3.5769,14.2857,6.6635
1072,600529,山东药玻,12.1538,28.2292,7.2316,5.3731,28.5714,7.2316
1073,300305,裕兴股份,25.7771,28.2227,3.0034,5.3943,28.744,3.0034
1074,600062,华润双鹤,39.9037,28.2027,12.06,4.4654,6.6009,12.0727
1075,000525,红太阳,14.6412,28.1606,14.1973,14.6537,30.5035,13.5166
1076,300233,金城医药,44.4886,28.148,6.7635,5.6904,0.0,6.7819
1077,000426,兴业矿业,28.2344,28.1184,10.6912,-3.0711,28.0242,10.9267
1078,600831,广电网络,13.5402,28.1063,7.8916,11.3339,26.6667,5.658
1079,002244,滨江集团,174.0822,28.069,9.3521,32.1562,-21.4286,10.2723
1080,300706,阿石创,4.8665,27.978,,,-5.5556,
1081,002256,兆新股份,30.5069,27.9641,3.7411,10.9594,100.0,2.9572
1082,000756,新华制药,9.4154,27.7364,22.5845,11.8672,27.2727,23.1709
1083,600382,广东明珠,19.3819,27.7158,8.1695,5.3245,30.0287,7.2779
1084,300493,润欣科技,4.2004,27.6588,3.5654,19.4169,-55.5556,3.4549
1085,600009,上海机场,20.3458,27.6525,13.1578,2.5104,29.2683,13.2624
1086,603823,百合花,7.9849,27.6049,8.3842,11.0532,41.6667,9.6715
1087,002545,东方铁塔,-10.7561,27.5177,0.2013,0.8718,27.9503,0.2167
1088,002927,泰永长征,5.5954,27.4976,,,0.0,
1089,300326,凯利泰,49.5841,27.3677,11.0885,12.9889,27.6636,10.4681
1090,601882,海天精工,18.3406,27.1954,7.9836,12.4809,24.4131,7.8925
1091,300082,奥克股份,19.0396,27.1859,10.1881,14.8443,18.4211,7.5355
1092,002293,罗莱生活,10.753,27.1363,23.8071,10.2677,28.5285,25.0463
1093,600007,中国国贸,29.1196,27.1295,5.9721,-2.0974,25.0,5.9685
1094,300439,美康生物,45.183,27.1216,20.3112,29.0073,46.1538,17.3466
1095,601021,春秋航空,25.6349,27.1203,61.4366,28.9916,21.0526,61.4366
1096,300009,安科生物,40.4887,27.0947,23.4095,20.0457,-3.0162,23.3202
1097,300428,四通新材,0.3388,26.9986,14.2438,16.3174,42.8571,14.1724
1098,000069,华侨城A,2.9744,26.9887,38.6207,51.358,47.9957,20.6885
1099,002304,洋河股份,25.6835,26.9687,14.4875,14.2708,26.9231,14.4884
1100,603876,鼎胜新材,25.1772,26.8195,,,77.7778,
1101,300489,中飞股份,-24.0838,26.799,2.2377,6.6999,26.8382,2.2377
1102,600059,古越龙山,11.1839,26.6266,2.5175,1.6932,25.0,2.545
1103,002747,埃斯顿,123.6945,26.5303,11.9855,52.2593,-60.0,7.6635
1104,603157,拉夏贝尔,9.8796,26.515,,,23.0769,
1105,603022,新通联,18.727,26.4755,3.0138,6.209,0.0,3.0138
1106,000688,国城矿业,34.7262,26.461,23.585,23.2267,27.2251,24.0156
1107,000795,英洛华,17.6596,26.3923,5.2002,4.7652,15.3846,5.355
1108,603136,天目湖,2.7653,26.3057,,,-4.3478,
1109,603998,方盛制药,87.0694,26.2945,6.2021,9.0501,25.0,6.5263
1110,002344,海宁皮城,5.4143,26.2232,3.3416,-13.3039,28.5714,3.6733
1111,002408,齐翔腾达,46.4295,26.1834,13.251,12.2899,27.2727,13.3673
1112,603660,苏州科达,42.7208,26.1821,23.5042,35.9009,26.248,23.5517
1113,300463,迈克生物,42.8992,26.1518,8.2788,35.3839,28.5714,5.6488
1114,300067,安诺其,-9.7843,26.1229,47.3702,15.5228,-4.8333,48.1658
1115,002271,东方雨虹,27.16,26.1061,36.9183,47.7681,22.2222,33.7375
1116,300418,昆仑万维,3.9984,26.0982,86.8783,55.2944,0.0,88.6703
1117,300705,九典制药,87.7197,26.0925,,,-8.3333,
1118,000976,华铁股份,-41.6745,26.0827,14.5605,8.9206,0.0,14.5044
1119,000960,锡业股份,17.9263,26.0744,35.4875,13.9538,7.449,37.9646
1120,600298,安琪酵母,14.9043,26.0294,16.1907,11.9722,30.2632,17.3563
1121,300586,美联新材,38.9202,25.9179,10.6513,28.1905,20.0,10.6513
1122,002749,国光股份,19.725,25.9166,-3.1614,0.5049,25.9103,-3.1614
1123,600710,苏美达,4.8751,25.8967,7.6998,6.5923,0.0,7.1496
1124,603506,南都物业,33.4614,25.8836,,,3.5714,
1125,300622,博士眼镜,14.294,25.8805,9.6586,12.3006,-5.1688,8.7347
1126,603811,诚意药业,49.4703,25.7589,6.8768,10.4937,-4.5455,6.8768
1127,300522,世名科技,16.2589,25.6305,6.3824,8.2239,-30.0526,6.3824
1128,600211,西藏药业,-13.4045,25.6046,189.0506,1.9077,2.7027,188.0451
1129,601900,南方传媒,9.1521,25.5756,12.2867,9.6475,35.7143,36.7972
1130,600757,长江传媒,-19.9842,25.5605,10.3823,3.5142,25.0,10.372
1131,601899,紫金矿业,23.8718,25.5069,17.0341,-0.8951,0.0,21.8213
1132,300026,红日药业,31.5807,25.4585,7.8779,3.0431,50.0,7.4146
1133,002295,精艺股份,24.3776,25.4102,5.9521,16.5654,26.0,5.9521
1134,002262,恩华药业,10.4854,25.4066,16.1808,8.2074,-25.4989,17.2886
1135,601788,光大证券,,25.3443,3.0029,14.6877,24.4898,3.1259
