,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
28,000014,沙河股份,0.9687,0.0766,,0.1168,15.9735
29,600368,五洲交通,0.9254,0.0714,4.5991,0.0996,31.7144
30,000631,顺发恒业,0.9116,0.1569,9.1167,0.2374,33.3782
31,000828,东莞控股,0.9038,0.0968,1.3115,0.2303,32.2747
32,600748,上实发展,0.9031,0.102,8.6892,0.1446,24.5673
33,600020,中原高速,0.903,0.0512,3.9622,0.0679,18.9948
34,000923,河北宣工,0.8944,0.1169,,0.1625,16.5768
35,000573,粤宏远A,0.8895,0.1561,25.7819,0.2896,30.8136
36,600252,中恒集团,0.8874,0.1635,2.2794,1.3102,206.1311
37,000415,渤海金控,0.8867,0.0791,8.0414,0.0962,36.2984
38,000679,大连友谊,0.8793,0.1825,,0.2274,27.5984
39,300175,朗源股份,0.8783,0.3183,9.2177,1.2793,131.4694
40,600149,ST坊展,0.8582,0.0648,,0.5715,57.1452
41,002387,维信诺,0.8476,0.1312,2.5932,0.7288,698.118
42,002205,国统股份,0.8359,0.1041,,0.2078,25.8484
43,000797,中国武夷,0.8312,0.1033,128.1514,0.1276,18.0382
44,600736,苏州高新,0.8246,0.1997,10.8329,0.2968,47.1762
45,601016,节能风电,0.8009,0.0477,4.4945,0.0791,39.0483
46,000505,京粮控股,0.7974,0.0909,,0.0778,8.2644
47,600035,楚天高速,0.7898,0.0818,2.3316,0.1537,68.7915
48,601588,北辰实业,0.7879,0.0949,13.3454,0.1189,21.4231
49,600202,*ST哈空,0.777,0.0853,,0.1403,23.0426
50,300692,中环环保,0.7657,,2.8585,,
51,002244,滨江集团,0.7643,0.2161,7.9744,0.311,38.5685
52,600611,大众交通,0.7568,0.0829,2.9553,0.2017,24.038
53,600900,长江电力,0.7442,0.0917,1.697,0.1557,40.8389
54,603817,海峡环保,0.743,0.1008,2.8715,0.1998,29.328
55,600236,桂冠电力,0.7422,0.1325,1.881,0.2131,120.8419
56,600675,中华企业,0.7254,0.2125,14.1926,0.2428,38.179
57,300132,青松股份,0.7206,0.4244,13.0833,4.3066,466.4175
58,000603,盛达矿业,0.7167,0.1154,1.4097,1.2089,121.3388
59,600012,皖通高速,0.7114,0.1055,1.9392,0.3851,178.503
60,600012,皖通高速,0.7114,0.1055,1.9392,0.3851,178.503
61,600025,华能水电,0.6951,0.0374,7.099,0.0479,13.6322
62,600350,山东高速,0.692,0.07,1.3506,0.1487,45.0223
63,600598,北大荒,0.6888,0.2057,2.0937,0.7583,76.6535
64,000718,苏宁环球,0.6885,0.1162,3.5133,0.1732,18.9762
65,002818,富森美,0.6855,0.1532,1.4629,0.4479,63.1408
66,000882,华联股份,0.6838,0.0484,4.5327,0.1172,54.0824
67,601872,招商轮船,0.6837,0.0839,1.2637,0.191,132.6121
68,600665,天地源,0.682,0.0507,,0.0581,12.2879
69,600695,绿庭投资,0.6792,0.0225,14.5721,0.0552,11.8875
70,600377,宁沪高速,0.6782,0.1155,1.693,0.2946,52.0309
71,600106,重庆路桥,0.6761,0.0226,0.6365,0.0446,89.1044
72,600033,福建高速,0.6745,0.0691,1.7927,0.1533,73.9509
73,002428,云南锗业,0.6697,0.0834,,0.3693,39.8522
74,600663,陆家嘴,0.6615,0.0772,2.5712,0.112,15.2114
75,603444,吉比特,0.6556,0.4522,1.1092,1.7527,178.3062
76,002515,金字火腿,0.6555,0.0541,3.3049,2.2947,324.6076
77,603099,长白山,0.6543,0.169,1.9658,1.4079,147.0931
78,601985,中国核电,0.6493,0.0516,2.1062,0.069,39.0074
79,600886,国投电力,0.6362,0.0708,2.0799,0.0975,40.5973
80,603568,伟明环保,0.6352,0.0943,1.2681,0.2028,124.5028
81,000897,津滨发展,0.6259,0.0635,9.1811,0.0842,10.3349
82,600163,中闽能源,0.625,0.0497,2.2944,0.1069,49.5367
83,002501,利源精制,0.6182,0.0941,2.7681,0.1474,19.2987
84,000004,国农科技,0.6174,0.352,6.5546,0.6366,63.8989
85,002425,凯撒文化,0.6077,0.0498,2.6552,0.3277,39.2635
86,000858,五粮液,0.5968,0.175,1.9942,0.7599,77.6105
87,603136,天目湖,0.5914,,2.5983,,
88,600708,光明地产,0.5913,0.0834,16.3412,0.0989,13.1485
89,603797,联泰环保,0.5845,,2.0496,,
90,300215,电科院,0.5833,0.06,4.7281,0.1158,16.7141
91,000722,湖南发展,0.5792,0.0438,0.9643,0.6582,225.1202
92,601518,吉林高速,0.5775,0.0443,1.9507,0.0763,51.4856
93,600971,恒源煤电,0.5758,0.1236,14.0076,0.2198,34.3296
94,600234,ST山水,0.5661,0.0128,13.7335,0.0149,2.285
95,601619,嘉泽新能,0.5645,,3.0633,,
96,601368,绿城水务,0.5548,0.0623,2.3837,0.0955,28.6819
97,600844,丹化科技,0.5537,0.0769,,0.2267,45.4187
98,603258,电魂网络,0.5533,0.2406,1.0631,0.8481,84.8066
99,600962,国投中鲁,0.5533,0.2322,176.3855,0.6228,63.7465
100,300144,宋城演艺,0.5503,0.1435,1.3951,0.9255,142.29
101,002457,青龙管业,0.55,0.0889,28.8119,0.2614,26.753
102,600053,九鼎投资,0.5475,0.1271,2.0136,0.1917,26.4209
103,002633,申科股份,0.5432,0.0817,,0.5272,67.5872
104,000069,华侨城A,0.5347,0.075,3.2447,0.1116,15.6602
105,600750,江中药业,0.533,0.2044,2.2772,1.6355,164.2417
106,600532,宏达矿业,0.5293,0.044,,0.1613,18.4963
107,002502,骅威文化,0.526,0.0805,1.6779,0.6928,69.3252
108,000681,视觉中国,0.5253,0.0734,1.9917,0.2104,33.0874
109,601866,中远海发,0.5189,0.0562,,0.0645,16.417
110,600892,大晟文化,0.5186,0.0312,1.1963,0.0908,9.5904
111,600187,国中水务,0.5184,0.0288,7.6118,0.0683,12.3177
112,000615,京汉股份,0.5163,0.0475,,0.0579,6.2846
113,300315,掌趣科技,0.5152,0.0684,1.1712,0.3999,108.636
114,600113,浙江东日,0.5135,0.1415,1.6172,0.3596,119.6622
115,002346,柘中股份,0.5091,0.0589,11.081,0.2154,21.9874
116,600007,中国国贸,0.509,0.0814,1.598,0.1836,43.5165
117,600790,轻纺城,0.506,0.0376,1.0955,0.0881,9.59
118,603229,奥翔药业,0.5058,,1.8206,,
119,600246,万通地产,0.5051,0.0543,3.7987,0.1024,18.3671
120,600162,香江控股,0.5041,0.1183,3.982,0.1823,21.8891
121,002667,鞍重股份,0.5037,0.0359,,0.3281,44.1074
122,000598,兴蓉环境,0.5032,0.0683,1.4798,0.1525,32.8207
123,000993,闽东电力,0.4984,0.0628,2.0498,0.1141,19.5006
124,601088,中国神华,0.4982,0.1098,2.645,0.3241,56.3109
125,000791,甘肃电投,0.496,0.0318,203.4739,0.0436,27.0022
126,000539,粤电力A,0.4896,0.1124,4.032,0.194,48.3862
127,300379,东方通,0.4882,0.0527,2.1837,0.544,55.8106
128,000762,西藏矿业,0.4881,0.0718,3.8712,0.488,55.5784
129,300595,欧普康视,0.4835,0.2022,0.9507,0.6865,68.6929
130,600846,同济科技,0.4789,0.1245,6.9054,0.1876,22.0337
131,000862,银星能源,0.4775,0.0476,,0.0585,33.5025
132,600868,梅雁吉祥,0.4767,0.051,1.7559,0.46,78.4035
133,600548,深高速,0.4748,0.0475,1.4173,0.0905,40.8188
134,600116,三峡水利,0.4735,0.0778,1.9089,0.1622,31.3909
135,002033,丽江旅游,0.4686,0.1,1.1711,0.5433,155.1063
136,601158,重庆水务,0.4672,0.0814,1.2952,0.2557,60.3024
137,002750,龙津药业,0.4667,0.0984,0.9614,1.0859,191.5452
138,600048,保利地产,0.4665,0.0928,4.0185,0.1244,17.1478
139,600455,博通股份,0.4663,0.0787,,0.1056,10.5574
140,600067,冠城大通,0.4651,0.1005,8.0245,0.1746,24.9772
141,300473,德尔股份,0.4596,0.106,2.1996,0.4961,61.0468
142,600593,大连圣亚,0.4595,0.127,1.8189,0.3708,46.2782
143,002349,精华制药,0.457,0.1141,2.3957,1.4294,152.3953
144,300394,天孚通信,0.4562,0.133,1.1556,2.1736,223.5488
145,000042,中洲控股,0.4549,0.0795,35.1033,0.0975,14.9608
146,600077,宋都股份,0.4541,0.2023,23.4226,0.3168,46.1674
147,600798,宁波海运,0.4539,0.0616,4.832,0.1261,39.4089
148,002466,天齐锂业,0.4531,0.138,0.9016,0.3457,60.9076
149,002275,桂林三金,0.4515,0.1679,1.4348,1.2817,180.108
150,002492,恒基达鑫,0.4505,0.0457,2.9268,0.177,21.584
151,600795,国电电力,0.4474,0.0721,2.6597,0.1016,23.5833
152,300033,同花顺,0.4469,0.1406,0.7398,0.3964,40.1587
153,000061,农产品,0.4461,0.0383,2.6398,0.0614,10.1172
154,600208,新湖中宝,0.4454,0.0404,6.0349,0.0536,11.0524
155,600191,华资实业,0.4447,0.0062,0.9665,0.0446,8.1173
156,002464,众应互联,0.4444,0.0528,1.4274,0.106,14.7599
157,002320,海峡股份,0.443,0.0977,1.8502,1.4121,299.0185
158,600804,鹏博士,0.4408,0.1452,4.8509,0.2087,23.7266
159,300251,光线传媒,0.4402,0.0582,0.9,0.2715,67.5017
160,600262,北方股份,0.4402,0.107,,0.1784,19.6669
161,603305,旭升股份,0.4395,,1.2467,,
162,600064,南京高科,0.4382,0.0829,2.067,0.1397,16.2847
163,600176,中国巨石,0.4354,0.1018,2.0742,0.1864,28.2918
164,603960,克来机电,0.4328,,3.8908,,
165,000571,新大洲A,0.4322,0.0492,3.847,0.1168,14.2945
166,000665,湖北广电,0.432,0.0927,3.0846,0.347,35.8493
167,601991,大唐发电,0.4297,0.0839,15.3854,0.1122,35.8847
168,300306,远方信息,0.4278,0.0581,1.1373,0.9238,98.2759
169,300350,华鹏飞,0.4266,0.0883,2.6979,0.6476,86.5532
170,603167,渤海轮渡,0.4252,0.0979,1.6555,0.4708,58.6871
171,300040,九洲电气,0.4244,0.0964,5.3667,0.3637,47.8736
172,603558,健盛集团,0.4203,0.0866,1.9228,0.404,47.5553
173,600256,广汇能源,0.4189,0.0287,8.8674,0.042,9.0356
174,002552,*ST宝鼎,0.4186,0.0494,,0.1436,15.3738
175,002634,棒杰股份,0.4171,0.1083,3.4321,0.6403,65.1688
176,300087,荃银高科,0.4158,0.0854,,0.2097,24.5545
177,300623,捷捷微电,0.4149,,1.1213,,
178,000582,北部湾港,0.4148,0.0723,2.1921,0.1783,37.8188
179,600037,歌华有线,0.4125,0.0522,1.2784,0.3276,62.4884
180,600744,华银电力,0.4121,0.088,,0.1109,36.2979
181,000962,东方钽业,0.4117,0.0936,,0.1789,18.8113
182,600732,ST新梅,0.4115,0.0272,,0.054,5.4012
183,300558,贝达药业,0.4115,0.2197,1.0531,1.2007,214.7979
184,002211,宏达新材,0.4105,0.1858,,0.8295,82.9488
185,000875,吉电股份,0.4089,0.0444,21.4192,0.0538,13.3812
186,600157,永泰能源,0.4081,0.0329,5.8981,0.0472,11.1019
187,603127,昭衍新药,0.4067,,3.9959,,
188,002122,*ST天马,0.4058,0.0954,18.0644,0.3466,46.607
189,000022,深赤湾A,0.4042,0.0854,1.0702,0.4755,52.0309
190,601188,龙江交通,0.4027,0.0294,0.6001,0.1084,11.278
191,000975,银泰资源,0.4022,0.0454,1.0302,0.6516,65.7688
192,601199,江南水务,0.3995,0.0722,1.3076,0.1628,32.2357
193,600383,金地集团,0.3989,0.0675,3.326,0.0986,13.5347
194,300488,恒锋工具,0.3978,0.0849,1.0714,1.8722,271.7027
195,000601,韶能股份,0.3974,0.1131,2.04,0.2368,56.2241
196,000662,天夏智慧,0.3974,0.0487,1.9113,0.5104,51.9318
197,600023,浙能电力,0.3974,0.1084,1.6945,0.2925,71.7192
198,300113,顺网科技,0.3972,0.143,1.0184,0.5293,54.4615
199,000978,桂林旅游,0.3966,0.0516,3.7565,0.1265,36.8109
200,300443,金雷风电,0.3955,0.1033,1.2387,1.0713,107.8676
201,002294,信立泰,0.3944,0.1801,1.077,1.0408,114.863
202,300485,赛升药业,0.3922,0.0875,0.9137,2.9905,303.3082
203,002027,分众传媒,0.3921,0.2974,0.9438,0.9466,95.9955
204,603869,新智认知,0.3907,0.0393,1.4955,0.1169,13.9695
205,600638,新黄浦,0.3905,0.0325,2.4147,0.0505,11.778
206,300628,亿联网络,0.3895,,0.8891,,
207,002287,奇正藏药,0.3882,0.1233,1.2524,0.7378,92.7623
208,600515,海航基础,0.3877,0.0258,3.2526,0.0349,10.8967
209,300107,建新股份,0.3875,0.103,5.7723,2.907,337.3794
210,002411,必康股份,0.3873,0.0611,1.4775,0.119,41.8223
211,000965,天保基建,0.3873,0.0457,2.5963,0.1431,23.1389
212,600639,浦东金桥,0.3863,0.0239,0.8981,0.0468,8.7672
213,000883,湖北能源,0.386,0.065,1.3071,0.1786,26.3373
214,600221,海航控股,0.3835,0.0773,3.2334,0.1292,38.1309
215,603040,新坐标,0.3834,0.1371,1.154,1.6525,211.2347
216,600674,川投能源,0.3827,0.0103,0.095,0.0465,9.6783
217,000413,东旭光电,0.3823,0.0414,1.9218,0.0953,22.004
218,300357,我武生物,0.3821,0.1374,0.8882,2.6671,310.8716
219,603658,安图生物,0.3816,0.1541,1.0366,1.6093,193.7248
220,600867,通化东宝,0.381,0.1218,1.1264,0.6447,77.4361
221,002031,巨轮智能,0.3809,0.0423,5.8252,0.1192,48.4384
222,603088,宁波精达,0.3803,0.098,3.2001,0.3642,39.1631
223,300446,乐凯新材,0.38,0.1392,0.9354,1.4747,214.1277
224,300519,新光药业,0.3792,0.1348,1.0312,2.0743,286.3587
225,002868,绿康生化,0.3782,,1.4571,,
226,000531,穗恒运A,0.3781,0.0738,1.561,0.1339,21.5547
227,603055,台华新材,0.3775,,4.469,,
228,600027,华电国际,0.3761,0.0849,3.3537,0.1184,27.6922
229,601918,新集能源,0.3758,0.0455,5.3737,0.0541,11.9429
230,002304,洋河股份,0.3757,0.1559,1.1426,0.5357,55.372
231,603203,快克股份,0.3751,0.2499,1.143,1.1002,121.2933
232,000735,罗牛山,0.3747,0.0314,2.0481,0.0792,16.5557
233,000690,宝新能源,0.3744,0.0694,1.6384,0.1829,78.6236
234,600058,五矿发展,0.3729,0.4218,557.4879,0.5348,61.2188
235,002401,中远海科,0.3722,0.1594,3.5678,0.4682,46.9727
236,002037,久联发展,0.3722,0.0996,19.4378,0.1483,17.8279
237,300193,佳士科技,0.3708,0.0769,2.2083,0.6117,65.5574
238,000089,深圳机场,0.3706,0.0659,1.9888,0.4275,42.9093
239,600295,鄂尔多斯,0.3706,0.0923,9.0739,0.1317,17.1452
240,000600,建投能源,0.3696,0.0907,1.1606,0.1757,43.8426
241,600269,赣粤高速,0.368,0.0376,1.412,0.0724,32.0256
242,603306,华懋科技,0.3677,0.1558,1.2251,1.0135,101.6183
243,000002,万科A,0.3672,0.0569,3.8073,0.0702,7.771
244,601969,海南矿业,0.3664,0.0352,,0.1014,12.3623
245,600897,厦门空港,0.3655,0.0985,1.2253,0.5404,54.1011
246,300572,安车检测,0.3655,0.1331,2.0753,0.2571,25.7738
247,601890,亚星锚链,0.3651,0.0804,7.1625,0.3917,75.1745
248,600578,京能电力,0.3643,0.0557,1.6357,0.1105,30.0081
249,300125,易世达,0.3632,0.0141,,0.0328,7.4328
250,000688,国城矿业,0.3615,0.1497,1.8743,1.3495,160.134
251,002558,巨人网络,0.3606,0.0736,0.7206,0.711,72.5424
252,002344,海宁皮城,0.3592,0.0466,1.0998,0.0877,10.4011
253,002557,洽洽食品,0.3579,0.2463,3.2784,1.2395,131.546
254,603058,永吉股份,0.3576,,1.1909,,
255,300701,森霸传感,0.3557,,1.167,,
256,603886,元祖股份,0.3553,0.3099,3.1932,0.4689,47.8576
257,002550,千红制药,0.3535,0.0665,1.048,0.3965,42.7869
258,603387,基蛋生物,0.3533,,0.9169,,
259,603023,威帝股份,0.3508,0.0891,0.7601,1.5341,154.9813
260,000031,中粮地产,0.3498,0.056,6.3507,0.0675,12.2607
261,002858,力盛赛车,0.3492,,7.918,,
262,002628,成都路桥,0.3484,0.086,29.5713,0.161,18.4229
263,002671,龙泉股份,0.3481,0.0523,7.7417,0.1268,14.1025
264,000056,皇庭国际,0.3474,0.0077,1.0246,0.0158,33.2761
265,000981,银亿股份,0.3472,0.0689,3.5109,0.089,17.2548
266,603377,东方时尚,0.3471,0.1257,1.5369,0.4499,56.7454
267,300152,科融环境,0.3448,0.0622,,0.1298,16.0984
268,002898,赛隆药业,0.3447,,1.3476,,
269,002928,华夏航空,0.3445,0.1954,2.2488,0.2544,79.1794
270,002285,世联行,0.3433,0.1955,3.6373,0.4123,42.2337
271,002772,众兴菌业,0.3432,0.0514,1.1728,0.2724,45.1447
272,603738,泰晶科技,0.3429,0.1188,2.019,0.508,54.5741
273,300298,三诺生物,0.3422,0.1376,1.6311,1.3618,157.4821
274,002833,弘亚数控,0.3421,0.2895,1.1122,1.6983,194.8062
275,002238,天威视讯,0.3414,0.1133,1.8485,0.416,45.0141
276,002827,高争民爆,0.3406,0.1589,1.15,0.4762,54.2074
277,002458,益生股份,0.34,0.2286,0.8612,0.9067,100.4595
278,000767,漳泽电力,0.34,0.0482,181.5521,0.0591,12.2825
279,300570,太辰光,0.3384,0.2171,1.4091,1.3857,143.5349
280,002619,艾格拉斯,0.3376,0.0295,0.907,0.2394,24.9159
281,300435,中泰股份,0.3375,0.0705,1.5368,0.2076,22.6369
282,002677,浙江美大,0.3339,0.1141,1.1569,0.7911,80.4491
283,603168,莎普爱思,0.3332,0.157,1.17,0.4854,65.6116
284,000043,中航善达,0.3328,0.0561,,0.069,11.1373
285,603980,吉华集团,0.3323,,1.764,,
286,000899,赣能股份,0.3317,0.0692,1.3262,0.1895,38.4859
287,002440,闰土股份,0.3316,0.1335,2.2554,0.8055,81.7143
288,603043,广州酒家,0.3314,,2.8765,,
289,300530,达志科技,0.3314,0.0641,0.9351,1.2182,204.2785
290,300568,星源材质,0.3314,0.1011,1.0358,0.2026,42.8579
291,600779,水井坊,0.331,0.1343,1.7641,0.4663,47.7796
292,603963,大理药业,0.3299,,1.5688,,
293,002038,双鹭药业,0.3298,0.0581,0.6487,1.7669,247.6016
294,601828,美凯龙,0.3294,0.0247,0.6447,0.051,20.7042
295,300695,兆丰股份,0.3293,,0.9885,,
296,600011,华能国际,0.3292,0.0914,2.3807,0.1363,24.3853
297,300258,精锻科技,0.3286,0.1032,1.5132,0.3421,41.5629
298,000038,深大通,0.3278,0.0337,1.8006,0.1618,18.1121
299,000915,山大华特,0.3266,0.1481,1.2592,0.7595,77.639
300,002714,牧原股份,0.3263,0.1165,0.7222,0.2185,30.1581
301,603199,九华旅游,0.3252,0.0949,1.5342,0.8563,100.9901
302,600050,中国联通,0.3223,0.1118,45.2391,0.1827,21.0536
303,600021,上海电力,0.3199,0.069,2.5974,0.0988,23.0789
304,600201,生物股份,0.3189,0.0809,0.681,0.682,81.7887
305,600197,伊力特,0.3184,0.1584,1.6337,0.7594,79.0457
306,000029,深深房A,0.3159,0.1347,2.3267,0.3334,36.9999
307,300590,移为通信,0.3158,0.2776,0.9591,1.5948,159.4814
308,002821,凯莱英,0.3148,0.1586,1.1648,0.5626,73.1573
309,600996,贵广网络,0.3137,,1.2192,,
310,600661,新南洋,0.3137,0.157,2.4255,0.2962,29.896
311,000605,渤海股份,0.3122,0.0697,5.2537,0.13,17.9543
312,603758,秦安股份,0.3117,,1.8187,,
313,000568,泸州老窖,0.3102,0.1375,1.1755,0.7204,74.5208
314,002843,泰嘉股份,0.31,0.1249,1.9912,0.849,90.8311
315,300408,三环集团,0.3092,0.1204,0.8591,1.0273,168.3228
316,600960,渤海汽车,0.3091,0.0861,7.4555,0.2403,28.8336
317,002901,大博医疗,0.3083,,0.6199,,
318,300149,量子生物,0.3082,0.075,1.083,3.0023,331.8159
319,002635,安洁科技,0.3076,0.1306,1.5652,0.6149,69.3965
320,300518,盛讯达,0.3074,0.0467,0.7295,0.7131,224.6302
321,600483,福能股份,0.3057,0.0785,1.9066,0.183,81.4682
322,601216,君正集团,0.3053,0.0651,1.2035,0.2283,40.6464
323,603126,中材节能,0.3044,0.0967,3.1827,0.1949,23.1584
324,603200,上海洗霸,0.3034,,1.5385,,
325,603060,国检集团,0.3032,0.1807,1.4731,0.4338,57.2641
326,300406,九强生物,0.3026,0.106,0.7757,1.9408,221.0282
327,600543,莫高股份,0.3019,0.0345,2.0698,0.2654,44.1769
328,002522,浙江众成,0.3011,0.058,1.659,0.2739,38.5057
329,300528,幸福蓝海,0.3002,0.1262,3.8463,0.5664,57.4567
330,600959,江苏有线,0.3,0.0541,1.3499,0.169,19.7606
331,002595,豪迈科技,0.2998,0.1526,1.0081,1.6205,171.1762
332,002166,莱茵生物,0.2996,0.0459,2.2894,0.0744,9.8968
333,000903,云内动力,0.2995,0.0948,5.1359,0.1772,24.6187
334,600873,梅花生物,0.299,0.1426,3.4882,0.3073,52.1484
335,002252,上海莱士,0.2986,0.037,0.3814,0.4059,98.0677
336,300642,透景生命,0.2983,,0.744,,
337,600784,鲁银投资,0.2977,0.1603,25.6366,0.2553,28.6581
338,600132,重庆啤酒,0.2973,0.2008,2.8961,0.3096,35.356
339,600662,强生控股,0.2973,0.1402,6.5809,0.2911,29.7297
340,002508,老板电器,0.2968,0.191,1.687,0.4569,46.0601
341,600323,瀚蓝环境,0.2964,0.0642,1.6947,0.1119,25.7049
342,600559,老白干酒,0.2957,0.1582,5.8946,0.3227,32.6073
343,002507,涪陵榨菜,0.2944,0.1478,1.3864,0.795,113.3765
344,603669,灵康药业,0.2943,0.0752,0.9337,0.6723,75.5811
345,600834,申通地铁,0.2942,0.0655,2.713,0.1514,26.9514
346,002317,众生药业,0.2941,0.0871,1.1938,0.4186,44.9473
347,300233,金城医药,0.294,0.1131,2.5007,0.3633,40.8242
348,300533,冰川网络,0.2936,0.049,0.7162,0.3251,32.5057
349,300384,三联虹普,0.2936,0.0447,0.7699,0.1477,32.148
350,603881,数据港,0.2936,0.0785,1.4987,0.1232,26.9985
351,600054,黄山旅游,0.2935,0.0876,1.0487,0.4236,43.7247
352,603025,大豪科技,0.2927,0.093,0.9002,1.3825,141.9987
353,603626,科森科技,0.2926,0.2035,2.1102,0.3498,44.7073
354,600225,天津松江,0.2917,0.0284,,0.0314,6.0646
355,600182,S佳通,0.2917,0.2663,2.5996,1.1099,111.1657
356,300154,瑞凌股份,0.2915,0.0684,1.6318,0.6912,76.022
357,002820,桂发祥,0.2911,0.1618,1.3601,0.6132,68.3807
358,000813,德展健康,0.2909,0.133,0.5923,1.6793,186.6913
359,600568,中珠医疗,0.2904,0.035,1.6624,0.1534,20.9877
360,600004,白云机场,0.29,0.0776,1.2408,0.2139,45.0209
361,603633,徕木股份,0.2898,,1.8938,,
362,300679,电连技术,0.2891,,0.9776,,
363,600978,宜华生活,0.2891,0.0692,1.783,0.1297,18.662
364,002479,富春环保,0.2888,0.1093,2.3687,0.3004,40.5791
365,000608,阳光股份,0.2885,0.0119,,0.0193,8.7675
366,603133,碳元科技,0.2883,,1.6572,,
367,002469,三维工程,0.288,0.0511,2.0407,0.3349,33.4915
368,002053,云南能投,0.288,0.0876,1.7118,0.2824,68.1343
369,600008,首创股份,0.2875,0.0344,3.1325,0.0506,14.8451
370,600563,法拉电子,0.2865,0.1347,1.0988,1.1464,120.7945
371,000685,中山公用,0.2846,0.0193,0.3793,0.0788,15.8462
372,002770,科迪乳业,0.2846,0.0751,2.4577,0.1529,16.7827
373,600818,中路股份,0.2845,0.1435,1.8617,0.3629,53.3363
374,603369,今世缘,0.2837,0.102,0.9053,0.4813,48.9866
375,002222,福晶科技,0.2826,0.0868,1.2037,0.8075,113.1608
376,600179,安通控股,0.282,0.1128,2.8597,0.1735,31.0001
377,002549,凯美特气,0.2819,0.0444,5.5284,0.1861,30.5435
378,300105,龙源技术,0.2818,0.0325,,0.1471,15.0735
379,601107,四川成渝,0.2814,0.0409,1.3125,0.0687,31.0994
380,002088,鲁阳节能,0.2812,0.1118,3.639,0.5325,55.1683
381,601111,中国国航,0.281,0.1048,2.9684,0.1554,35.9229
382,000408,藏格控股,0.281,0.0591,0.9028,0.256,37.5372
383,300720,海川智能,0.2808,,1.2643,,
384,000532,华金资本,0.2803,0.0369,1.3941,0.0787,15.5306
385,603607,京华激光,0.2786,,1.9228,,
386,600861,北京城乡,0.2774,0.1074,6.0566,0.2186,44.0142
387,603360,百傲化学,0.2771,0.1353,1.126,0.4809,72.7794
388,300194,福安药业,0.277,0.0534,1.5497,0.3808,43.5337
389,002437,誉衡药业,0.2766,0.0679,1.0151,0.126,16.5834
390,600995,文山电力,0.2764,0.1341,2.5525,0.3068,41.8818
391,600111,北方稀土,0.2757,0.0622,41.6368,0.1634,17.2165
392,002836,新宏泽,0.2756,0.1357,1.7011,0.4154,41.8768
393,000564,供销大集,0.2753,0.0538,76.255,0.1444,18.2546
394,300220,金运激光,0.275,0.0717,5.2314,0.2613,27.8494
395,600583,海油工程,0.2748,0.0748,1.9846,0.336,43.0437
396,600529,山东药玻,0.2748,0.1254,3.08,0.4648,47.9539
397,002647,仁东控股,0.2743,0.5484,,2.2657,230.6141
398,600979,广安爱众,0.2739,0.0465,1.9977,0.0833,20.9639
399,603103,横店影视,0.2717,,1.4734,,
400,002460,赣锋锂业,0.2714,0.159,1.1303,0.4693,58.2477
401,002083,孚日股份,0.271,0.1194,3.6412,0.2025,24.7013
402,300146,汤臣倍健,0.2709,0.0974,0.9362,0.8116,83.4538
403,000156,华数传媒,0.2703,0.0447,1.2927,0.1662,27.067
404,600863,内蒙华电,0.2703,0.0474,2.1323,0.0742,17.3894
405,603499,翔港科技,0.2697,,1.6695,,
406,600396,金山股份,0.2696,0.0639,4.3758,0.0828,17.578
407,600299,安迪苏,0.2692,0.1072,1.1441,0.4878,80.6293
